"cohort","par_pctile","abs_mob","par_frac0","cohort_mean"
1945,43,0.89,0.076,0.864000022411346
1945,44,0.888,0.076,0.864000022411346
1945,45,0.889,0.076,0.864000022411346
1945,46,0.888,0.076,0.864000022411346
1945,47,0.885,0.076,0.864000022411346
1945,48,0.89,0.076,0.864000022411346
1945,49,0.888,0.076,0.864000022411346
1945,50,0.89,0.076,0.864000022411346
1945,51,0.894,0.076,0.864000022411346
1945,52,0.894,0.076,0.864000022411346
1945,53,0.894,0.076,0.864000022411346
1945,54,0.892,0.076,0.864000022411346
1945,55,0.893,0.076,0.864000022411346
1945,56,0.889,0.076,0.864000022411346
1945,57,0.888,0.076,0.864000022411346
1945,58,0.89,0.076,0.864000022411346
1945,59,0.889,0.076,0.864000022411346
1945,60,0.882,0.076,0.864000022411346
1945,61,0.884,0.076,0.864000022411346
1945,62,0.881,0.076,0.864000022411346
1945,63,0.881,0.076,0.864000022411346
1945,64,0.879,0.076,0.864000022411346
1945,65,0.874,0.076,0.864000022411346
1945,66,0.872,0.076,0.864000022411346
1945,67,0.871,0.076,0.864000022411346
1945,68,0.874,0.076,0.864000022411346
1945,69,0.868,0.076,0.864000022411346
1945,70,0.869,0.076,0.864000022411346
1945,71,0.861,0.076,0.864000022411346
1945,72,0.864,0.076,0.864000022411346
1945,73,0.862,0.076,0.864000022411346
1945,74,0.859,0.076,0.864000022411346
1945,75,0.855,0.076,0.864000022411346
1945,76,0.854,0.076,0.864000022411346
1945,77,0.85,0.076,0.864000022411346
1945,78,0.846,0.076,0.864000022411346
1945,79,0.843,0.076,0.864000022411346
1945,80,0.839,0.076,0.864000022411346
1945,81,0.836,0.076,0.864000022411346
1945,82,0.841,0.076,0.864000022411346
1945,83,0.839,0.076,0.864000022411346
1945,84,0.834,0.076,0.864000022411346
1945,85,0.826,0.076,0.864000022411346
1945,86,0.819,0.076,0.864000022411346
1945,87,0.811,0.076,0.864000022411346
1945,88,0.799,0.076,0.864000022411346
1945,89,0.791,0.076,0.864000022411346
1945,90,0.782,0.076,0.864000022411346
1945,91,0.769,0.076,0.864000022411346
1945,92,0.758,0.076,0.864000022411346
1945,93,0.742,0.076,0.864000022411346
1945,94,0.722,0.076,0.864000022411346
1945,95,0.703,0.076,0.864000022411346
1945,96,0.655,0.076,0.864000022411346
1945,97,0.615,0.076,0.864000022411346
1945,98,0.523,0.076,0.864000022411346
1945,99,0.439,0.076,0.864000022411346
1945,100,0.308,0.076,0.864000022411346
1946,1,0.912,0.072,0.857999980449677
1946,2,0.918,0.072,0.857999980449677
1946,3,0.916,0.072,0.857999980449677
1946,4,0.915,0.072,0.857999980449677
1946,5,0.914,0.072,0.857999980449677
1946,6,0.913,0.072,0.857999980449677
1946,7,0.911,0.072,0.857999980449677
1946,8,0.912,0.072,0.857999980449677
1946,9,0.909,0.072,0.857999980449677
1946,10,0.909,0.072,0.857999980449677
