"byr","race","interval","year","type","vmn1","vsd1","vnu1","vnms1","vfin1","ctr1","ltax","xltax"
1952,1,30,1982,"TOTAL",12181.84,12355.88,274,5,0.284999996423721,24,0.0549999997019768,0
1952,1,31,1982,"TOTAL",12659.66,12681.68,241,3,0.270000010728836,24,0.0659999996423721,0
1952,1,32,1982,"TOTAL",11746.56,11257.2,230,1.5,0.277999997138977,24,0.0350000001490116,0
1952,1,33,1982,"TOTAL",12965.7,11636.66,215,1.5,0.256000012159348,24,0.0419999994337559,0
1952,1,34,1982,"TOTAL",12282.45,12412.16,258,5,0.279000014066696,24,0.0740000009536743,0
1952,1,35,1982,"TOTAL",13003.28,22248.8,208,5,0.298000007867813,24,0.0529999993741512,0.00499999988824129
1952,1,36,1982,"TOTAL",11353.94,11865.98,242,4,0.317999988794327,24,0.0540000014007092,0
1952,1,37,1982,"TOTAL",12578.66,11806.09,206,4,0.316000014543533,24,0.0780000016093254,0
1952,1,38,1982,"TOTAL",12081.33,12423.6,238,3,0.28600001335144,24,0.0670000016689301,0
1952,1,39,1982,"TOTAL",13434.32,15478.76,225,10,0.319999992847443,24,0.0930000022053719,0
1952,1,40,1982,"TOTAL",14120.74,12919.72,243,5,0.217999994754791,24,0.0700000002980232,0
1952,1,41,1982,"TOTAL",12807.65,13293.31,234,5,0.291000008583069,24,0.0729999989271164,0
1952,1,42,1982,"TOTAL",13047.21,12724.72,246,4,0.275999993085861,24,0.0610000006854534,0
1952,1,43,1982,"TOTAL",12764.6,13354.46,241,6,0.331999987363815,24,0.0829999968409538,0
1952,1,44,1982,"TOTAL",12947.69,19248.29,267,4,0.32600000500679,24,0.0820000022649765,0
1952,1,45,1982,"TOTAL",13304.97,12377.78,233,1.5,0.257999986410141,24,0.0729999989271164,0
1952,1,46,1982,"TOTAL",11209.73,11387.86,311,5,0.29899999499321,24,0.0509999990463257,0
1952,1,47,1982,"TOTAL",12490.55,12758.58,258,3,0.287000000476837,24,0.0659999996423721,0
1952,1,48,1982,"TOTAL",12903.94,12415.02,192,6,0.291999995708466,24,0.068000003695488,0
1952,1,49,1982,"TOTAL",12128.07,10670.92,226,1.5,0.273999989032745,24,0.0350000001490116,0
1952,1,50,1982,"TOTAL",12062.11,11724.61,212,4,0.287999987602234,24,0.0710000023245811,0
1952,1,51,1982,"TOTAL",13776.67,13441.47,256,6,0.257999986410141,24,0.0780000016093254,0
1952,1,52,1982,"TOTAL",13161.35,16611.08,238,5,0.310999989509583,24,0.0549999997019768,0
1952,1,53,1982,"TOTAL",13346.03,12216.1,232,7,0.25,24,0.0689999982714653,0
1952,1,54,1982,"TOTAL",14498.65,14785.99,246,1.5,0.239999994635582,24,0.0610000006854534,0
1952,1,55,1982,"TOTAL",13034.65,12637.06,185,1.5,0.28600001335144,24,0.0649999976158142,0
1952,1,56,1982,"TOTAL",14586.35,15408.41,222,6,0.233999997377396,24,0.0810000002384186,0
1952,1,57,1982,"TOTAL",12187.72,11662.18,244,4,0.279000014066696,24,0.0410000011324883,0
1952,1,58,1982,"TOTAL",12344.6,12988.04,247,9,0.282999992370605,24,0.0689999982714653,0
1952,1,59,1982,"TOTAL",13109.45,13884.67,237,5,0.277999997138977,24,0.0890000015497208,0
1952,1,60,1982,"TOTAL",11616.98,11302.96,177,1.5,0.27700001001358,24,0.0450000017881393,0
1952,1,61,1982,"TOTAL",12855.7,12601.37,239,6,0.250999987125397,24,0.0710000023245811,0
1952,1,62,1982,"TOTAL",13614.33,12328.15,262,4,0.209999993443489,24,0.0570000000298023,0
1952,1,63,1982,"TOTAL",12889.55,13199.88,251,9,0.254999995231628,24,0.0599999986588955,0
1952,1,64,1982,"TOTAL",14529.84,16852.91,243,3,0.25900000333786,24,0.090999998152256,0
1952,1,65,1982,"TOTAL",13640.63,16032.58,270,3,0.293000012636185,24,0.0780000016093254,0
1952,1,66,1982,"TOTAL",10946.44,11968.28,205,7,0.331999987363815,24,0.0439999997615814,0
1952,1,67,1982,"TOTAL",13416.98,13216.3,289,3,0.259999990463257,24,0.0729999989271164,0
1952,1,68,1982,"TOTAL",12559.11,13234.18,237,1.5,0.291000008583069,24,0.068000003695488,0
1952,1,69,1982,"TOTAL",12351.78,11854.58,231,3,0.312000006437302,24,0.0520000010728836,0
1952,1,70,1982,"TOTAL",11678.34,11284.87,242,3,0.259999990463257,24,0.061999998986721,0
1952,1,71,1982,"TOTAL",14008.98,15174.84,245,4,0.208000004291534,24,0.0780000016093254,0
1952,1,72,1982,"TOTAL",11557.47,11791.14,235,4,0.301999986171722,24,0.0549999997019768,0
1952,1,73,1982,"TOTAL",11568.54,11849.16,250,9,0.287999987602234,24,0.0520000010728836,0
1952,1,1,1983,"TOTAL",13177.31,12113.47,251,7,0.254999995231628,26,0.0480000004172325,0
1952,1,2,1983,"TOTAL",14211.62,17102.92,229,6,0.284000009298325,26,0.0740000009536743,0
1952,1,3,1983,"TOTAL",15028.22,14778.32,241,0,0.237000003457069,26,0.090999998152256,0
1952,1,4,1983,"TOTAL",13830.23,12830.78,235,5,0.246999993920326,26,0.0379999987781048,0
1952,1,5,1983,"TOTAL",13523.69,12644.02,213,4,0.272000014781952,26,0.0520000010728836,0
1952,1,6,1983,"TOTAL",13713.25,16059.05,210,6,0.300000011920929,26,0.0520000010728836,0
1952,1,7,1983,"TOTAL",13727.68,15243.35,261,5,0.307000011205673,26,0.0610000006854534,0
1952,1,8,1983,"TOTAL",13505.06,13850.06,249,4,0.31700000166893,26,0.0520000010728836,0
1952,1,9,1983,"TOTAL",12904.53,12323.46,234,5,0.264999985694885,26,0.0469999983906746,0
1952,1,10,1983,"TOTAL",13492.66,13148.9,236,1.5,0.263000011444092,26,0.0759999975562096,0
1952,1,11,1983,"TOTAL",13027.12,12140.78,235,3,0.26800000667572,26,0.0599999986588955,0
1952,1,12,1983,"TOTAL",14322.96,12573.43,232,8,0.197999998927116,26,0.0520000010728836,0
1952,1,13,1983,"TOTAL",12773.38,12942.73,241,6,0.310999989509583,26,0.0540000014007092,0
1952,1,14,1983,"TOTAL",12771.14,12942.24,251,3,0.282999992370605,26,0.0480000004172325,0
1952,1,15,1983,"TOTAL",13381.84,13154.21,231,3,0.241999998688698,26,0.0480000004172325,0
1952,1,16,1983,"TOTAL",12677.18,12917.44,244,3,0.287000000476837,26,0.0570000000298023,0
1952,1,17,1983,"TOTAL",14814.15,14406.51,258,8,0.224999994039536,26,0.0579999983310699,0
1952,1,18,1983,"TOTAL",13902.62,13033.13,251,3,0.250999987125397,26,0.0599999986588955,0
1952,1,19,1983,"TOTAL",12750.55,13046.32,243,7,0.291999995708466,26,0.0329999998211861,0
1952,1,20,1983,"TOTAL",14554,20076.91,243,5,0.250999987125397,26,0.0450000017881393,0
1952,1,21,1983,"TOTAL",13155.51,13665.79,215,3,0.287999987602234,26,0.0700000002980232,0
1952,1,22,1983,"TOTAL",13553.65,12121.25,208,4,0.236000001430511,26,0.0529999993741512,0
1952,1,23,1983,"TOTAL",13607.44,13310.12,239,5,0.300999999046326,26,0.0670000016689301,0
1952,1,24,1983,"TOTAL",13557.66,13111.45,220,7,0.305000007152557,26,0.0500000007450581,0
1952,1,25,1983,"TOTAL",12585.97,12961.1,243,1.5,0.308999985456467,26,0.0659999996423721,0
1952,1,26,1983,"TOTAL",14839.34,15976.92,247,1.5,0.226999998092651,26,0.0529999993741512,0
1952,1,27,1983,"TOTAL",14256.19,13678.21,253,3,0.27700001001358,26,0.0710000023245811,0
1952,1,28,1983,"TOTAL",13821.08,12954.96,238,3,0.273000001907349,26,0.0500000007450581,0
1952,1,29,1983,"TOTAL",13406.26,12953.62,276,4,0.256999999284744,26,0.0430000014603138,0
1952,1,30,1983,"TOTAL",13336.78,13651.17,274,5,0.284999996423721,26,0.0549999997019768,0
1952,1,31,1983,"TOTAL",13957.07,15190.76,241,3,0.252999991178513,26,0.0750000029802322,0
1952,1,32,1983,"TOTAL",12592.54,12506.68,229,3,0.287999987602234,26,0.0260000005364418,0
1952,1,33,1983,"TOTAL",13622.26,13529.68,215,1.5,0.279000014066696,26,0.0419999994337559,0
1952,1,34,1983,"TOTAL",13874.56,14620,258,5,0.266999989748001,26,0.0659999996423721,0
1952,1,35,1983,"TOTAL",15945.82,31062.74,208,5,0.279000014066696,26,0.0670000016689301,0
1952,1,36,1983,"TOTAL",13603.67,13549.7,242,4,0.273000001907349,26,0.0659999996423721,0
1952,1,37,1983,"TOTAL",13681.19,12738,206,4,0.282000005245209,26,0.0579999983310699,0
1952,1,38,1983,"TOTAL",13704.11,13893.03,236,5,0.321999996900558,26,0.068000003695488,0
1952,1,39,1983,"TOTAL",13678.08,15727.91,225,10,0.307000011205673,26,0.0670000016689301,0
1952,1,40,1983,"TOTAL",14699.98,13673.52,243,5,0.222000002861023,26,0.0659999996423721,0
1952,1,41,1983,"TOTAL",13811.98,15839.64,234,5,0.316000014543533,26,0.068000003695488,0
1952,1,42,1983,"TOTAL",14054.11,14489.47,246,4,0.300999999046326,26,0.0410000011324883,0
1952,1,43,1983,"TOTAL",14758.27,14730.82,241,6,0.29899999499321,26,0.0659999996423721,0
1952,1,44,1983,"TOTAL",14124.83,19194.89,267,4,0.291999995708466,26,0.0670000016689301,0
1952,1,45,1983,"TOTAL",14830.48,13711.31,233,1.5,0.239999994635582,26,0.0560000017285347,0
1952,1,46,1983,"TOTAL",12564.67,14003.86,311,5,0.301999986171722,26,0.0419999994337559,0
1952,1,47,1983,"TOTAL",14753.08,17047.47,258,3,0.282999992370605,26,0.0740000009536743,0
1952,1,48,1983,"TOTAL",25128.84,145733.6,192,6,0.254999995231628,26,0.0729999989271164,0
1952,1,49,1983,"TOTAL",12869.77,11410.32,226,1.5,0.234999999403954,26,0.0270000007003546,0
1952,1,50,1983,"TOTAL",14015.34,12844.49,212,4,0.222000002861023,26,0.0610000006854534,0
1952,1,51,1983,"TOTAL",15181.99,14781.47,256,6,0.257999986410141,26,0.0700000002980232,0
1952,1,52,1983,"TOTAL",14882.53,23176.99,237,6,0.282999992370605,26,0.0509999990463257,0
1952,1,53,1983,"TOTAL",14725.56,13659.62,232,7,0.24099999666214,26,0.0729999989271164,0
1952,1,54,1983,"TOTAL",16659.35,16029.57,246,1.5,0.228000000119209,26,0.0850000008940697,0
1952,1,55,1983,"TOTAL",14032.92,13648.73,185,1.5,0.270000010728836,26,0.0649999976158142,0
1952,1,56,1983,"TOTAL",16014.97,17109.87,222,6,0.252000004053116,26,0.0719999969005585,0
1952,1,57,1983,"TOTAL",13764.47,13005.15,244,4,0.275000005960464,26,0.0570000000298023,0
1952,1,58,1983,"TOTAL",13889.81,17574.97,247,9,0.291000008583069,26,0.0729999989271164,0
1952,1,59,1983,"TOTAL",13811.77,15301.04,235,7,0.254999995231628,26,0.0640000030398369,0
1952,1,60,1983,"TOTAL",12566.59,13878.36,177,1.5,0.266000002622604,26,0.0560000017285347,0
1952,1,61,1983,"TOTAL",13640.66,12650.75,239,6,0.243000000715256,26,0.0540000014007092,0
1952,1,62,1983,"TOTAL",14732.9,14114.56,262,4,0.247999995946884,26,0.0500000007450581,0
1952,1,63,1983,"TOTAL",14092.71,15457.15,251,9,0.238999992609024,26,0.0560000017285347,0
1952,1,64,1983,"TOTAL",16038.4,20717.26,242,4,0.268999993801117,26,0.0700000002980232,0
1952,1,65,1983,"TOTAL",15507.9,17189.39,270,3,0.28099998831749,26,0.0700000002980232,0
1952,1,66,1983,"TOTAL",12180.76,13697.84,204,8,0.337999999523163,26,0.0489999987185001,0
1952,1,67,1983,"TOTAL",14470.02,13559.95,289,3,0.228000000119209,26,0.0689999982714653,0
1952,1,68,1983,"TOTAL",13887.15,13897.41,237,1.5,0.270000010728836,26,0.0759999975562096,0
1952,1,69,1983,"TOTAL",13637.08,15903.44,230,4,0.277999997138977,26,0.0520000010728836,0
1952,1,70,1983,"TOTAL",12373.18,12254.02,242,3,0.298000007867813,26,0.0450000017881393,0
1952,1,71,1983,"TOTAL",14922.26,16779.55,243,6,0.202000007033348,26,0.061999998986721,0
1952,1,72,1983,"TOTAL",12914.44,12914.42,234,5,0.282000005245209,26,0.0599999986588955,0.00400000018998981
1952,1,73,1983,"TOTAL",12594.14,13397.89,250,9,0.303999990224838,26,0.0599999986588955,0
1952,1,1,1984,"TOTAL",15185.55,13910.59,251,7,0.254999995231628,28,0.068000003695488,0
1952,1,2,1984,"TOTAL",15575.03,18539.71,229,6,0.293000012636185,28,0.0520000010728836,0
1952,1,3,1984,"TOTAL",15841.24,14667.59,241,0,0.256999999284744,28,0.0829999968409538,0
1952,1,4,1984,"TOTAL",14756.47,13381.87,235,5,0.254999995231628,28,0.0430000014603138,0
1952,1,5,1984,"TOTAL",14987.12,14600.75,213,4,0.248999997973442,28,0.0610000006854534,0
1952,1,6,1984,"TOTAL",14420.73,18311.92,209,7,0.33500000834465,28,0.0529999993741512,0
1952,1,7,1984,"TOTAL",15006.2,17764.18,261,5,0.284000009298325,28,0.0689999982714653,0
1952,1,8,1984,"TOTAL",14360.03,14361.88,249,4,0.328999996185303,28,0.0599999986588955,0
1952,1,9,1984,"TOTAL",13333.73,13275.85,234,5,0.29899999499321,28,0.0509999990463257,0
1952,1,10,1984,"TOTAL",14862.45,14479.25,236,1.5,0.263000011444092,28,0.0759999975562096,0
1952,1,11,1984,"TOTAL",14071.21,13055.39,234,4,0.291000008583069,28,0.0509999990463257,0
1952,1,12,1984,"TOTAL",15370.36,14565.77,232,8,0.216000005602837,28,0.0469999983906746,0
1952,1,13,1984,"TOTAL",14015.11,14556.12,240,7,0.30799999833107,28,0.063000001013279,0
1952,1,14,1984,"TOTAL",14078.12,15383.77,251,3,0.323000013828278,28,0.0520000010728836,0
1952,1,15,1984,"TOTAL",16178.22,17498.29,231,3,0.221000000834465,28,0.0689999982714653,0.00400000018998981
1952,1,16,1984,"TOTAL",13365.58,13513.25,244,3,0.29899999499321,28,0.0489999987185001,0
1952,1,17,1984,"TOTAL",16530.25,16592.96,258,8,0.221000000834465,28,0.061999998986721,0
1952,1,18,1984,"TOTAL",15987.4,14638.75,250,4,0.228000000119209,28,0.0640000030398369,0
1952,1,19,1984,"TOTAL",14868.72,17279.74,243,7,0.296000003814697,28,0.0529999993741512,0
1952,1,20,1984,"TOTAL",14551.61,13500,243,5,0.284000009298325,28,0.0489999987185001,0
1952,1,21,1984,"TOTAL",15022.82,15345.99,215,3,0.237000003457069,28,0.0599999986588955,0
1952,1,22,1984,"TOTAL",14298.73,12994.57,208,4,0.273999989032745,28,0.0579999983310699,0
1952,1,23,1984,"TOTAL",14800.39,15025.28,239,5,0.280000001192093,28,0.0750000029802322,0
1952,1,24,1984,"TOTAL",15165.32,15111.98,219,8,0.273999989032745,28,0.0780000016093254,0
1952,1,25,1984,"TOTAL",14664.92,14287.29,242,1.5,0.28099998831749,28,0.061999998986721,0
1952,1,26,1984,"TOTAL",15315.58,17074.97,247,1.5,0.25900000333786,28,0.0610000006854534,0
1952,1,27,1984,"TOTAL",15887.89,16511.41,253,3,0.27700001001358,28,0.0790000036358833,0
1952,1,28,1984,"TOTAL",15083.2,14531.22,237,4,0.291000008583069,28,0.0719999969005585,0.00400000018998981
1952,1,29,1984,"TOTAL",14221.88,14728.01,275,5,0.268999993801117,28,0.0689999982714653,0
1952,1,30,1984,"TOTAL",14846.64,15618.77,274,5,0.291999995708466,28,0.0729999989271164,0
1952,1,31,1984,"TOTAL",15855.71,19918.67,241,3,0.294999986886978,28,0.0579999983310699,0
1952,1,32,1984,"TOTAL",14118.45,14932.67,228,4,0.319999992847443,28,0.0529999993741512,0
1952,1,33,1984,"TOTAL",14549.46,14998,215,1.5,0.279000014066696,28,0.0419999994337559,0
1952,1,34,1984,"TOTAL",15691.25,15911.94,258,5,0.263999998569489,28,0.0930000022053719,0
1952,1,35,1984,"TOTAL",16789.05,32034.62,208,5,0.263999998569489,28,0.0579999983310699,0
1952,1,36,1984,"TOTAL",14099.1,13570.5,242,4,0.298000007867813,28,0.061999998986721,0
1952,1,37,1984,"TOTAL",14868.83,14234.65,206,4,0.261999994516373,28,0.0869999974966049,0
1952,1,38,1984,"TOTAL",16724.05,17639.95,236,5,0.257999986410141,28,0.0890000015497208,0
1952,1,39,1984,"TOTAL",15912.81,17708.23,225,10,0.319999992847443,28,0.0839999988675117,0
1952,1,40,1984,"TOTAL",16121.21,15070.85,243,5,0.234999999403954,28,0.0780000016093254,0
1952,1,41,1984,"TOTAL",16348.07,19080.84,234,5,0.28600001335144,28,0.0939999967813492,0
1952,1,42,1984,"TOTAL",16286.27,16409.65,246,4,0.275999993085861,28,0.0769999995827675,0
1952,1,43,1984,"TOTAL",15372.84,15512.59,239,8,0.317999988794327,28,0.0790000036358833,0
1952,1,44,1984,"TOTAL",16056.4,24128.95,266,5,0.293000012636185,28,0.0860000029206276,0
1952,1,45,1984,"TOTAL",16305.24,16003.37,233,1.5,0.257999986410141,28,0.0769999995827675,0
1952,1,46,1984,"TOTAL",14330.27,15454.41,311,5,0.29899999499321,28,0.0549999997019768,0
1952,1,47,1984,"TOTAL",15841.27,21831.21,258,3,0.298000007867813,28,0.061999998986721,0
1952,1,48,1984,"TOTAL",16222.21,15292.26,192,6,0.245000004768372,28,0.0780000016093254,0
1952,1,49,1984,"TOTAL",14255.17,12626.52,226,1.5,0.252000004053116,28,0.0439999997615814,0
1952,1,50,1984,"TOTAL",14674.56,13971.71,212,4,0.263999998569489,28,0.0750000029802322,0
1952,1,51,1984,"TOTAL",16558.67,14908.05,256,6,0.254000008106232,28,0.0820000022649765,0
1952,1,52,1984,"TOTAL",13792.13,15821.84,237,6,0.337999999523163,28,0.063000001013279,0
1952,1,53,1984,"TOTAL",15247.64,15826.19,232,7,0.254000008106232,28,0.0599999986588955,0
1952,1,54,1984,"TOTAL",17226.76,17130.42,245,1.5,0.245000004768372,28,0.0860000029206276,0
1952,1,55,1984,"TOTAL",14901.01,15997.87,184,3,0.29899999499321,28,0.0540000014007092,0
1952,1,56,1984,"TOTAL",18218.72,17478.85,222,6,0.238999992609024,28,0.0860000029206276,0
1952,1,57,1984,"TOTAL",14561.1,14295.9,244,4,0.316000014543533,28,0.0529999993741512,0
1952,1,58,1984,"TOTAL",15661.68,17731.69,247,9,0.291000008583069,28,0.0810000002384186,0
1952,1,59,1984,"TOTAL",15388.44,15786.86,234,8,0.264999985694885,28,0.0729999989271164,0
1952,1,60,1984,"TOTAL",14617.97,15795.7,176,1.5,0.284000009298325,28,0.0509999990463257,0
1952,1,61,1984,"TOTAL",14588.04,14154.45,238,7,0.252000004053116,28,0.063000001013279,0
1952,1,62,1984,"TOTAL",15279.82,15418.7,262,4,0.252000004053116,28,0.0729999989271164,0
1952,1,63,1984,"TOTAL",16242.78,21045.24,251,9,0.223000004887581,28,0.0719999969005585,0
1952,1,64,1984,"TOTAL",17724.11,21593.05,241,5,0.282000005245209,28,0.0829999968409538,0
1952,1,65,1984,"TOTAL",17102.45,20207.35,270,3,0.273999989032745,28,0.0810000002384186,0
1952,1,66,1984,"TOTAL",13703.6,15871.37,204,8,0.333000004291534,28,0.0689999982714653,0
1952,1,67,1984,"TOTAL",17970.12,20903.25,289,3,0.208000004291534,28,0.0930000022053719,0
1952,1,68,1984,"TOTAL",16290.03,17484.17,237,1.5,0.252999991178513,28,0.0799999982118607,0
1952,1,69,1984,"TOTAL",15111.38,17714.52,230,4,0.31700000166893,28,0.0700000002980232,0
1952,1,70,1984,"TOTAL",13909.55,13724.71,242,3,0.28099998831749,28,0.0410000011324883,0
1952,1,71,1984,"TOTAL",15155.35,15586.5,243,6,0.238999992609024,28,0.0659999996423721,0
1952,1,72,1984,"TOTAL",13890.73,14719.45,232,7,0.296999990940094,28,0.0689999982714653,0
1952,1,73,1984,"TOTAL",14382.18,15430.17,250,9,0.30799999833107,28,0.0920000001788139,0
1953,1,1,1978,"TOTAL",8964.93,23659.06,259,1.5,0.293000012636185,16,0.100000001490116,0
1953,1,2,1978,"TOTAL",8185.89,9017.78,225,1.5,0.231000006198883,16,0.0799999982118607,0.00400000018998981
1953,1,3,1978,"TOTAL",7533.71,7717.46,268,5,0.224000006914139,16,0.0860000029206276,0
1953,1,4,1978,"TOTAL",14408.88,76473.1,240,3,0.174999997019768,16,0.116999998688698,0
1953,1,5,1978,"TOTAL",9299.17,13699.03,224,1.5,0.18299999833107,16,0.0979999974370003,0
1953,1,6,1978,"TOTAL",8089.48,10250.91,229,1.5,0.231000006198883,16,0.108999997377396,0
1953,1,7,1978,"TOTAL",8935.34,21955.43,248,3,0.310000002384186,16,0.120999999344349,0
1953,1,8,1978,"TOTAL",10303.2,37700.97,246,1.5,0.236000001430511,16,0.0930000022053719,0
1953,1,9,1978,"TOTAL",8703.16,8893.32,257,4,0.206000000238419,16,0.112999998033047,0
1953,1,10,1978,"TOTAL",8192.79,7561.25,224,1.5,0.209999993443489,16,0.0759999975562096,0
1953,1,11,1978,"TOTAL",7605.56,6725.78,229,6,0.19200000166893,16,0.0790000036358833,0
1953,1,12,1978,"TOTAL",7748.13,6848.48,261,3,0.215000003576279,16,0.0799999982118607,0
1953,1,13,1978,"TOTAL",8064.27,9594.9,293,6,0.248999997973442,16,0.0820000022649765,0
1953,1,14,1978,"TOTAL",8976.65,8855.72,259,1.5,0.185000002384186,16,0.119999997317791,0
1953,1,15,1978,"TOTAL",10519.57,37125.27,252,1.5,0.209999993443489,16,0.115000002086163,0
1953,1,16,1978,"TOTAL",8673.55,6349.52,268,0,0.164000004529953,16,0.0900000035762787,0
1953,1,17,1978,"TOTAL",9020.57,21790.63,227,0,0.256000012159348,16,0.105999998748302,0
1953,1,18,1978,"TOTAL",11379.23,52510.83,256,1.5,0.172000005841255,16,0.0900000035762787,0
1953,1,19,1978,"TOTAL",13351.91,77596.37,232,1.5,0.219999998807907,16,0.103000000119209,0
1953,1,20,1978,"TOTAL",12988.87,80005.5,259,1.5,0.219999998807907,16,0.0970000028610229,0
1953,1,21,1978,"TOTAL",11588.21,37003.8,246,3,0.23199999332428,16,0.0979999974370003,0
1953,1,22,1978,"TOTAL",10774.65,17387.99,214,1.5,0.209999993443489,16,0.140000000596046,0
1953,1,23,1978,"TOTAL",8876.56,17448.2,254,6,0.224000006914139,16,0.0750000029802322,0
1953,1,24,1978,"TOTAL",9202.09,14922.47,246,1.5,0.18299999833107,16,0.0769999995827675,0
1953,1,25,1978,"TOTAL",8922.47,14094.92,223,1.5,0.232999995350838,16,0.0900000035762787,0
1953,1,26,1978,"TOTAL",12999.37,65680.01,237,1.5,0.159999996423721,16,0.122000001370907,0
1953,1,27,1978,"TOTAL",10736.54,36787.31,264,1.5,0.208000004291534,16,0.101999998092651,0.00400000018998981
1953,1,28,1978,"TOTAL",9226.78,15309.22,237,1.5,0.224000006914139,16,0.104999996721745,0
1953,1,29,1978,"TOTAL",9338.56,14953.52,237,1.5,0.218999996781349,16,0.0970000028610229,0
1953,1,30,1978,"TOTAL",7999.18,7911.08,228,0,0.25,16,0.0790000036358833,0
1953,1,31,1978,"TOTAL",7460.96,6457.55,222,3,0.216000005602837,16,0.0860000029206276,0
1953,1,32,1978,"TOTAL",18788.06,129791.3,253,0,0.256999999284744,16,0.10700000077486,0
1953,1,33,1978,"TOTAL",8329.43,8027.79,223,3,0.193000003695488,16,0.0900000035762787,0
1953,1,34,1978,"TOTAL",8320.35,10293.71,244,1.5,0.230000004172325,16,0.0939999967813492,0
1953,1,35,1978,"TOTAL",11613.51,65810.22,233,5,0.23199999332428,16,0.0820000022649765,0
1953,1,36,1978,"TOTAL",18703.16,156097.6,224,3,0.237000003457069,16,0.11599999666214,0
1953,1,37,1978,"TOTAL",7305.18,6988.31,231,1.5,0.254999995231628,16,0.0780000016093254,0
1953,1,38,1978,"TOTAL",8577.95,7209.84,261,5,0.172000005841255,16,0.111000001430511,0.00400000018998981
1953,1,39,1978,"TOTAL",8097.79,13873.08,251,1.5,0.231000006198883,16,0.0640000030398369,0
1953,1,40,1978,"TOTAL",8050.23,8141.46,256,3,0.24600000679493,16,0.108999997377396,0
1953,1,41,1978,"TOTAL",19518.61,166618.2,240,1.5,0.270999997854233,16,0.096000000834465,0
1953,1,42,1978,"TOTAL",7613.38,7104.18,247,3,0.254999995231628,16,0.0970000028610229,0
1953,1,43,1978,"TOTAL",7949.02,11015.76,209,1.5,0.210999995470047,16,0.0570000000298023,0
1953,1,44,1978,"TOTAL",7661.56,6558.07,263,1.5,0.221000000834465,16,0.0570000000298023,0
1953,1,45,1978,"TOTAL",8438.39,10268.32,228,4,0.210999995470047,16,0.0829999968409538,0
1953,1,46,1978,"TOTAL",13280.66,85335.47,259,4,0.224000006914139,16,0.0729999989271164,0
1953,1,47,1978,"TOTAL",19447.05,134399.4,231,1.5,0.241999998688698,16,0.0820000022649765,0
1953,1,48,1978,"TOTAL",7833.25,6629.94,208,3,0.221000000834465,16,0.0869999974966049,0
1953,1,49,1978,"TOTAL",12491.2,58521.92,218,3,0.193000003695488,16,0.0729999989271164,0
1953,1,50,1978,"TOTAL",10596.82,27091.4,242,0,0.256000012159348,16,0.090999998152256,0
1953,1,51,1978,"TOTAL",8087.38,9060.89,220,1.5,0.254999995231628,16,0.100000001490116,0
1953,1,52,1978,"TOTAL",9592.35,29534.21,250,5,0.216000005602837,16,0.0799999982118607,0
1953,1,53,1978,"TOTAL",8517.05,7117.41,227,5,0.229000002145767,16,0.105999998748302,0
1953,1,54,1978,"TOTAL",7990.8,6922.92,268,1.5,0.194000005722046,16,0.0820000022649765,0
1953,1,55,1978,"TOTAL",8622.92,13097.69,209,1.5,0.238999992609024,16,0.100000001490116,0
1953,1,56,1978,"TOTAL",8421.99,11935.8,246,1.5,0.228000000119209,16,0.0890000015497208,0
1953,1,57,1978,"TOTAL",17367.05,98926.48,238,7,0.217999994754791,16,0.0759999975562096,0
1953,1,58,1978,"TOTAL",14119.76,108073.2,253,3,0.252999991178513,16,0.115000002086163,0
1953,1,59,1978,"TOTAL",7746.18,7237.54,269,3,0.233999997377396,16,0.0930000022053719,0
1953,1,60,1978,"TOTAL",10330.39,23071.06,208,3,0.19200000166893,16,0.101000003516674,0
1953,1,61,1978,"TOTAL",10187.37,22220.31,253,1.5,0.197999998927116,16,0.115000002086163,0
1953,1,62,1978,"TOTAL",8607.66,8529.98,224,1.5,0.24600000679493,16,0.103000000119209,0
1953,1,63,1978,"TOTAL",16706.06,100638.3,252,1.5,0.24600000679493,16,0.115000002086163,0
1953,1,64,1978,"TOTAL",9467.43,28629.63,230,1.5,0.230000004172325,16,0.090999998152256,0
1953,1,65,1978,"TOTAL",12222.07,58709.45,241,4,0.228000000119209,16,0.112000003457069,0
1953,1,66,1978,"TOTAL",8917.73,16452.07,233,5,0.236000001430511,16,0.103000000119209,0
1953,1,67,1978,"TOTAL",16000.56,119179.7,249,1.5,0.185000002384186,16,0.0839999988675117,0
1953,1,68,1978,"TOTAL",16281.5,131138.7,228,1.5,0.284999996423721,16,0.0879999995231628,0
1953,1,69,1978,"TOTAL",8055.75,7403.46,228,1.5,0.237000003457069,16,0.0879999995231628,0
1953,1,70,1978,"TOTAL",8160.75,8453.34,261,5,0.215000003576279,16,0.0879999995231628,0
1953,1,71,1978,"TOTAL",8383.72,14117.03,239,1.5,0.225999996066093,16,0.0879999995231628,0
1953,1,72,1978,"TOTAL",9045.46,10544.32,261,1.5,0.215000003576279,16,0.119000002741814,0
1953,1,73,1978,"TOTAL",18491.94,99778.6,215,1.5,0.177000001072884,16,0.112000003457069,0
1953,1,1,1979,"TOTAL",8141.96,8006.92,259,1.5,0.282000005245209,18,0.0419999994337559,0
1953,1,2,1979,"TOTAL",8251.4,7865.17,225,1.5,0.284000009298325,18,0.0399999991059303,0
