"vouch0","sex_name","match_i","match_ic","match_i7","age","phone","checkid","math","read","match_ic7","readcens1","readcens10","mathcens1","mathcens10"
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,40,46,1,46,46,40,40
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,45,50,1,50,50,45,45
1,1,1,1,1,13,1,1,45,32,1,32,40,45,45
1,1,1,1,1,13,1,1,45,44,1,44,44,45,45
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,42,44,1,44,44,42,42
1,1,1,1,1,13,1,1,47,47,1,47,47,47,47
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,43.2419357299805,46.5161285400391,1,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,48,43,1,43,43,48,48
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,0,1,39,38,1,38,40,39,39
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,45,51,1,51,51,45,45
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,0,1,13,1,1,47,46,0,46,46,47,47
1,1,1,1,1,13,1,1,45,56,1,56,56,45,45
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,47,51,1,51,51,47,47
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,0,13,1,1,43,38,0,38,40,43,43
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,45,50,1,50,50,45,45
1,1,1,1,1,13,1,1,43,47,1,47,47,43,43
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,48,50,1,50,50,48,48
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,47,51,1,51,51,47,47
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,48,46,1,46,46,48,48
1,1,1,1,1,13,1,1,42,52,1,52,52,42,42
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,0,13,1,1,40,52,0,52,52,40,40
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,0,1,13,1,1,47,54,0,54,54,47,47
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,47,40,1,40,40,47,47
1,1,1,1,1,13,1,1,35,38,1,38,40,35,35.0000038146973
1,1,1,1,0,13,1,1,43.2419357299805,46.5161285400391,0,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,55,59,1,59,59,55,55
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,43.2419357299805,46.5161285400391,1,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,0,0,1,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,52,46,1,46,46,52,52
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,37,38,1,38,40,37,37
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,37,34,1,34,40,37,37
1,1,1,0,0,13,1,1,44,44,0,44,44,44,44
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,52,46,1,46,46,52,52
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,43,48,1,48,48,43,43
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,35,40,1,40,40,35,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,43.2419357299805,46.5161285400391,1,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
1,1,1,1,1,13,1,1,42,48,1,48,48,42,42
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,45,47,1,47,47,45,45
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,35,48,1,48,48,35,35.0000038146973
1,1,1,0,1,13,0,1,45,44,0,44,44,45,45
1,1,1,1,1,13,1,1,45,50,1,50,50,45,45
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,52,41,1,41,41,52,52
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,43,36,1,36,40,43,43
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,0,1,43.2419357299805,46.5161285400391,1,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,43,48,1,48,48,43,43
1,1,0,0,0,13,1,0,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,50,56,1,56,56,50,50
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,39,46,1,46,46,39,39
1,1,1,1,1,13,1,1,45,46,1,46,46,45,45
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,0,1,13,1,1,45,47,0,47,47,45,45
1,1,1,1,1,13,0,1,45,50,1,50,50,45,45
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,42,34,1,34,40,42,42
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,0,1,40,43,1,43,43,40,40
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,1,1,1,13,1,1,39,50,1,50,50,39,39
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,14,1,1,39,48,1,48,48,39,39
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,14,1,1,39,48,1,48,48,39,39
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,0,1,14,1,1,42.75,43.125,0,43.125,43.125,42.75,42.75
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,14,1,1,45,44,1,44,44,45,45
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,0,14,1,1,42.75,43.125,0,43.125,43.125,42.75,42.75
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,14,1,1,50,36,1,36,40,50,50
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,14,1,1,32,43,1,43,43,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,0,14,0,1,47,40,0,40,40,47,47
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,0,1,14,1,1,42.75,43.125,0,43.125,43.125,42.75,42.75
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,14,1,1,42,50,1,50,50,42,42
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,14,1,1,48,36,1,36,40,48,48
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,0,1,1,1,14,1,1,0,0,1,32,40,32,35.0000038146973
1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,0,0,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
