"id","dbogota","djamundi","d1993","d1995","d1997","vouch0","sex","age","mom_sch","mom_age","dad_sch","dad_age","stratams","rept6","totscyrs","finish6","finish7","finish8","usngsch","hoursum","working","married","haschild","test_tak","response","svy"
1629,1,0,0,1,0,1,1,15,8,45,5,53,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1632,1,0,0,1,0,1,1,14,11,30,,50,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1633,1,0,0,1,0,0,1,15,11,42,9,39,0,0,3,1,1,0,0,0,0,0,0,1,1,0
1637,1,0,0,1,0,1,1,14,5,38,5,48,0,1,4,1,1,0,0,0,0,0,0,0,1,0
1639,1,0,0,1,0,1,1,17,2,35,5,40,0,0,3,1,1,0,0,10,1,0,0,0,1,0
1642,1,0,0,1,0,1,1,16,6,32,,1,1,0,4,1,1,1,1,0,0,0,0,1,1,0
1645,1,0,0,1,0,1,1,14,11,35,8,45,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1650,1,0,0,1,0,0,0,13,,33,,,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1652,1,0,0,1,0,1,0,14,11,37,5,45,0,0,4,1,1,1,1,0,0,0,0,1,1,0
1653,1,0,0,1,0,1,1,14,6,49,5,63,0,0,4,1,1,1,1,0,0,0,0,1,1,0
1654,1,0,0,1,0,0,1,17,,47,,58,0,0,1,1,0,0,0,40,1,0,0,0,1,0
1658,1,0,0,1,0,1,0,14,7,41,5,42,0,0,4,1,1,1,1,0,0,0,0,1,1,0
1661,1,0,0,1,0,1,1,15,3,42,7,,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1663,1,0,0,1,0,1,0,15,5,44,5,45,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1664,1,0,0,1,0,0,1,15,,33,,,1,0,3,1,1,0,0,0,0,0,0,0,1,0
1666,1,0,0,1,0,1,0,16,5,39,5,39,0,0,4,1,1,0,0,0,0,0,0,1,1,0
1668,1,0,0,1,0,1,0,15,6,37,,40,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1673,1,0,0,1,0,1,0,15,10,35,11,36,0,0,4,1,1,1,1,0,0,0,0,0,1,1
1675,1,0,0,1,0,1,1,14,7,40,5,56,0,0,4,1,1,1,1,0,0,0,0,1,1,0
1678,1,0,0,1,0,1,1,15,7,40,5,55,0,0,4,1,1,1,1,0,0,0,0,1,1,0
1680,1,0,0,1,0,1,1,14,2,41,5,44,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1685,1,0,0,1,0,1,1,14,3,47,5,54,1,0,4,1,1,1,1,0,0,0,0,0,1,0
1688,1,0,0,1,0,0,1,16,5,43,2,40,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1689,1,0,0,1,0,0,0,15,,60,,70,1,0,4,1,1,1,0,0,0,0,0,0,1,0
1690,1,0,0,1,0,1,0,16,6,38,3,41,1,0,4,1,1,0,0,0,0,0,0,1,1,0
1695,1,0,0,1,0,1,0,18,8,34,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1697,1,0,0,1,0,0,0,16,,45,,42,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1702,1,0,0,1,0,1,1,14,5,33,3,44,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1703,1,0,0,1,0,0,0,15,,,,,0,0,2,1,0,0,0,0,0,0,0,0,1,0
1704,1,0,0,1,0,1,0,15,11,48,11,64,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1707,1,0,0,1,0,1,0,14,,48,5,39,0,0,4,1,1,1,1,0,0,0,0,1,1,0
1708,1,0,0,1,0,1,0,14,5,49,5,58,0,0,3,1,1,0,0,0,0,0,0,0,1,0
1713,1,0,0,1,0,1,0,13,11,42,,,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1714,1,0,0,1,0,1,1,17,4,42,5,44,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1715,1,0,0,1,0,0,0,15,4,37,5,38,1,1,4,1,1,0,0,0,0,0,0,1,1,1
1716,1,0,0,1,0,1,0,13,7,33,5,36,0,1,4,1,1,0,0,0,0,0,0,0,1,0
1717,1,0,0,1,0,1,0,14,5,47,,,1,0,4,1,1,1,1,0,0,0,0,0,1,0
1719,1,0,0,1,0,0,1,17,6,41,5,47,0,0,2,1,0,0,0,0,0,0,0,0,1,0
1720,1,0,0,1,0,0,0,15,5,50,5,60,1,0,1,0,0,0,0,40,1,0,0,0,1,0
1722,1,0,0,1,0,0,1,14,6,39,7,43,0,0,4,1,1,1,0,0,0,0,0,1,1,0
1727,1,0,0,1,0,1,1,14,8,35,,37,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1728,1,0,0,1,0,0,0,14,7,43,3,56,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1733,1,0,0,1,0,1,0,14,5,38,,,1,0,4,0,0,0,1,0,0,0,0,0,1,0
1734,1,0,0,1,0,1,0,17,11,39,6,37,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1735,1,0,0,1,0,1,0,15,,43,,,0,0,4,1,1,0,0,0,0,0,0,0,1,0
1736,1,0,0,1,0,0,1,17,3,40,9,42,0,0,1,1,0,0,0,40,1,0,0,0,1,0
1738,1,0,0,1,0,1,0,15,,56,,67,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1740,1,0,0,1,0,1,1,16,2,43,11,48,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1742,1,0,0,1,0,1,0,15,2,42,5,43,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1744,1,0,0,1,0,0,0,14,5,36,,,0,0,4,1,1,1,0,0,0,0,0,1,1,0
1747,1,0,0,1,0,1,1,15,10,45,5,56,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1750,1,0,0,1,0,0,1,16,9,42,11,34,1,0,4,1,1,1,0,0,0,0,0,0,1,0
1751,1,0,0,1,0,1,1,17,5,48,,,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1756,1,0,0,1,0,0,1,13,5,32,6,42,0,0,4,1,1,1,0,0,0,0,0,1,1,0
1757,1,0,0,1,0,0,0,14,5,44,5,46,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1758,1,0,0,1,0,1,1,15,5,36,5,42,0,0,4,1,1,1,0,32,1,0,0,0,1,0
1759,1,0,0,1,0,1,0,16,5,35,5,37,0,0,4,1,0,0,0,0,0,0,0,0,1,0
1761,1,0,0,1,0,1,1,16,5,34,,,1,0,4,1,1,1,0,8,1,0,0,0,1,0
1766,1,0,0,1,0,1,1,17,7,37,,,1,0,2,1,1,0,0,0,0,0,0,0,1,0
1769,1,0,0,1,0,0,1,14,6,31,9,40,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1774,1,0,0,1,0,0,0,17,8,36,2,41,0,0,2,1,0,0,0,0,0,0,0,0,1,0
1778,1,0,0,1,0,1,1,14,8,40,5,54,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1780,1,0,0,1,0,0,1,14,2,43,5,45,1,1,4,1,1,0,0,0,0,0,0,0,1,0
1781,1,0,0,1,0,1,1,13,5,47,7,56,0,0,4,1,1,1,1,0,0,0,0,0,1,0
1782,1,0,0,1,0,0,0,13,8,37,11,38,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1788,1,0,0,1,0,0,0,16,2,48,4,46,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1793,1,0,0,1,0,0,0,15,8,37,,42,1,0,4,1,1,0,0,0,0,0,0,0,1,0
1795,1,0,0,1,0,0,0,13,6,38,6,41,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1801,1,0,0,1,0,0,0,14,,46,,56,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1806,1,0,0,1,0,0,0,15,5,47,,54,0,0,3,1,1,0,0,0,0,0,0,0,1,0
1835,1,0,0,1,0,0,0,16,5,42,11,44,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1836,1,0,0,1,0,0,1,14,5,45,5,42,1,0,4,1,1,1,0,0,0,0,0,1,1,0
1840,1,0,0,1,0,0,0,14,5,43,,,0,0,4,1,1,1,0,20,1,0,0,0,1,0
1842,1,0,0,1,0,0,0,16,5,32,5,42,0,1,4,0,0,0,0,0,0,0,0,0,1,0
1856,1,0,0,1,0,0,1,18,2,,,,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1862,1,0,0,1,0,0,1,16,,50,,,0,0,4,1,1,1,1,0,0,0,0,1,1,0
1864,1,0,0,1,0,0,0,14,3,50,5,53,0,0,4,1,1,1,0,0,0,0,0,0,1,1
1870,1,0,0,1,0,0,0,15,7,35,7,45,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1871,1,0,0,1,0,0,0,17,,50,,50,0,0,4,1,1,0,0,0,0,0,0,1,1,0
1878,1,0,0,1,0,0,1,14,5,42,5,34,0,0,4,1,1,0,0,0,0,0,0,1,1,0
1885,1,0,0,1,0,0,0,15,7,38,,,1,0,3,1,1,1,0,40,1,0,0,0,1,0
1886,1,0,0,1,0,0,0,16,,40,,45,0,0,3,1,1,1,0,16,1,0,1,0,1,0
1888,1,0,0,1,0,0,0,15,5,35,5,40,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1894,1,0,0,1,0,0,0,16,6,34,6,38,0,0,4,1,1,1,0,0,0,0,0,1,1,0
1899,1,0,0,1,0,0,1,15,8,41,9,40,0,1,4,1,1,0,0,0,0,0,0,0,1,0
1900,1,0,0,1,0,0,1,17,6,50,2,58,1,0,4,1,1,1,0,0,0,0,0,0,1,1
1901,1,0,0,1,0,0,0,14,,40,11,38,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1906,1,0,0,1,0,0,0,15,9,35,11,19,0,0,4,1,1,1,0,0,0,0,0,1,1,0
1909,1,0,0,1,0,0,0,17,,,,56,0,0,1,1,0,0,0,0,0,1,1,0,1,0
1910,1,0,0,1,0,0,1,13,3,47,,52,0,0,4,1,1,0,0,0,0,0,0,1,1,0
1912,1,0,0,1,0,0,1,18,,,6,46,1,1,5,1,1,1,0,0,0,0,0,0,1,0
1914,1,0,0,1,0,1,0,15,11,29,,50,0,0,4,1,1,1,1,0,0,0,0,0,1,1
1915,1,0,0,1,0,1,0,15,2,32,5,33,0,0,4,1,1,1,1,0,0,0,0,0,1,1
1917,1,0,0,1,0,0,1,14,,56,,60,0,0,4,1,1,1,0,0,0,0,0,1,1,0
1918,1,0,0,1,0,1,1,16,7,41,5,44,0,0,4,1,1,1,1,0,0,0,0,0,1,1
1919,1,0,0,1,0,0,1,17,7,44,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1920,1,0,0,1,0,1,1,15,,56,,52,0,0,4,1,1,1,0,0,0,0,0,1,1,1
1922,1,0,0,1,0,0,0,15,8,39,5,40,0,0,4,1,1,0,0,0,0,0,0,1,1,1
1926,1,0,0,1,0,0,0,17,,33,,45,1,0,4,1,1,1,0,0,0,0,0,0,1,0
1933,1,0,0,1,0,0,1,14,5,32,7,34,1,0,4,1,1,1,0,0,0,0,0,0,1,0
1935,1,0,0,1,0,1,1,15,5,55,7,58,0,0,4,1,1,1,0,0,0,0,0,0,1,1
1936,1,0,0,1,0,0,0,15,6,47,3,67,1,0,4,1,1,1,0,0,0,0,0,0,1,0
1937,1,0,0,1,0,1,0,15,5,38,5,42,0,0,4,1,1,1,1,0,0,0,0,1,1,1
1940,1,0,0,1,0,1,1,14,9,36,5,42,0,0,4,1,1,1,1,0,0,0,0,0,1,1
1941,1,0,0,1,0,1,0,14,8,41,5,44,0,0,4,1,1,1,0,0,0,0,0,1,1,1
1945,1,0,0,1,0,1,1,14,5,37,4,38,0,1,4,1,1,0,0,0,0,0,0,1,1,1
1951,1,0,0,1,0,0,1,15,11,36,5,39,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1955,1,0,0,1,0,1,1,15,1,46,3,44,0,0,4,1,1,1,1,0,0,0,0,0,1,1
1958,1,0,0,1,0,0,1,16,9,50,9,47,1,0,4,1,1,0,0,7,1,0,0,0,1,0
1960,1,0,0,1,0,0,0,14,8,37,,,0,1,5,1,1,1,0,0,0,0,0,1,1,0
1961,1,0,0,1,0,1,1,14,3,45,2,48,0,0,4,1,1,1,1,0,0,0,0,0,1,1
1962,1,0,0,1,0,0,0,15,,,5,42,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1968,1,0,0,1,0,0,1,13,1,40,3,39,1,0,4,1,1,1,0,0,0,0,0,0,1,0
1970,1,0,0,1,0,0,0,14,5,54,5,67,0,,1,1,1,1,0,0,0,0,0,1,1,0
1971,1,0,0,1,0,0,0,15,5,53,5,49,0,0,4,1,1,1,0,0,0,0,0,0,1,0
1972,1,0,0,1,0,1,0,15,5,35,5,37,0,0,4,1,1,1,1,0,0,0,0,0,1,1
1973,1,0,0,1,0,1,1,15,11,35,,,1,0,4,1,1,1,0,40,1,0,0,0,1,1
1974,1,0,0,1,0,1,0,16,7,40,3,49,1,0,4,1,1,1,1,0,0,0,0,1,1,1
1976,1,0,0,1,0,0,1,14,7,33,9,37,1,0,4,1,1,1,0,0,0,0,0,0,1,0
1979,1,0,0,1,0,1,0,14,5,37,,,0,0,4,1,1,1,1,0,0,0,0,1,1,1
1982,1,0,0,1,0,0,0,14,5,35,,,0,1,4,1,1,0,0,8,1,0,0,0,1,0
1983,1,0,0,1,0,1,1,14,6,47,6,46,0,0,4,1,1,0,0,0,0,0,0,0,1,1
1985,1,0,0,1,0,0,1,14,7,41,6,41,0,0,5,1,1,1,0,0,0,0,0,0,1,0
1990,1,0,0,1,0,1,1,17,5,54,5,60,0,0,1,1,0,0,0,40,1,0,0,0,1,1
1998,1,0,0,1,0,0,0,15,11,34,5,40,0,0,4,1,1,1,0,4,0,0,0,0,1,0
1999,1,0,0,1,0,0,0,14,9,97,3,38,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2000,1,0,0,1,0,1,0,14,6,39,0,36,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2002,1,0,0,1,0,1,0,16,5,55,5,47,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2003,1,0,0,1,0,0,0,14,2,42,0,52,1,0,4,1,1,1,0,0,0,0,0,0,1,0
2004,1,0,0,1,0,0,1,14,11,39,11,39,0,0,4,1,1,1,1,0,0,0,0,0,1,0
2006,1,0,0,1,0,0,0,14,5,40,7,41,1,0,4,1,1,1,0,0,0,0,0,1,1,0
2009,1,0,0,1,0,1,1,15,5,35,4,34,0,1,3,1,0,0,0,32,1,0,0,0,1,1
2011,1,0,0,1,0,1,0,15,3,49,11,64,1,0,4,1,1,0,0,0,0,1,1,0,1,1
2012,1,0,0,1,0,0,1,14,3,46,5,36,1,0,4,1,1,1,0,0,0,0,0,0,1,0
2015,1,0,0,1,0,0,1,14,10,38,,,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2016,1,0,0,1,0,0,0,15,5,38,3,36,0,0,3,1,1,1,0,0,0,0,0,0,1,0
2019,1,0,0,1,0,1,0,14,9,40,6,44,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2021,1,0,0,1,0,1,1,17,5,39,7,44,0,0,4,1,1,1,0,36,1,0,0,0,1,1
2022,1,0,0,1,0,0,0,16,5,39,3,41,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2024,1,0,0,1,0,1,0,14,3,52,3,58,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2027,1,0,0,1,0,1,0,15,,,8,45,1,0,4,1,1,1,1,0,0,0,0,0,1,1
2031,1,0,0,1,0,0,0,17,1,40,5,45,1,0,4,1,1,1,0,0,0,0,1,0,1,1
2032,1,0,0,1,0,1,0,13,11,28,11,42,0,0,4,1,1,0,0,0,0,0,0,0,1,1
2033,1,0,0,1,0,1,1,15,4,37,,41,0,1,5,1,1,0,0,20,1,0,0,1,1,1
2035,1,0,0,1,0,0,0,15,5,33,5,34,1,0,4,1,1,1,0,0,0,0,0,1,1,0
2039,1,0,0,1,0,1,1,14,5,49,,,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2043,1,0,0,1,0,1,0,16,5,35,10,40,0,0,4,1,1,1,0,9,1,0,0,0,1,1
2044,1,0,0,1,0,0,0,14,,49,,,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2045,1,0,0,1,0,0,0,14,5,49,6,49,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2047,1,0,0,1,0,0,1,18,,,,,0,0,3,1,1,0,0,40,1,0,0,0,1,0
2048,1,0,0,1,0,1,0,14,2,40,9,47,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2049,1,0,0,1,0,0,1,16,,38,,35,0,0,2,1,0,0,0,40,1,0,0,0,1,0
2051,1,0,0,1,0,0,1,18,5,40,5,54,0,1,4,1,1,0,0,0,0,0,0,0,1,0
2054,1,0,0,1,0,0,1,16,5,36,5,35,0,0,4,1,1,0,0,0,0,0,0,0,1,0
2055,1,0,0,1,0,0,0,15,,39,,42,0,1,4,1,1,0,0,0,0,0,0,0,1,0
2056,1,0,0,1,0,1,1,14,6,34,6,42,0,0,4,1,1,0,0,0,0,0,0,0,1,1
2057,1,0,0,1,0,1,1,17,0,39,0,39,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2058,1,0,0,1,0,0,0,14,,35,,,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2060,1,0,0,1,0,0,1,17,,42,,50,1,0,3,1,1,0,0,40,1,0,1,0,1,0
2064,1,0,0,1,0,1,1,14,11,40,11,44,0,0,4,1,1,0,0,0,0,0,0,0,1,1
2067,1,0,0,1,0,1,0,17,5,40,6,42,0,0,4,1,1,1,0,0,0,0,1,0,1,1
2068,1,0,0,1,0,0,1,14,3,35,4,40,0,0,4,1,1,1,0,32,1,0,0,1,1,0
2070,1,0,0,1,0,0,1,17,5,60,,,0,0,4,1,1,1,0,0,1,0,0,0,1,1
2071,1,0,0,1,0,0,1,15,,46,,56,0,0,4,1,1,0,0,0,0,0,0,1,1,0
2072,1,0,0,1,0,1,1,14,0,55,2,54,0,0,4,1,1,0,0,0,0,0,0,0,1,1
2073,1,0,0,1,0,1,0,16,11,44,,,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2074,1,0,0,1,0,1,1,14,5,48,5,40,0,0,3,1,0,0,0,0,0,0,0,0,1,1
2077,1,0,0,1,0,0,1,16,5,37,5,44,0,1,5,1,1,1,0,0,0,0,0,0,1,0
2078,1,0,0,1,0,0,1,15,0,35,3,37,0,1,3,0,0,0,0,40,1,0,0,0,1,0
2079,1,0,0,1,0,1,0,16,6,33,6,36,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2081,1,0,0,1,0,1,1,12,7,35,8,38,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2084,1,0,0,1,0,1,1,16,9,35,11,36,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2089,1,0,0,1,0,1,0,14,11,37,8,37,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2091,1,0,0,1,0,0,0,13,,42,,41,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2093,1,0,0,1,0,1,1,17,5,37,3,48,0,1,2,1,0,0,0,0,0,0,0,0,1,1
2094,1,0,0,1,0,0,0,14,,41,,45,0,1,4,1,1,0,0,0,0,0,0,0,1,0
2096,1,0,0,1,0,1,1,15,1,37,3,37,1,0,3,1,1,0,0,0,0,0,0,0,1,1
2097,1,0,0,1,0,0,1,15,6,35,5,39,0,,1,1,1,1,0,0,0,0,0,1,1,0
2098,1,0,0,1,0,0,0,16,11,35,11,42,1,0,4,1,1,1,0,0,0,0,0,0,1,0
2101,1,0,0,1,0,1,0,14,11,46,8,48,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2105,1,0,0,1,0,0,1,15,5,49,5,,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2108,1,0,0,1,0,1,0,14,7,41,8,40,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2112,1,0,0,1,0,0,1,15,5,34,7,37,0,0,4,1,1,1,1,0,0,0,0,0,1,0
2113,1,0,0,1,0,1,1,15,5,35,6,39,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2116,1,0,0,1,0,0,1,14,5,32,3,40,0,1,4,1,0,0,0,0,0,0,0,0,1,0
2119,1,0,0,1,0,0,1,14,4,39,,,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2122,1,0,0,1,0,0,1,15,10,37,6,45,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2123,1,0,0,1,0,0,0,17,5,48,4,54,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2126,1,0,0,1,0,0,0,17,5,43,,,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2133,1,0,0,1,0,0,1,14,5,42,,,1,0,4,1,1,1,0,8,1,0,0,0,1,0
2134,1,0,0,1,0,0,0,16,0,49,,,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2135,1,0,0,1,0,0,0,16,5,41,3,52,0,1,3,1,0,0,1,0,0,0,0,0,1,0
2140,1,0,0,1,0,0,0,15,6,39,1,50,0,0,4,1,1,1,0,0,0,0,0,1,1,0
2150,1,0,0,1,0,1,0,14,11,40,,46,0,0,4,1,1,0,0,0,0,0,0,1,1,1
2153,1,0,0,1,0,0,0,15,6,42,6,45,1,1,3,0,0,0,0,40,1,0,0,0,1,0
2157,1,0,0,1,0,1,0,15,5,40,5,50,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2161,1,0,0,1,0,0,0,15,9,45,11,42,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2168,1,0,0,1,0,0,1,15,5,44,5,51,0,0,1,0,0,0,0,40,1,0,0,0,1,0
2173,1,0,0,1,0,0,0,17,5,34,9,34,0,0,3,0,0,0,0,40,1,0,0,0,1,0
2176,1,0,0,1,0,0,0,14,5,39,5,,0,0,4,1,1,0,0,40,1,0,0,0,1,0
2178,1,0,0,1,0,0,0,15,3,38,11,35,0,0,3,1,0,0,0,0,1,0,0,0,1,0
2179,1,0,0,1,0,1,1,16,,36,,,0,0,4,1,1,1,1,0,0,0,0,0,1,0
2180,1,0,0,1,0,0,0,15,2,52,2,53,0,1,5,1,1,1,0,0,0,0,0,0,1,0
2183,1,0,0,1,0,0,1,17,5,50,2,60,0,1,2,1,0,0,0,0,1,0,0,1,1,0
2184,1,0,0,1,0,1,1,15,5,44,7,43,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2185,1,0,0,1,0,0,1,14,8,42,5,38,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2190,1,0,0,1,0,0,1,16,5,45,5,50,0,1,4,1,1,0,0,40,1,0,0,0,1,0
2193,1,0,0,1,0,1,0,15,,,,,0,0,4,1,1,1,1,0,0,0,0,0,1,0
2195,1,0,0,1,0,1,0,15,6,40,7,47,0,1,5,1,1,1,0,0,0,0,0,0,1,1
2201,1,0,0,1,0,0,0,17,,,,,0,1,4,1,1,1,0,0,0,0,0,0,1,1
2203,1,0,0,1,0,0,1,16,5,50,,,0,0,3,1,1,1,0,0,0,0,0,1,1,0
2208,1,0,0,1,0,0,1,15,5,54,7,58,0,0,1,0,0,0,0,40,1,0,0,0,1,0
2214,1,0,0,1,0,0,0,16,8,40,,,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2217,1,0,0,1,0,0,0,14,7,36,5,40,0,0,4,1,1,0,0,0,0,0,0,1,1,0
2219,1,0,0,1,0,1,1,16,10,42,5,47,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2222,1,0,0,1,0,0,0,17,3,67,,51,0,0,2,1,1,0,0,40,1,0,0,0,1,0
2229,1,0,0,1,0,0,1,14,6,38,3,36,0,0,4,1,1,1,1,0,0,0,0,1,1,0
2230,1,0,0,1,0,0,1,16,5,54,4,57,0,0,4,1,1,1,0,0,0,0,0,1,1,0
2231,1,0,0,1,0,1,0,16,4,39,5,40,0,0,4,1,1,1,1,0,0,0,0,1,1,0
2233,1,0,0,1,0,0,0,14,8,33,1,37,0,1,4,1,0,0,0,0,0,0,0,1,1,0
2234,1,0,0,1,0,0,1,18,7,46,11,52,0,0,3,1,1,0,0,40,1,0,0,0,1,0
2237,1,0,0,1,0,0,1,15,2,38,6,47,1,0,4,1,1,0,0,0,0,0,0,0,1,0
2238,1,0,0,1,0,0,0,15,6,38,,,1,0,4,1,1,1,0,0,0,0,0,0,1,1
2239,1,0,0,1,0,0,0,17,2,40,6,42,0,1,4,1,1,0,0,0,0,0,0,0,1,0
2240,1,0,0,1,0,0,1,14,5,46,5,52,0,0,4,1,1,1,0,0,0,0,0,1,1,0
2246,1,0,0,1,0,0,0,14,6,50,3,57,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2255,1,0,0,1,0,0,0,16,2,37,3,43,0,0,3,1,1,1,0,40,1,0,0,0,1,0
2263,1,0,0,1,0,0,0,13,9,45,11,48,0,0,4,1,1,1,0,0,0,0,0,0,1,0
2272,1,0,0,1,0,0,0,16,1,41,3,50,0,1,5,1,1,1,0,25,1,0,0,0,1,0
2273,1,0,0,1,0,1,0,14,5,35,3,39,0,0,4,1,1,1,1,0,0,0,0,0,1,1
2280,1,0,0,1,0,0,1,15,5,42,5,42,0,0,4,1,1,0,0,0,0,0,0,0,1,1
2283,1,0,0,1,0,0,0,14,10,32,11,38,1,0,4,1,1,1,0,0,0,0,0,0,1,1
2285,1,0,0,1,0,0,1,15,11,35,,,1,0,4,1,1,1,0,0,0,0,0,0,1,1
2295,1,0,0,1,0,0,1,15,3,52,3,53,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2301,1,0,0,1,0,0,1,14,5,35,8,41,1,0,4,1,1,1,0,0,0,0,0,0,1,1
2304,1,0,0,1,0,0,1,17,5,40,6,43,0,0,2,1,1,0,0,40,1,0,0,0,1,1
2307,1,0,0,1,0,0,1,14,11,42,11,42,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2312,1,0,0,1,0,0,1,,,,,,1,,,,,,,,,,,0,1,1
2314,1,0,0,1,0,1,1,14,5,40,8,42,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2323,1,0,0,1,0,0,0,17,1,42,,,0,2,6,1,1,1,0,0,0,0,0,0,1,1
2324,1,0,0,1,0,1,0,15,5,48,5,46,1,0,3,1,0,0,0,0,0,0,0,1,1,1
2332,1,0,0,1,0,0,0,14,9,38,,40,0,0,4,1,1,1,0,0,0,0,0,0,1,1
2335,1,0,0,1,0,0,0,17,7,40,,,0,0,1,0,0,0,0,25,1,0,1,1,1,1
2337,1,0,0,1,0,1,0,18,7,38,,,1,0,3,0,0,0,0,0,0,0,0,0,1,1
2338,1,0,0,1,0,0,0,15,3,42,3,48,0,1,4,1,1,0,0,0,0,0,0,0,1,1
2347,1,0,0,1,0,0,1,14,5,39,5,36,0,0,4,1,1,0,0,0,0,0,0,1,1,1
2348,1,0,0,1,0,1,1,15,4,45,11,50,0,1,2,1,0,0,0,40,1,0,0,0,1,1
2351,1,0,0,1,0,0,0,15,2,48,0,40,0,0,4,1,1,1,1,0,0,0,0,1,1,1
2361,1,0,0,1,0,1,1,14,8,29,11,43,1,0,4,1,1,1,1,0,0,0,0,0,1,1
2362,1,0,0,1,0,0,1,15,7,37,7,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2377,1,0,0,1,0,0,1,15,3,45,11,47,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2382,1,0,0,1,0,0,0,14,7,40,0,46,0,0,4,1,1,1,0,0,0,0,0,1,1,1
2385,1,0,0,1,0,1,1,16,3,32,6,32,0,0,4,1,1,1,1,0,1,0,0,0,1,1
2386,1,0,0,1,0,0,0,19,0,43,8,42,0,,0,0,0,0,0,0,0,0,1,0,1,1
2387,1,0,0,1,0,0,0,14,6,34,5,35,0,0,4,1,1,1,1,0,0,0,0,0,1,1
