"date","price","dividend","earnings","cpi","gs10","real_price","real_dividend","real_tr_price","real_earnings","real_tr_earnings","cape","tr_cape","ecy","bond_return","real_bond_return","stock_real_return_10y","bond_real_return_10y","excess_return_10y"
1872-05-01,5.18,0.2767,0.4125,13.13013719,5.43333333333333,120.771049613077,6.45122575828928,129.890627565864,9.61738570760508,10.3436069248878,,,,1.00312578533219,1.01051783834794,0.0977606637227217,0.0858766808572906,0.0118839828654311
1872-06-01,5.13,0.28,0.415,13.0349719,5.45166666666667,120.478516336502,6.57582545306446,130.165369267621,9.74631272507768,10.5299470265229,,,,1.00314222827825,1.02107711591673,0.0964717056225486,0.0840863420054729,0.0123853636170757
1872-07-01,5.1,0.2833,0.4175,12.84464132,5.47,121.548761939271,6.75191456027361,131.929565144374,9.95031531561677,10.800116362309,,,,1.0031586698618,1.03946333205989,0.102500401470314,0.0834525206698147,0.0190478808004992
1872-08-01,5.04,0.2867,0.42,12.93980661,5.48833333333333,119.235367768761,6.78269443240157,130.032094071898,9.93628064739678,10.8360078393249,,,,1.00317511008466,1.03507781501533,0.106841717944851,0.0832492176826727,0.023592500262178
1872-09-01,4.95,0.29,0.4225,13.0349719,5.50666666666667,116.251199973818,6.81067636210247,127.396659210013,9.92245090685619,10.8737552558041,,,,1.00319154894868,1.03078344541586,0.113703060848039,0.0869931171352329,0.0267099437128062
1872-10-01,4.97,0.2933,0.425,12.74947603,5.525,119.334604137453,7.0424224131821,131.418815370369,10.2046693678909,11.2380274713092,,,,1.00320798645569,1.05722898810543,0.10870071962282,0.0855723327022044,0.0231283869206154
1872-11-01,4.95,0.2967,0.4275,13.13013719,5.54333333333333,115.408628491261,6.91752324714286,127.730117143166,9.96710882424527,11.031237389637,,,,1.00322442260753,1.02987168121781,0.108552457836064,0.0897661676855337,0.0187862901505307
1872-12-01,5.07,0.3,0.43,12.93980661,5.56166666666667,119.945102100718,7.09734331956913,133.405513242949,10.1728587580491,11.3144715373704,,,,1.00324085740603,1.0483895674211,0.105862474834387,0.0891780202856411,0.0166844545487461
1873-01-01,5.11,0.3025,0.4325,12.93980661,5.58,120.891414543328,7.15648784723221,135.121322153413,10.2320032857122,11.4363937047654,,,,1.00534722157875,1.05178724851508,0.10438833573956,0.0891469811249552,0.0152413546146051
1873-02-01,5.15,0.305,0.435,13.22522149,5.57083333333333,119.208334332403,7.05991106240444,133.897706336447,10.0690534824457,11.3098062633698,,,,1.00533987202957,1.03459128288355,0.102369554955617,0.0902477189710196,0.0121218359845978
1873-03-01,5.11,0.3075,0.4375,13.22522149,5.56166666666667,118.282444357006,7.11777918586678,133.523962738663,10.126921605908,11.4318461248855,,,,1.00533252264955,1.04011586793705,0.105590904832944,0.0910368868526235,0.0145540179803201
1873-04-01,5.04,0.31,0.44,13.22522149,5.5525,116.66213690006,7.17564730932911,132.369890653675,10.1847897293703,11.5561015650033,,,,1.00532517343882,1.04566230936099,0.110409163058183,0.0918381333221061,0.018571029736077
1873-05-01,5.05,0.3125,0.4425,12.93980661,5.54333333333333,119.471945879414,7.39306595788451,136.257062022565,10.4685813963645,11.9393564247495,,,,1.00531782439748,1.07441776398846,0.106884735600519,0.0902695189996179,0.0166152166009015
1873-06-01,4.98,0.315,0.445,12.55922645,5.53416666666667,121.386054791615,7.67803358621661,139.169821547436,10.8467458598933,12.4358575479134,,,,1.00531047552566,1.11286236983908,0.109286588727363,0.0899955425433214,0.0192910461840414
1873-07-01,4.97,0.3175,0.4475,12.55922645,5.525,121.14230769364,7.73897036071039,139.629761971726,10.9076826343871,12.5722974813577,,,,1.00530312682346,1.11877219821753,0.109957881139774,0.0919589237834864,0.017998957356288
1873-08-01,4.97,0.32,0.45,12.55922645,5.51583333333333,121.14230769364,7.79990713520417,140.378949158697,10.9686194088809,12.7103676300631,,,,1.005295778291,1.12470518907124,0.104772841158715,0.0917183137461555,0.0130545274125597
1873-09-01,4.59,0.3225,0.4525,12.55922645,5.50666666666667,111.879917970585,7.86084390969796,130.404841226773,11.0295561833747,12.8558149575413,,,,1.0052884299284,1.1306613783953,0.115852859028846,0.0925987633302559,0.0232540956985905
1873-10-01,4.19,0.325,0.455,12.27381157,5.4975,104.504963082141,8.10599355649062,122.596099167405,11.3483909790869,13.3129415563649,,,,1.00528108173577,1.16307221612055,0.120249190335659,0.0898512573985164,0.0303979329371422
1873-11-01,4.04,0.3275,0.4575,11.8932314,5.48833333333333,103.988147409627,8.42973224669622,122.813901634348,11.7758855049268,13.9077623756718,,,,1.00527373371322,1.20662904140564,0.123429980342914,0.0873120173712854,0.0361179629716284
1873-12-01,4.42,0.33,0.46,12.17864628,5.47916666666667,111.10295174777,8.2950167594489,132.033146183297,11.5627506343833,13.7410061638726,,,,1.00526638586087,1.18456517573235,0.112271081289678,0.0885284553282208,0.023742625961457
