"grade","schlcode","c_size","c_boys","c_girls","c_numcl","c_pik","c_status","c_leom","c_tip","c_numrd","c_type","flgrm","mrkgrm","ngrm","flmth","mrkmth","nmth","towncode","townname","popcode","tip_a","classid","classize","cohsize","mathsize","avgmath","passmath","verbsize","avgverb","passverb","studchk","misskov2","missagg","nmiss_k","nmiss_a","classct","math_n","flmath_n","nmath_n","verb_n","flverb_n","nverb_n","impute","nverb_m","nmath_m","tip_s","townid","tipuach"
4,11150,88,44,44,17,1,1,1,"2",3,3,14,76,86,23.2600002288818,70,86,30007,"‰Œ™…˜‰",11,2,3,27,88,27,67.5599975585938,37,27,75.5899963378906,14.8000001907349,1,0,0,1,0,3,67.2036361694336,27.2763633728027,55,76.2009124755859,14.5454549789429,55,0,,,2,30007,2
4,11150,88,44,44,17,1,1,1,"2",3,3,14,76,86,23.2600002288818,70,86,30007,"‰Œ™…˜‰",11,2,1,30,88,31,74.9612884521484,16.1341934204102,31,75.6435470581055,13.0322580337524,,1,0,1,0,3,67.2036361694336,27.2763633728027,55,76.2009124755859,14.5454549789429,55,1,31,31,2,30007,2
4,11151,28,16,12,13,2,1,1,"5",1,1,33,58,30,70,53,30,30007,"‰Œ™…˜‰",12,42,1,28,28,30,53.2299995422363,70,30,58.5,33.2999992370605,1,0,0,0,0,1,53.2299995422363,70,30,58.5,33.2999992370605,30,0,,,42,30007,42
4,11152,92,49,43,16,1,1,1,"1",3,3,9,75,77,31.1700000762939,70,77,30007,"‰Œ™…˜‰",11,5,1,29,92,26,66.9199981689453,34.5999984741211,26,75.6500015258789,11.5,1,0,0,0,0,3,69.5058441162109,31.1441555023193,77,75.3632431030273,9.06363677978516,77,0,,,5,30007,5
4,11152,92,49,43,16,1,1,1,"1",3,3,9,75,77,31.1700000762939,70,77,30007,"‰Œ™…˜‰",11,5,2,32,92,28,73.0699996948242,21.3999996185303,28,76.1100006103516,7.09999990463257,1,0,0,0,0,3,69.5058441162109,31.1441555023193,77,75.3632431030273,9.06363677978516,77,0,,,5,30007,5
4,11152,92,49,43,16,1,1,1,"1",3,3,9,75,77,31.1700000762939,70,77,30007,"‰Œ™…˜‰",11,5,3,31,92,23,68.0899963378906,39.0999984741211,23,74.129997253418,8.69999980926514,1,0,0,0,0,3,69.5058441162109,31.1441555023193,77,75.3632431030273,9.06363677978516,77,0,,,5,30007,5
4,11159,43,22,21,17,2,1,1,"3",2,2,11,70,38,44.7400016784668,67,38,30007,"‰Œ™…˜‰",12,17,2,22,43,23,68.129997253418,34.7999992370605,23,69.129997253418,13,1,0,0,1,0,2,68.129997253418,34.7999992370605,23,69.129997253418,13,23,0,,,17,30007,17
4,11159,43,22,21,17,2,1,1,"3",2,2,11,70,38,44.7400016784668,67,38,30007,"‰Œ™…˜‰",12,17,1,21,43,15,65.267333984375,59.9813346862793,15,71.3339996337891,7.93333339691162,,1,0,1,0,2,68.129997253418,34.7999992370605,23,69.129997253418,13,23,1,15,15,17,30007,17
4,11161,47,28,19,15,2,1,1,"2",2,2,7,73,46,40,64,45,30007,"‰Œ™…˜‰",12,19,1,23,47,22,59.7299995422363,50,23,70.9599990844727,8.69999980926514,1,0,0,0,0,2,64.1766662597656,39.9822235107422,45,73.1750030517578,6.5,46,0,,,19,30007,19
4,11161,47,28,19,15,2,1,1,"2",2,2,7,73,46,40,64,45,30007,"‰Œ™…˜‰",12,19,2,24,47,23,68.4300003051758,30.3999996185303,23,75.3899993896484,4.30000019073486,1,0,0,0,0,2,64.1766662597656,39.9822235107422,45,73.1750030517578,6.5,46,0,,,19,30007,19
4,11165,29,14,15,7,1,1,1,"1",2,1,12,78,17,23.5300006866455,67,17,30007,"‰Œ™…˜‰",11,1,1,19,19,17,66.7099990844727,23.5,17,78.2900009155273,11.8000001907349,1,0,0,0,0,1,66.7099990844727,23.5,17,78.2900009155273,11.8000001907349,17,0,,,1,30007,1
4,11168,26,19,7,5,1,1,1,"2",1,1,25,71,24,33.3300018310547,68,24,30007,"‰Œ™…˜‰",11,5,1,26,26,24,68.379997253418,33.2999992370605,24,70.5,25,1,0,0,0,0,1,68.379997253418,33.2999992370605,24,70.5,25,24,0,,,5,30007,5
4,11169,23,15,8,6,2,1,1,"0",1,1,0,84,10,20,77,10,30007,"‰Œ™…˜‰",12,0,1,23,23,10,77.4000015258789,20,10,84.1999969482422,0,1,0,0,0,0,1,77.4000015258789,20,10,84.1999969482422,0,10,0,,,0,30007,0
4,11170,75,40,35,12,2,2,1,"1",2,2,9,81,75,27.6299991607666,72,76,36178,"„˜”’",12,2,2,35,75,36,72.1699981689453,19.3999996185303,36,83.4700012207031,8.30000019073486,1,0,0,1,0,2,72.1699981689453,19.3999996185303,36,83.4700012207031,8.30000019073486,36,0,,,2,36178,2
4,11170,75,40,35,12,2,2,1,"1",2,2,9,81,75,27.6299991607666,72,76,36178,"„˜”’",12,2,1,40,75,40,71.8470001220703,35.0369987487793,39,78.7200012207031,9.64615345001221,,1,0,1,0,2,72.1699981689453,19.3999996185303,36,83.4700012207031,8.30000019073486,36,1,39,40,2,36178,2
4,11171,93,47,46,23,2,2,1,"2",3,3,7,76,84,31.7600002288818,74,85,36160,"‰Žƒ€ „Œ’Ž",12,8,1,47,93,25,78.7600021362305,32,24,78.6699981689453,8.30000019073486,1,0,0,1,0,3,76.6293029785156,25.5953483581543,43,76.3814315795898,7.14285707473755,42,0,,,8,36160,8
4,11171,93,47,46,23,2,2,1,"2",3,3,7,76,84,31.7600002288818,74,85,36160,"‰Žƒ€ „Œ’Ž",12,8,3,24,93,18,73.6699981689453,16.7000007629395,18,73.3300018310547,5.59999990463257,1,0,0,1,0,3,76.6293029785156,25.5953483581543,43,76.3814315795898,7.14285707473755,42,0,,,8,36160,8
4,11171,93,47,46,23,2,2,1,"2",3,3,7,76,84,31.7600002288818,74,85,36160,"‰Žƒ€ „Œ’Ž",12,8,2,22,93,42,71.3080978393555,38.0714302062988,42,75.6185684204102,6.85714292526245,,1,0,1,0,3,76.6293029785156,25.5953483581543,43,76.3814315795898,7.14285707473755,42,1,42,42,8,36160,8
4,11172,15,6,9,6,2,2,1,"2",1,1,7,75,15,20,79,15,35758,"…˜…‡ š‰",12,7,1,15,15,15,79,20,15,75.3300018310547,6.69999980926514,1,0,0,0,0,1,79,20,15,75.3300018310547,6.69999980926514,15,0,,,7,35758,7
4,11181,84,42,42,16,1,1,1,"3",3,2,10,74,69,20.2900009155273,73,69,30007,"‰Œ™…˜‰",11,8,1,35,35,69,73,20.2900009155273,69,74,10,,1,0,1,0,1,,,,,,,1,,,8,30007,8
4,11182,54,24,30,16,2,1,1,"3",2,2,19,71,48,52.0800018310547,63,48,30007,"‰Œ™…˜‰",12,9,1,30,54,24,63.75,66.6999969482422,24,71.8300018310547,8.30000019073486,1,0,0,0,0,2,63.4150009155273,52.0999984741211,48,71.2050018310547,18.75,48,0,,,9,30007,9
4,11182,54,24,30,16,2,1,1,"3",2,2,19,71,48,52.0800018310547,63,48,30007,"‰Œ™…˜‰",12,9,2,24,54,24,63.0800018310547,37.5,24,70.5800018310547,29.2000007629395,1,0,0,0,0,2,63.4150009155273,52.0999984741211,48,71.2050018310547,18.75,48,0,,,9,30007,9
4,11183,71,31,40,13,1,1,1,"1",2,2,11,74,62,36.9199981689453,69,65,30007,"‰Œ™…˜‰",11,1,1,36,71,35,73.370002746582,28.6000003814697,35,78.5999984741211,5.69999980926514,1,0,0,0,0,2,68.920768737793,36.9538459777832,65,74.1449966430664,11.2741937637329,62,0,,,1,30007,1
4,11183,71,31,40,13,1,1,1,"1",2,2,11,74,62,36.9199981689453,69,65,30007,"‰Œ™…˜‰",11,1,2,35,71,30,63.7299995422363,46.7000007629395,27,68.370002746582,18.5,1,0,0,0,0,2,68.920768737793,36.9538459777832,65,74.1449966430664,11.2741937637329,62,0,,,1,30007,1
4,11184,99,57,42,16,2,2,1,"1",3,3,6,78,93,26.6000003814697,72,94,35741,"Œ€ š‰",12,5,1,33,99,29,77.0299987792969,24.1000003814697,28,79.0400009155273,0,1,0,0,1,0,3,71.5940399169922,24.9846153259277,52,78.9661560058594,3.83076930046082,52,0,,,5,35741,5
4,11184,99,57,42,16,2,2,1,"1",3,3,6,78,93,26.6000003814697,72,94,35741,"Œ€ š‰",12,5,2,33,99,23,64.7399978637695,26.1000003814697,24,78.879997253418,8.30000019073486,1,0,0,1,0,3,71.5940399169922,24.9846153259277,52,78.9661560058594,3.83076930046082,52,0,,,5,35741,5
4,11184,99,57,42,16,2,2,1,"1",3,3,6,78,93,26.6000003814697,72,94,35741,"Œ€ š‰",12,5,3,33,99,42,72.5026168823242,28.6000003814697,41,76.7746353149414,8.75121974945068,,1,0,1,0,3,71.5940399169922,24.9846153259277,52,78.9661560058594,3.83076930046082,52,1,41,42,5,35741,5
4,11187,119,60,59,25,1,1,1,"1",3,3,6,77,109,23.8500003814697,72,109,30007,"‰Œ™…˜‰",11,4,1,40,119,38,75.0800018310547,18.3999996185303,38,78.5,7.90000009536743,1,0,0,1,0,3,75.2861633300781,19.1671237945557,73,78.3034210205078,4.11232852935791,73,0,,,4,30007,4
4,11187,119,60,59,25,1,1,1,"1",3,3,6,77,109,23.8500003814697,72,109,30007,"‰Œ™…˜‰",11,4,2,39,119,35,75.5100021362305,20,35,78.0899963378906,0,1,0,0,1,0,3,75.2861633300781,19.1671237945557,73,78.3034210205078,4.11232852935791,73,0,,,4,30007,4
4,11187,119,60,59,25,1,1,1,"1",3,3,6,77,109,23.8500003814697,72,109,30007,"‰Œ™…˜‰",11,4,3,40,119,36,65.3363876342773,33.345832824707,36,74.3569412231445,9.82777786254883,,1,0,1,0,3,75.2861633300781,19.1671237945557,73,78.3034210205078,4.11232852935791,73,1,36,36,4,30007,4
4,11188,41,17,24,12,1,1,1,"1",2,2,38,58,37,61.1100006103516,39,36,30007,"‰Œ™…˜‰",11,12,1,21,37,20,37.25,50,21,58.3800010681152,47.5999984741211,1,0,0,0,0,2,39.0855560302734,61.1111106872559,36,58.4059448242188,37.8270263671875,37,0,,,12,30007,12
4,11188,41,17,24,12,1,1,1,"1",2,2,38,58,37,61.1100006103516,39,36,30007,"‰Œ™…˜‰",11,12,2,16,37,16,41.3800010681152,75,16,58.439998626709,25,1,0,0,0,0,2,39.0855560302734,61.1111106872559,36,58.4059448242188,37.8270263671875,37,0,,,12,30007,12
4,11189,31,0,31,10,2,1,1,"3",1,1,3,77,30,26.6700000762939,59,30,30007,"‰Œ™…˜‰",12,11,1,33,33,30,59.0699996948242,26.7000007629395,30,76.629997253418,3.29999995231628,1,0,0,0,0,1,59.0699996948242,26.7000007629395,30,76.629997253418,3.29999995231628,30,0,,,11,30007,11
4,11190,86,44,42,17,1,1,1,"1",3,3,4,71,81,30.4899997711182,68,82,30007,"‰Œ™…˜‰",11,5,1,29,86,29,65.8300018310547,37.9000015258789,29,71.6900024414062,6.90000009536743,1,0,0,0,0,3,68.1863403320312,30.4658527374268,82,70.7532119750977,3.70493817329407,81,0,,,5,30007,5
4,11190,86,44,42,17,1,1,1,"1",3,3,4,71,81,30.4899997711182,68,82,30007,"‰Œ™…˜‰",11,5,2,27,86,26,64.5800018310547,34.5999984741211,25,65.0800018310547,4,1,0,0,0,0,3,68.1863403320312,30.4658527374268,82,70.7532119750977,3.70493817329407,81,0,,,5,30007,5
4,11190,86,44,42,17,1,1,1,"1",3,3,4,71,81,30.4899997711182,68,82,30007,"‰Œ™…˜‰",11,5,3,30,86,27,74.1900024414062,18.5,27,75,0,1,0,0,0,0,3,68.1863403320312,30.4658527374268,82,70.7532119750977,3.70493817329407,81,0,,,5,30007,5
4,11196,29,15,14,6,2,2,1,"1",1,1,21,74,29,34.4799995422363,69,29,35733,"™‰ŽŒ‡",12,0,1,29,29,29,69.0699996948242,34.5,29,73.6600036621094,20.7000007629395,1,0,0,0,0,1,69.0699996948242,34.5,29,73.6600036621094,20.7000007629395,29,0,,,0,35733,0
4,11201,84,47,37,18,1,1,1,"1",3,3,24,71,76,27.8500003814697,71,79,30007,"‰Œ™…˜‰",11,3,1,28,84,25,72.7600021362305,28,24,70.9599990844727,20.7999992370605,1,0,0,1,0,3,74.4215393066406,23.0673084259033,52,72.0400009155273,23.5,51,0,,,3,30007,3
4,11201,84,47,37,18,1,1,1,"1",3,3,24,71,76,27.8500003814697,71,79,30007,"‰Œ™…˜‰",11,3,2,28,84,27,75.9599990844727,18.5,27,73,25.8999996185303,1,0,0,1,0,3,74.4215393066406,23.0673084259033,52,72.0400009155273,23.5,51,0,,,3,30007,3
4,11201,84,47,37,18,1,1,1,"1",3,3,24,71,76,27.8500003814697,71,79,30007,"‰Œ™…˜‰",11,3,3,28,84,27,64.4103698730469,37.0611114501953,25,68.8784027099609,25.0200004577637,,1,0,1,0,3,74.4215393066406,23.0673084259033,52,72.0400009155273,23.5,51,1,25,27,3,30007,3
4,11203,22,8,14,8,1,1,1,"",1,1,9,72,23,30.4300003051758,72,23,2865,"„™Ž‡„ „Œ’Ž",11,0,1,22,22,23,71.870002746582,30.3999996185303,23,71.9100036621094,8.69999980926514,1,0,0,0,0,1,71.870002746582,30.3999996185303,23,71.9100036621094,8.69999980926514,23,0,,,0,2865,0
4,11205,27,11,16,8,2,2,1,"0",1,1,4,76,25,16,69,25,36384,"‰Žƒ€ ˜”‹",12,3,1,27,27,25,69.3199996948242,16,25,76.5199966430664,4,1,0,0,0,0,1,69.3199996948242,16,25,76.5199966430664,4,25,0,,,3,36384,3
4,11207,81,40,41,15,1,1,1,"2",3,3,12,76,68,30.2999992370605,68,66,26104,"™Ž™ š‰",11,10,1,27,81,21,63,33.2999992370605,22,74.1399993896484,18.2000007629395,1,0,0,0,0,3,67.9854507446289,30.2863636016846,66,76.3677978515625,11.7602939605713,68,0,,,10,26104,10
4,11207,81,40,41,15,1,1,1,"2",3,3,12,76,68,30.2999992370605,68,66,26104,"™Ž™ š‰",11,10,2,24,81,18,71.5599975585938,38.9000015258789,19,79.4700012207031,10.5,1,0,0,0,0,3,67.9854507446289,30.2863636016846,66,76.3677978515625,11.7602939605713,68,0,,,10,26104,10
4,11207,81,40,41,15,1,1,1,"2",3,3,12,76,68,30.2999992370605,68,66,26104,"™Ž™ š‰",11,10,3,30,81,27,69.4800033569336,22.2000007629395,27,76,7.40000009536743,1,0,0,0,0,3,67.9854507446289,30.2863636016846,66,76.3677978515625,11.7602939605713,68,0,,,10,26104,10
4,11209,31,18,13,10,1,2,1,"0",1,1,3,68,31,38.7099990844727,65,31,36525,"„‰˜€ š‰",11,0,1,31,31,31,65,38.7099990844727,31,68,3,,1,0,1,0,1,,,,,,,1,,,0,36525,0
4,11212,20,12,8,9,2,2,1,"0",1,1,0,78,17,33.3300018310547,74,18,36418,"„Œ‰™",12,2,1,20,20,18,74.5599975585938,33.2999992370605,17,78.4100036621094,0,1,0,0,0,0,1,74.5599975585938,33.2999992370605,18,78.4100036621094,0,17,0,,,2,36418,2
4,11213,108,56,52,18,1,1,1,"1",3,3,8,76,104,22.3299999237061,66,103,30007,"‰Œ™…˜‰",11,7,1,38,108,35,63.5400009155273,31.3999996185303,35,75.4000015258789,5.69999980926514,1,0,0,0,0,3,66.3267974853516,22.3475723266602,103,76.1449966430664,7.692307472229,104,0,,,7,30007,7
4,11213,108,56,52,18,1,1,1,"1",3,3,8,76,104,22.3299999237061,66,103,30007,"‰Œ™…˜‰",11,7,2,32,108,32,66.8399963378906,18.7999992370605,32,75,9.39999961853027,1,0,0,0,0,3,66.3267974853516,22.3475723266602,103,76.1449966430664,7.692307472229,104,0,,,7,30007,7
4,11213,108,56,52,18,1,1,1,"1",3,3,8,76,104,22.3299999237061,66,103,30007,"‰Œ™…˜‰",11,7,3,38,108,36,68.5800018310547,16.7000007629395,37,77.8399963378906,8.10000038146973,1,0,0,0,0,3,66.3267974853516,22.3475723266602,103,76.1449966430664,7.692307472229,104,0,,,7,30007,7
4,11215,21,15,6,4,2,2,1,"0",1,1,20,76,20,33.3300018310547,72,21,35766,"…‡‰˜‰ „”–Ž",12,0,1,21,21,21,72.1399993896484,33.2999992370605,20,76.4000015258789,20,1,0,0,0,0,1,72.1399993896484,33.2999992370605,21,76.4000015258789,20,20,0,,,0,35766,0
4,11217,155,84,71,23,1,2,1,"1",4,4,19,69,151,37.75,59,151,36160,"‰Žƒ€ „Œ’Ž",11,5,1,39,155,38,60.2400016784668,26.2999992370605,38,73.7099990844727,13.1999998092651,1,0,0,1,0,4,58.8764610290527,37.1690254211426,113,68.1958389282227,20.3575229644775,113,0,,,5,36160,5
4,11217,155,84,71,23,1,2,1,"1",4,4,19,69,151,37.75,59,151,36160,"‰Žƒ€ „Œ’Ž",11,5,2,39,155,36,56.2200012207031,47.2000007629395,36,62.75,36.0999984741211,1,0,0,1,0,4,58.8764610290527,37.1690254211426,113,68.1958389282227,20.3575229644775,113,0,,,5,36160,5
4,11217,155,84,71,23,1,2,1,"1",4,4,19,69,151,37.75,59,151,36160,"‰Žƒ€ „Œ’Ž",11,5,3,38,155,39,60,38.5,39,67.8499984741211,12.8000001907349,1,0,0,1,0,4,58.8764610290527,37.1690254211426,113,68.1958389282227,20.3575229644775,113,0,,,5,36160,5
4,11217,155,84,71,23,1,2,1,"1",4,4,19,69,151,37.75,59,151,36160,"‰Žƒ€ „Œ’Ž",11,5,4,39,155,38,59.3673667907715,39.4776306152344,38,71.3913192749023,14.9631576538086,,1,0,1,0,4,58.8764610290527,37.1690254211426,113,68.1958389282227,20.3575229644775,113,1,38,38,5,36160,5
4,11218,103,48,55,19,1,1,1,"2",3,3,13,74,97,26.7999992370605,69,97,30007,"‰Œ™…˜‰",11,6,1,35,102,32,70.9400024414062,21.8999996185303,32,75.4100036621094,6.30000019073486,1,0,0,0,0,3,68.8463897705078,26.8061847686768,97,73.9206161499023,13.4195880889893,97,0,,,6,30007,6
4,11218,103,48,55,19,1,1,1,"2",3,3,13,74,97,26.7999992370605,69,97,30007,"‰Œ™…˜‰",11,6,2,33,102,32,63.810001373291,34.4000015258789,32,71.379997253418,21.8999996185303,1,0,0,0,0,3,68.8463897705078,26.8061847686768,97,73.9206161499023,13.4195880889893,97,0,,,6,30007,6
4,11218,103,48,55,19,1,1,1,"2",3,3,13,74,97,26.7999992370605,69,97,30007,"‰Œ™…˜‰",11,6,3,34,102,33,71.6999969482422,24.2000007629395,33,74.9400024414062,12.1000003814697,1,0,0,0,0,3,68.8463897705078,26.8061847686768,97,73.9206161499023,13.4195880889893,97,0,,,6,30007,6
4,11220,138,70,68,24,1,1,1,"1",4,4,6,79,132,23.3099994659424,76,133,30007,"‰Œ™…˜‰",11,4,1,34,138,31,74.1900024414062,22.6000003814697,32,76.8099975585938,6.30000019073486,1,0,0,1,0,4,76.7994995117188,22.007999420166,100,80.447998046875,6.02799987792969,100,0,,,4,30007,4
4,11220,138,70,68,24,1,1,1,"1",4,4,6,79,132,23.3099994659424,76,133,30007,"‰Œ™…˜‰",11,4,2,35,138,35,76.0599975585938,31.3999996185303,34,82.9400024414062,5.90000009536743,1,0,0,1,0,4,76.7994995117188,22.007999420166,100,80.447998046875,6.02799987792969,100,0,,,4,30007,4
4,11220,138,70,68,24,1,1,1,"1",4,4,6,79,132,23.3099994659424,76,133,30007,"‰Œ™…˜‰",11,4,4,36,138,34,79.9400024414062,11.8000001907349,34,81.379997253418,5.90000009536743,1,0,0,1,0,4,76.7994995117188,22.007999420166,100,80.447998046875,6.02799987792969,100,0,,,4,30007,4
4,11220,138,70,68,24,1,1,1,"1",4,4,6,79,132,23.3099994659424,76,133,30007,"‰Œ™…˜‰",11,4,3,33,138,33,73.5772705078125,27.2554550170898,32,74.4749984741211,5.91249990463257,,1,0,1,0,4,76.7994995117188,22.007999420166,100,80.447998046875,6.02799987792969,100,1,32,33,4,30007,4
4,11221,87,49,38,19,2,1,1,"2",3,3,7,78,83,25.2999992370605,75,83,30007,"‰Œ™…˜‰",12,11,1,29,87,29,71.4499969482422,34.5,29,75.7600021362305,10.3000001907349,1,0,0,1,0,3,75.492805480957,28.0649127960205,57,78.2996520996094,8.72807025909424,57,0,,,11,30007,11
4,11221,87,49,38,19,2,1,1,"2",3,3,7,78,83,25.2999992370605,75,83,30007,"‰Œ™…˜‰",12,11,3,30,87,28,79.6800003051758,21.3999996185303,28,80.9300003051758,7.09999990463257,1,0,0,1,0,3,75.492805480957,28.0649127960205,57,78.2996520996094,8.72807025909424,57,0,,,11,30007,11
4,11221,87,49,38,19,2,1,1,"2",3,3,7,78,83,25.2999992370605,75,83,30007,"‰Œ™…˜‰",12,11,2,28,87,26,73.9196166992188,19.2384624481201,26,77.3430786132812,3.21153855323792,,1,0,1,0,3,75.492805480957,28.0649127960205,57,78.2996520996094,8.72807025909424,57,1,26,26,11,30007,11
4,11222,82,44,38,20,2,1,1,"",3,3,27,64,74,52,54,75,30007,"‰Œ™…˜‰",12,3,1,27,82,25,49.2000007629395,56,25,60.7599983215332,20,1,0,0,1,0,3,51.5094108581543,52.9411773681641,51,61.8254890441895,25.5058822631836,51,0,,,3,30007,3
4,11222,82,44,38,20,2,1,1,"",3,3,27,64,74,52,54,75,30007,"‰Œ™…˜‰",12,3,2,29,82,26,53.7299995422363,50,26,62.8499984741211,30.7999992370605,1,0,0,1,0,3,51.5094108581543,52.9411773681641,51,61.8254890441895,25.5058822631836,51,0,,,3,30007,3
4,11222,82,44,38,20,2,1,1,"",3,3,27,64,74,52,54,75,30007,"‰Œ™…˜‰",12,3,3,26,82,24,59.2924995422363,50,23,68.8217391967773,30.3130435943604,,1,0,1,0,3,51.5094108581543,52.9411773681641,51,61.8254890441895,25.5058822631836,51,1,23,24,3,30007,3
4,11225,78,37,41,18,2,1,1,"1",2,2,13,81,72,36.9900016784668,76,73,36509,"„š˜”€",12,2,1,40,78,38,74.5,50,38,78.3399963378906,21.1000003814697,1,0,0,0,0,2,75.9191818237305,37.0068511962891,73,80.4980545043945,12.5055551528931,72,0,,,2,36509,2
4,11225,78,37,41,18,2,1,1,"1",2,2,13,81,72,36.9900016784668,76,73,36509,"„š˜”€",12,2,2,38,78,35,77.4599990844727,22.8999996185303,34,82.9100036621094,2.90000009536743,1,0,0,0,0,2,75.9191818237305,37.0068511962891,73,80.4980545043945,12.5055551528931,72,0,,,2,36509,2
4,11227,123,66,57,22,1,1,1,"1",3,3,12,72,117,43.0999984741211,64,116,37309,"€† š’‚",11,0,1,41,123,39,63.9700012207031,46.2000007629395,40,72.6999969482422,15,1,0,0,0,0,3,64.2147445678711,43.1086196899414,116,71.6332473754883,11.9820508956909,117,0,,,2,37309,0
4,11227,123,66,57,22,1,1,1,"1",3,3,12,72,117,43.0999984741211,64,116,37309,"€† š’‚",11,0,2,42,123,39,62.7200012207031,41,38,70.370002746582,13.1999998092651,1,0,0,0,0,3,64.2147445678711,43.1086196899414,116,71.6332473754883,11.9820508956909,117,0,,,2,37309,0
4,11227,123,66,57,22,1,1,1,"1",3,3,12,72,117,43.0999984741211,64,116,37309,"€† š’‚",11,0,3,40,123,38,66,42.0999984741211,39,71.7699966430664,7.69999980926514,1,0,0,0,0,3,64.2147445678711,43.1086196899414,116,71.6332473754883,11.9820508956909,117,0,,,2,37309,0
4,11228,31,16,15,11,2,1,1,"2",1,1,14,68,29,37.9300003051758,66,29,30007,"‰Œ™…˜‰",12,19,1,31,31,29,66.1699981689453,37.9000015258789,29,68.1699981689453,13.8000001907349,1,0,0,0,0,1,66.1699981689453,37.9000015258789,29,68.1699981689453,13.8000001907349,29,0,,,19,30007,19
4,11233,72,31,41,17,2,2,1,"",2,2,7,73,59,40.9799995422363,64,61,26104,"™Ž™ š‰",12,11,1,37,72,27,69.2600021362305,37,27,75.2200012207031,3.70000004768372,1,0,0,0,0,2,64.4275436401367,40.9573783874512,61,72.5732192993164,6.79152536392212,59,0,,,11,26104,11
4,11233,72,31,41,17,2,2,1,"",2,2,7,73,59,40.9799995422363,64,61,26104,"™Ž™ š‰",12,11,2,35,72,34,60.5900001525879,44.0999984741211,32,70.3399963378906,9.39999961853027,1,0,0,0,0,2,64.4275436401367,40.9573783874512,61,72.5732192993164,6.79152536392212,59,0,,,11,26104,11
4,11234,210,102,108,20,1,2,1,"",6,6,,,,,,,,"",,,2,35,210,31,67.4800033569336,41.9000015258789,31,76.7099990844727,6.5,1,0,1,1,6,6,66.6958312988281,41.658332824707,156,71.6819076538086,17.182165145874,157,0,,,10,10157,10
4,11234,210,102,108,20,1,2,1,"",6,6,,,,,,,,"",,,3,37,210,34,69.3499984741211,44.0999984741211,34,73.0299987792969,17.6000003814697,1,0,1,1,6,6,66.6958312988281,41.658332824707,156,71.6819076538086,17.182165145874,157,0,,,10,10157,10
4,11234,210,102,108,20,1,2,1,"",6,6,,,,,,,,"",,,4,35,210,31,64.7699966430664,48.4000015258789,32,67.6900024414062,28.1000003814697,1,0,1,1,6,6,66.6958312988281,41.658332824707,156,71.6819076538086,17.182165145874,157,0,,,10,10157,10
4,11234,210,102,108,20,1,2,1,"",6,6,,,,,,,,"",,,5,36,210,35,65.5400009155273,40,35,71.1699981689453,17.1000003814697,1,0,1,1,6,6,66.6958312988281,41.658332824707,156,71.6819076538086,17.182165145874,157,0,,,10,10157,10
4,11234,210,102,108,20,1,2,1,"",6,6,,,,,,,,"",,,6,32,210,25,66.120002746582,32,25,69.4400024414062,16,1,0,1,1,6,6,66.6958312988281,41.658332824707,156,71.6819076538086,17.182165145874,157,0,,,10,10157,10
4,11234,210,102,108,20,1,2,1,"",6,6,,,,,,,,"",,,1,35,210,,,,,,,,1,1,1,6,6,66.6958312988281,41.658332824707,156,71.6819076538086,17.182165145874,157,1,,,10,10157,10
4,11235,38,23,15,9,1,1,1,"1",1,1,12,72,33,35.2900009155273,65,34,30007,"‰Œ™…˜‰",11,8,1,38,38,34,65.3499984741211,35.2999992370605,33,72.3600006103516,12.1000003814697,1,0,0,0,0,1,65.3499984741211,35.2999992370605,34,72.3600006103516,12.1000003814697,33,0,,,8,30007,8
