"date","mu_bus","mu_bus_ws","mu_bus_ws_oh","mu_nfb","mu_nfcb","lmu_cd","lmu_cd_ws","lmu_cd_ws1","lmu_cd_ws_oh","lmu_cd_nfb","lmu_cd_nfcb","lmu_ces_yl","lmu_ces_yl_zsvar","lmu_ces_yk","lmu_ces_yk_ums","lmu_ces_yk_ujf","lmu_ces_oh_yl","lmu_ces_oh_yl_zsvar","lmu_ces_oh_yk","lmu_ces_oh_yk_ums","lmu_ces_oh_yk_ujf","lmu_cd_marg"
1949-07-01,1.56184931032093,1.9957486124488,,1.57181479719371,1.62354506152311,0.445870574498013,0.691019224290516,,,0.452230873576456,0.484612067964376,3.09060837480321,0.44521142694249,0.121912229914153,0.117114501353631,0.1133020937272,,,,,,
1949-10-01,1.54673761825264,1.98513550280531,,1.56278047370583,1.5953527570431,0.436147950388124,0.685687175187304,,,0.446466589691383,0.467094876073937,3.08329684322038,0.428716726948405,0.119407915927504,0.112207832986587,0.107487496236996,,,,,,
1950-01-01,1.55858228458848,2.01116353280594,,1.58114790286976,1.61406062286295,0.443776616129234,0.698713426631948,,,0.458151104054038,0.478753129776173,3.1349026264712,0.451050192312878,0.112777185900791,0.109420620954352,0.10904035582149,,,,,,
1950-04-01,1.56484306675736,1.99241988540994,,1.57207925942067,1.63360523093072,0.447785542131702,0.689349922798554,,,0.452399112214791,0.490789370510993,3.15013415850809,0.463464332000518,0.107877607641753,0.10702760144826,0.113230018792136,,,,,,
1950-07-01,1.59774459422557,2.01015872395553,,1.59265966760002,1.65589033212759,0.468593006175649,0.698213686095296,,,0.465405365667474,0.504338829209491,3.18663741050172,0.490518340448623,0.116539823150546,0.119332637221546,0.130485090409096,,,,,,
1950-10-01,1.61202086476073,1.99271308955123,,1.58861798072202,1.65537314601025,0.477488587400627,0.689497071786388,,,0.462864443749101,0.50402644928264,3.2004642504635,0.487263204473511,0.125510754091782,0.128189429735428,0.139825983806458,,,,,,
1951-01-01,1.6142081379782,2.00920457203415,,1.59671634752609,1.63279932546374,0.478844519388548,0.69773890844071,,,0.46794923763145,0.490295919397136,3.20126127706404,0.485829586847972,0.127081509831267,0.129493614541183,0.141878922023941,,,,,,
1951-04-01,1.59118848440363,1.99307299693044,,1.57821777408438,1.60843527013252,0.464481211479922,0.689677667218445,,,0.456296219292284,0.475261824507663,3.19134569565977,0.466123584911484,0.11257053959865,0.114736261039335,0.130284097532053,,,,,,
1951-07-01,1.61306602877231,2.0139069493878,,1.60618343426568,1.61244845547276,0.478136733687954,0.700076591336178,,,0.473860827100361,0.477753803578593,3.23308513102051,0.479208921761476,0.123113066401188,0.125906901942106,0.137299672538018,,,,,,
1951-10-01,1.60394809193885,2.01044869645255,,1.59065010439891,1.61780142097183,0.472468147286543,0.69835792922436,,,0.464142803358435,0.481068079937237,3.2245229243523,0.472211456227907,0.120797699351707,0.122239355040153,0.135479785876228,,,,,,
1952-01-01,1.5939046853181,1.9745097992736,,1.58359142104836,1.59027826147524,0.466186782669326,0.680320164646204,,,0.459695318862317,0.463909008137295,3.22298432244422,0.464281567469858,0.114161413075785,0.115415528892036,0.134089052605942,,,,,,
1952-04-01,1.57687502019625,1.9652381031682,,1.57073571151923,1.57770916681162,0.455445053220956,0.675613410076254,,,0.451544115661888,0.455973900501838,3.22065400279255,0.447090140945625,0.107803949095919,0.107488022311849,0.121472427624599,,,,,,
1952-07-01,1.5724068745215,1.9567912112195,,1.56137396963616,1.5683361774744,0.452607486548826,0.671305994536097,,,0.445566183395724,0.450015297847548,3.22018710083059,0.447561177673847,0.105936597240769,0.105060475410734,0.123311080494672,,,,,,
1952-10-01,1.56237180682454,1.94629256978816,,1.56564296218883,1.57736770823256,0.446205055630361,0.665926316650389,,,0.448296578080424,0.455757450257414,3.22963834211414,0.455877069683724,0.0862220295460331,0.0892180585320678,0.111932569832529,,,,,,
1953-01-01,1.5577353320915,1.94229728086446,,1.56270787979738,1.57826251537806,0.443233056311521,0.663871437898453,,,0.446420136849297,0.45632456814264,3.24269276130883,0.452893309480825,0.0779836421099469,0.0825473092420375,0.100232294975937,,,,,,
1953-04-01,1.55704839032878,1.9229743446914,,1.55854347272132,1.56520055753446,0.442791971578146,0.653873125223524,,,0.44375171378638,0.448013967560586,3.25052221593582,0.448780139062043,0.0784712644523767,0.0827405639048712,0.0972873728535087,,,,,,
1953-07-01,1.54174561071113,1.91340845163199,,1.55450283766085,1.55831036938415,0.432915287933006,0.64888618132753,,,0.441155775964251,0.443602137739889,3.2402545558747,0.426293049984804,0.076444469830058,0.0783274319473378,0.0863482559749673,,,,,,
1953-10-01,1.54005505067726,1.89649837737362,,1.53573389242972,1.50867930440232,0.431818162979649,0.640009226556478,,,0.429008372600395,0.411234635266206,3.23690535151852,0.414936557649506,0.0869297980097865,0.0853604928096254,0.0883310502601638,,,,,,
1954-01-01,1.53419614354474,1.91639097930187,,1.53084849790595,1.53411622430144,0.428006558881144,0.650443718909651,,,0.425822155479865,0.427954465590938,3.23316160102605,0.410779150922287,0.0890075087295072,0.0857135234514678,0.0845451917384918,,,,,,
1954-04-01,1.52953752116876,1.92130358128234,,1.54197141089305,1.54890956254403,0.42496541596452,0.653003904242923,,,0.433061734692386,0.437551175317147,3.24382660816588,0.408013324245589,0.0893344837280736,0.0850917368769513,0.0845017046404228,,,,,,
1954-07-01,1.55043531139225,1.94538008397942,,1.55530450262552,1.56567233483844,0.438535737560802,0.665457373906928,,,0.441671348084776,0.448315338663004,3.27304838053084,0.430672863639364,0.10156543760972,0.0977994639513373,0.0971269470508173,,,,,,
1954-10-01,1.55261884250162,1.9444366793972,,1.56441866335588,1.58094792641098,0.439943081011139,0.664972310132406,,,0.447514293868893,0.458024620563439,3.28881592729667,0.440004777699502,0.097904139622457,0.0957700990654869,0.0976537607933504,,,,,,
1955-01-01,1.59250343878955,1.9779562083068,,1.59131879752253,1.61247153484135,0.465307267827342,0.682064093575665,,,0.46456310484728,0.477768116720414,3.32930355324337,0.477124741216388,0.113259560877067,0.114364965094177,0.122347916748032,,,,,,
