"birthpl","nin","recp","ch71","en71","wsppc","dens71","moldyed","birthlat","birthlong","schools73new","schools74new","schools75new","schools76new","schools77new","schools78new","pop71new","ch71new","totinnew","ninnew","nch71new","atsc71new","en71newish","en71new","ldpop","recpnew","lch71","len71new","lch71new","ldens71","lninnew","java","nin_lch71new","nen71new","nen71newish","poor"
1205,2.52013349533081,1,109518,0.13555072247982,0.485318750143051,38.6305923461914,7.47497367858887,2.17661615744596,99.9738165015288,12,12,46,46,80,80,360153,109518,276,2.52013373374939,292185,48819,0.13555072247982,0.167082503437996,0.418170425162056,1,11.6038441982908,-1.78926755599644,11.6038441982908,3.65404451039939,0.924311969063396,0,2.06751155853271,0.832917511463165,0.864449262619019,0
1206,2.36625170707703,1,181722,0.1579220443964,0.418998837471008,129.5751953125,7.28278589248657,2.88644329282189,99.5408966043689,15,15,75,75,125,125,593584,181722,430,2.36625170707703,487959,93740,0.1579220443964,0.192106306552887,0.266611822788937,1,12.110233325756,-1.6497063802156,12.110233325756,4.86426137140629,0.861307144968299,0,1.78723788261414,0.807893693447113,0.842077970504761,0
1207,2.36664414405823,1,204509,0.184953883290291,0.346114873886108,151.580917358398,8.19480323791504,2.97983370960683,99.0380731352701,17,17,85,85,140,140,662257,204509,484,2.36664414405823,542534,122487,0.184953883290291,0.225768342614174,0.136371563155159,1,12.2283672632765,-1.48824583809577,12.2283672632765,5.02111959034075,0.861472978738762,0,1.72185373306274,0.774231672286987,0.81504613161087,0
1208,2.77913117408752,1,55413,0.205184251070023,0.594619870185852,58.7504768371582,9.51132202148438,2.73779645745943,98.2568743113053,8,8,23,23,46,46,184829,55413,154,2.77913117408752,147467,37924,0.205184251070023,0.257169395685196,0.268222482544796,1,10.9225695022474,-1.35802028403608,10.9225695022474,4.07329926936849,1.02213835154906,0,2.444580078125,0.742830634117126,0.7948157787323,0
1209,2.8007390499115,1,51415,0.232976123690605,0.57939350605011,85.6398696899414,8.78271007537842,3.12267835138717,98.2992502679079,10,10,20,20,42,42,182156,51415,144,2.8007390499115,151775,42438,0.232976123690605,0.279611259698868,0.183611228324068,1,10.8476852376633,-1.27435499869346,10.8476852376633,4.45015094211759,1.0298833287504,0,2.48602676391602,0.720388770103455,0.767023861408234,0
1210,1.714515209198,1,440941,0.176357805728912,0.281202018260956,329.7158203125,7.55544567108154,3.43418172781776,98.8475832021608,30,30,157,157,191,191,1430637,440941,756,1.714515209198,1172976,252304,0.176357805728912,0.215097323060036,-0.141975226200944,1,12.9966663586307,-1.53666468788103,12.9966663586307,5.79823113288919,0.539130363804792,0,1.2966194152832,0.784902691841125,0.823642194271088,0
1211,1.67568325996399,0,159338,0.161177307367325,0.424385756254196,82.9541702270508,7.13495635986328,3.71552208739272,98.2196361676805,15,15,48,48,53,53,519459,159338,232,1.45602440834045,422035,83725,0.161177307367325,0.198384016752243,0.377003778382574,0,11.9787830110795,-1.61755064810114,11.9787830110795,4.4182882893577,0.375709713604073,0,1.85999238491058,0.801615953445435,0.838822722434998,0
1271,4.83615446090698,0,11993,0.267224013805389,0.845747590065002,3838.45458984375,10.8461027145386,1.72872691838962,98.7980280622023,2,2,16,16,11,11,42223,11993,58,4.83615446090698,35313,11283,0.267224013805389,0.319514065980911,0.342440346146633,0,9.39207842523172,-1.14095398115424,9.39207842523172,8.25282511401529,1.57611987204955,0,3.29166865348816,0.680485963821411,0.732775986194611,0
1272,3.33090472221375,0,9607,0.21670038998127,1.30299961566925,579.379333496094,8.75313377380371,2.94175607303725,99.7816357804729,1,1,11,11,4,4,33604,9607,32,3.33090448379517,28228,7282,0.21670038998127,0.257970809936523,0.217686566397722,0,9.17024727840974,-1.35490884024222,9.17024727840974,6.36195741589706,1.2032438838665,0,3.41444659233093,0.742029190063477,0.783299624919891,0
1273,2.72902393341064,1,37376,0.318349957466125,0.440277963876724,1846.17138671875,10.2978591918945,2.9687792603771,99.0550508059086,2,2,24,24,25,25,129232,37376,102,2.72902393341064,108991,41141,0.318349957466125,0.377471536397934,0.150996302719855,1,10.5287840661879,-0.974260113406175,10.5287840661879,7.52086925296273,1.0039440117173,0,2.66253042221069,0.622528433799744,0.681650042533875,0
1274,7.7355842590332,1,8532,0.242165341973305,1.23540282249451,977.870971679688,9.01467514038086,3.32598786794472,99.1403718011068,1,1,10,10,22,22,30314,8532,66,7.73558330535889,25472,7341,0.242165341973305,0.288198798894882,1.11092363203251,1,9.05157907959124,-1.24410476303511,9.05157907959124,6.88537773053332,2.04583089234644,0,3.48012661933899,0.711801171302795,0.757834672927856,0
1275,1.19050979614258,0,177235,0.283764600753784,0.398798227310181,2398.34716796875,10.564022064209,3.64988766392831,98.6683167555531,4,11,36,36,62,62,635562,177235,211,1.19050979614258,535805,180350,0.283764600753784,0.336596339941025,0.770784928737956,0,12.0852318145792,-1.08887087090004,12.0852318145792,7.782535099074,0.174381615506119,0,1.8010755777359,0.663403630256653,0.716235399246216,0
1276,5.11102294921875,1,17609,0.22212016582489,0.579305946826935,665.355529785156,9.68928146362305,3.62030654286413,98.4816259949966,2,2,20,20,23,23,59882,17609,90,5.11102294921875,49918,13301,0.22212016582489,0.266456991434097,-0.250755427509421,1,9.77616541396078,-1.32254243138637,9.77616541396078,6.50032152904736,1.63139956993821,0,3.07908606529236,0.733543038368225,0.77787983417511,0
1301,1.53481423854828,0,72973,0.174987971782684,0.507200121879578,44.2747917175293,6.86995315551758,-1.76207106761643,100.891232040305,7,7,22,22,27,27,253606,72973,112,1.53481423854828,210053,44378,0.174987971782684,0.211270496249199,0.281489346763863,0,11.1978447887006,-1.5546159937865,11.1978447887006,3.79041547936713,0.428409356483593,0,2.29222202301025,0.78872948884964,0.825012028217316,0
