"year","activity","sex","age_group","hours"
1907,"leisure","all","14+",35.3796243262599
1907,"leisure","all","14-17",46.89
1907,"leisure","all","18-24",36.67
1907,"leisure","all","25-54",30.75
1907,"leisure","all","55-64",34.86
1907,"leisure","all","65+",46.82
1907,"leisure","female","14-17",47.34
1907,"leisure","female","18-24",36.479
1907,"leisure","female","25-54",31.555
1907,"leisure","female","55-64",38.191
1907,"leisure","female","65+",47.925
1907,"leisure","male","14-17",46.437
1907,"leisure","male","18-24",36.857
1907,"leisure","male","25-54",30.013
1907,"leisure","male","55-64",31.815
1907,"leisure","male","65+",45.706
1908,"leisure","all","14+",37.0473125761307
1908,"leisure","all","14-17",48.04
1908,"leisure","all","18-24",38.29
1908,"leisure","all","25-54",32.56
1908,"leisure","all","55-64",36.53
1908,"leisure","all","65+",48.03
1908,"leisure","female","14-17",47.854
1908,"leisure","female","18-24",36.825
1908,"leisure","female","25-54",31.87
1908,"leisure","female","55-64",38.53
1908,"leisure","female","65+",48.239
1908,"leisure","male","14-17",48.231
1908,"leisure","male","18-24",39.74
1908,"leisure","male","25-54",33.174
1908,"leisure","male","55-64",34.712
1908,"leisure","male","65+",47.819
1909,"leisure","all","14+",36.2313889726711
1909,"leisure","all","14-17",47.36
1909,"leisure","all","18-24",37.57
1909,"leisure","all","25-54",31.68
1909,"leisure","all","55-64",35.62
1909,"leisure","all","65+",47.47
1909,"leisure","female","14-17",47.279
1909,"leisure","female","18-24",36.352
1909,"leisure","female","25-54",31.722
1909,"leisure","female","55-64",38.352
1909,"leisure","female","65+",48.139
1909,"leisure","male","14-17",47.428
1909,"leisure","male","18-24",38.756
1909,"leisure","male","25-54",31.65
1909,"leisure","male","55-64",33.147
1909,"leisure","male","65+",46.784
1910,"leisure","all","14+",36.109548737124
1910,"leisure","all","14-17",47.41
1910,"leisure","all","18-24",37.46
1910,"leisure","all","25-54",31.55
1910,"leisure","all","55-64",35.47
1910,"leisure","all","65+",47.42
1910,"leisure","female","14-17",47.233
1910,"leisure","female","18-24",36.093
1910,"leisure","female","25-54",31.688
1910,"leisure","female","55-64",38.314
1910,"leisure","female","65+",48.162
1910,"leisure","male","14-17",47.572
1910,"leisure","male","18-24",38.8
1910,"leisure","male","25-54",31.431
1910,"leisure","male","55-64",32.897
1910,"leisure","male","65+",46.662
1911,"leisure","all","14+",35.8795481155944
1911,"leisure","all","14-17",47.23
1911,"leisure","all","18-24",37.15
1911,"leisure","all","25-54",31.33
1911,"leisure","all","55-64",35.35
1911,"leisure","all","65+",47.55
1911,"leisure","female","14-17",46.999
1911,"leisure","female","18-24",35.875
1911,"leisure","female","25-54",31.636
1911,"leisure","female","55-64",38.3
1911,"leisure","female","65+",48.175
1911,"leisure","male","14-17",47.462
1911,"leisure","male","18-24",38.394
1911,"leisure","male","25-54",31.046
1911,"leisure","male","55-64",32.697
1911,"leisure","male","65+",46.91
1912,"leisure","all","14+",35.4635883406224
1912,"leisure","all","14-17",47.17
1912,"leisure","all","18-24",36.67
1912,"leisure","all","25-54",30.86
1912,"leisure","all","55-64",35
1912,"leisure","all","65+",47.54
1912,"leisure","female","14-17",46.963
1912,"leisure","female","18-24",35.769
1912,"leisure","female","25-54",31.622
1912,"leisure","female","55-64",38.288
1912,"leisure","female","65+",48.163
1912,"leisure","male","14-17",47.374
1912,"leisure","male","18-24",37.563
1912,"leisure","male","25-54",30.178
1912,"leisure","male","55-64",32.05
1912,"leisure","male","65+",46.892
1913,"leisure","all","14+",35.8054911279216
1913,"leisure","all","14-17",47.46
1913,"leisure","all","18-24",36.91
1913,"leisure","all","25-54",31.27
1913,"leisure","all","55-64",35.51
1913,"leisure","all","65+",48.04
1913,"leisure","female","14-17",47.07
1913,"leisure","female","18-24",35.974
1913,"leisure","female","25-54",31.825
1913,"leisure","female","55-64",38.456
1913,"leisure","female","65+",48.274
1913,"leisure","male","14-17",47.837
1913,"leisure","male","18-24",37.83
1913,"leisure","male","25-54",30.76
1913,"leisure","male","55-64",32.874
1913,"leisure","male","65+",47.793
1914,"leisure","all","14+",36.6764708036638
1914,"leisure","all","14-17",48.13
1914,"leisure","all","18-24",37.56
1914,"leisure","all","25-54",32.26
1914,"leisure","all","55-64",36.59
1914,"leisure","all","65+",48.95
1914,"leisure","female","14-17",47.408
1914,"leisure","female","18-24",36.175
1914,"leisure","female","25-54",32.061
1914,"leisure","female","55-64",38.712
1914,"leisure","female","65+",48.465
1914,"leisure","male","14-17",48.849
1914,"leisure","male","18-24",38.944
1914,"leisure","male","25-54",32.445
1914,"leisure","male","55-64",34.69
1914,"leisure","male","65+",49.435
1915,"leisure","all","14+",37.2769131059137
1915,"leisure","all","14-17",48.86
1915,"leisure","all","18-24",37.99
1915,"leisure","all","25-54",32.93
1915,"leisure","all","55-64",37.38
1915,"leisure","all","65+",49.62
1915,"leisure","female","14-17",47.9
1915,"leisure","female","18-24",36.444
1915,"leisure","female","25-54",32.302
1915,"leisure","female","55-64",38.959
1915,"leisure","female","65+",48.609
1915,"leisure","male","14-17",49.818
1915,"leisure","male","18-24",39.546
1915,"leisure","male","25-54",33.484
1915,"leisure","male","55-64",35.982
1915,"leisure","male","65+",50.626
1916,"leisure","all","14+",35.7698055618327
1916,"leisure","all","14-17",48.08
1916,"leisure","all","18-24",36.28
1916,"leisure","all","25-54",31.27
1916,"leisure","all","55-64",36.02
1916,"leisure","all","65+",48.93
1916,"leisure","female","14-17",47.391
1916,"leisure","female","18-24",35.714
1916,"leisure","female","25-54",31.991
1916,"leisure","female","55-64",38.7
1916,"leisure","female","65+",48.442
1916,"leisure","male","14-17",48.773
1916,"leisure","male","18-24",36.856
1916,"leisure","male","25-54",30.612
1916,"leisure","male","55-64",33.64
1916,"leisure","male","65+",49.423
1917,"leisure","all","14+",35.1899060091085
1917,"leisure","all","14-17",48.01
1917,"leisure","all","18-24",35.4
1917,"leisure","all","25-54",30.63
1917,"leisure","all","55-64",35.68
1917,"leisure","all","65+",48.9
1917,"leisure","female","14-17",47.355
1917,"leisure","female","18-24",35.341
1917,"leisure","female","25-54",31.931
1917,"leisure","female","55-64",38.688
1917,"leisure","female","65+",48.43
1917,"leisure","male","14-17",48.675
1917,"leisure","male","18-24",35.463
1917,"leisure","male","25-54",29.435
1917,"leisure","male","55-64",33.014
1917,"leisure","male","65+",49.382
1918,"leisure","all","14+",34.4610254633547
1918,"leisure","all","14-17",47.83
1918,"leisure","all","18-24",33.94
1918,"leisure","all","25-54",29.93
1918,"leisure","all","55-64",35.31
1918,"leisure","all","65+",48.88
1918,"leisure","female","14-17",47.187
1918,"leisure","female","18-24",33.896
1918,"leisure","female","25-54",31.839
1918,"leisure","female","55-64",38.731
1918,"leisure","female","65+",48.427
1918,"leisure","male","14-17",48.477
1918,"leisure","male","18-24",33.973
1918,"leisure","male","25-54",28.191
1918,"leisure","male","55-64",32.279
1918,"leisure","male","65+",49.338
1919,"leisure","all","14+",36.6486564004448
1919,"leisure","all","14-17",49.31
1919,"leisure","all","18-24",36.5
1919,"leisure","all","25-54",32.3
1919,"leisure","all","55-64",37.5
1919,"leisure","all","65+",50.38
1919,"leisure","female","14-17",48.152
1919,"leisure","female","18-24",35.966
1919,"leisure","female","25-54",32.7
1919,"leisure","female","55-64",39.3
1919,"leisure","female","65+",48.759
1919,"leisure","male","14-17",50.469
1919,"leisure","male","18-24",37.032
1919,"leisure","male","25-54",31.941
1919,"leisure","male","55-64",35.896
1919,"leisure","male","65+",51.994
1920,"leisure","all","14+",37.01018333921
1920,"leisure","all","14-17",49.75
1920,"leisure","all","18-24",36.97
1920,"leisure","all","25-54",32.72
1920,"leisure","all","55-64",38.07
1920,"leisure","all","65+",50.67
1920,"leisure","female","14-17",48.292
1920,"leisure","female","18-24",36.533
1920,"leisure","female","25-54",32.838
1920,"leisure","female","55-64",39.435
1920,"leisure","female","65+",48.807
1920,"leisure","male","14-17",51.206
1920,"leisure","male","18-24",37.42
1920,"leisure","male","25-54",32.614
1920,"leisure","male","55-64",36.854
1920,"leisure","male","65+",52.515
1921,"leisure","all","14+",39.9983187137308
1921,"leisure","all","14-17",51.81
1921,"leisure","all","18-24",39.8
1921,"leisure","all","25-54",36.03
1921,"leisure","all","55-64",41.01
1921,"leisure","all","65+",52.39
1921,"leisure","female","14-17",49.636
1921,"leisure","female","18-24",37.62
1921,"leisure","female","25-54",33.598
1921,"leisure","female","55-64",40.036
1921,"leisure","female","65+",49.176
1921,"leisure","male","14-17",53.999
1921,"leisure","male","18-24",42.069
1921,"leisure","male","25-54",38.311
1921,"leisure","male","55-64",41.876
1921,"leisure","male","65+",55.587
1922,"leisure","all","14+",38.6747798898939
1922,"leisure","all","14-17",51.23
1922,"leisure","all","18-24",38.26
1922,"leisure","all","25-54",34.54
1922,"leisure","all","55-64",39.67
1922,"leisure","all","65+",51.54
1922,"leisure","female","14-17",49.241
1922,"leisure","female","18-24",36.796
1922,"leisure","female","25-54",33.283
1922,"leisure","female","55-64",39.754
1922,"leisure","female","65+",48.953
1922,"leisure","male","14-17",53.217
1922,"leisure","male","18-24",39.784
1922,"leisure","male","25-54",35.714
1922,"leisure","male","55-64",39.599
1922,"leisure","male","65+",54.1
1923,"leisure","all","14+",37.3620011523
1923,"leisure","all","14-17",50.57
1923,"leisure","all","18-24",36.88
1923,"leisure","all","25-54",33.02
1923,"leisure","all","55-64",38.37
1923,"leisure","all","65+",50.66
1923,"leisure","female","14-17",48.803
1923,"leisure","female","18-24",36.17
1923,"leisure","female","25-54",33.033
1923,"leisure","female","55-64",39.489
1923,"leisure","female","65+",48.728
1923,"leisure","male","14-17",52.347
1923,"leisure","male","18-24",37.61
1923,"leisure","male","25-54",33.005
1923,"leisure","male","55-64",37.354
1923,"leisure","male","65+",52.572
1924,"leisure","all","14+",38.5497424445515
1924,"leisure","all","14-17",51.43
1924,"leisure","all","18-24",38.23
1924,"leisure","all","25-54",34.22
1924,"leisure","all","55-64",39.53
1924,"leisure","all","65+",51.32
1924,"leisure","female","14-17",49.377
1924,"leisure","female","18-24",36.819
1924,"leisure","female","25-54",33.398
1924,"leisure","female","55-64",39.772
1924,"leisure","female","65+",48.871
1924,"leisure","male","14-17",53.479
1924,"leisure","male","18-24",39.721
1924,"leisure","male","25-54",35.004
1924,"leisure","male","55-64",39.309
1924,"leisure","male","65+",53.757
1925,"leisure","all","14+",37.9166779107104
1925,"leisure","all","14-17",51.26
1925,"leisure","all","18-24",37.55
1925,"leisure","all","25-54",33.43
