"date","GPR","GPRT","GPRA","GPRH","GPRHT","GPRHA","SHARE_GPR","N10","SHARE_GPRH","N3H","SHAREH_CAT_1","SHAREH_CAT_2","SHAREH_CAT_3","SHAREH_CAT_4","SHAREH_CAT_5","SHAREH_CAT_6","SHAREH_CAT_7","SHAREH_CAT_8","GPRC_ARG","GPRC_AUS","GPRC_BEL","GPRC_BRA","GPRC_CAN","GPRC_CHE","GPRC_CHL","GPRC_CHN","GPRC_COL","GPRC_DEU","GPRC_DNK","GPRC_EGY","GPRC_ESP","GPRC_FIN","GPRC_FRA","GPRC_GBR","GPRC_HKG","GPRC_HUN","GPRC_IDN","GPRC_IND","GPRC_ISR","GPRC_ITA","GPRC_JPN","GPRC_KOR","GPRC_MEX","GPRC_MYS","GPRC_NLD","GPRC_NOR","GPRC_PER","GPRC_PHL","GPRC_POL","GPRC_PRT","GPRC_RUS","GPRC_SAU","GPRC_SWE","GPRC_THA","GPRC_TUN","GPRC_TUR","GPRC_TWN","GPRC_UKR","GPRC_USA","GPRC_VEN","GPRC_VNM","GPRC_ZAF"
1968-08-01,,,,126.038757324219,129.623764038086,116.576370239258,,,4.54675436019897,10491,0.514726936817169,0.0953198000788689,1.38213706016541,0.514726936817169,0.0762558355927467,0.409875124692917,1.72528839111328,0.333619296550751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-09-01,,,,115.419044494629,127.190940856934,97.5424728393555,,,4.16365623474121,11072,0.587066471576691,0.20773121714592,1.16510117053986,0.7044797539711,0.0270953755825758,0.469653189182281,1.30057799816132,0.243858382105827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-10-01,,,,90.0500106811523,104.285934448242,73.7349395751953,,,3.24848699569702,11236,0.444998234510422,0.124599501490593,0.70309716463089,0.889996469020844,0.0622997507452965,0.418298333883286,0.925596296787262,0.231399074196815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-11-01,,,,89.1147689819336,100.5888671875,75.3836669921875,,,3.21474885940552,10794,0.379840642213821,0.259403377771378,0.982027053833008,0.42616268992424,0.0463220290839672,0.324254214763641,0.982027053833008,0.29646098613739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-12-01,,,,80.3686599731445,79.1948471069336,79.22216796875,,,2.8992395401001,10520,0.446768075227737,0.104562737047672,0.598859310150146,0.399239540100098,0.0475285165011883,0.361216723918915,0.912547528743744,0.408745259046555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-01-01,,,,98.5400161743164,116.764587402344,79.6825180053711,,,3.55475759506226,11140,0.439856380224228,0.116696588695049,1.10412931442261,0.655296206474304,0.0538599640130997,0.385996401309967,0.807899475097656,0.457809686660767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-02-01,,,,99.2993240356445,101.649078369141,91.2868347167969,,,3.58214926719666,9994,0.310186117887497,0.080048032104969,0.79047429561615,0.830498278141022,0.0500300191342831,0.340204119682312,1.03061842918396,0.620372235774994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-03-01,,,,126.85001373291,126.26700592041,123.168128967285,,,4.57601976394653,11451,0.480307400226593,0.165924370288849,1.03921055793762,0.934416234493256,0.0349314473569393,0.410444498062134,1.78150379657745,0.45410880446434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-04-01,,,,106.27946472168,117.409812927246,91.629638671875,,,3.83395266532898,11033,0.598205387592316,0.0725097432732582,1.01513636112213,0.634460270404816,0.0725097432732582,0.516631901264191,1.13296473026276,0.253784090280533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-05-01,,,,84.3174438476562,76.9372863769531,86.4704513549805,,,3.04168891906738,11178,0.259438186883926,0.0805152952671051,0.679906964302063,0.483091801404953,0.0447307229042053,0.375738054513931,1.15405261516571,0.32206118106842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
