"date","g_us","g_ca","g_ea","z_us","z_ca","z_ea","rstar_us","rstar_ca","rstar_ea","gap_us","gap_ca","gap_ea"
1985-04-01,3.59506995255992,3.73684965698547,2.47206977796522,-0.302311854213377,-0.219942821575025,-0.555950825699267,3.69851027292816,4.01601369632502,1.82743767053051,-2.16429261560745,-2.48248806340689,-3.07168479582037
1985-07-01,3.68989722973085,3.81677780500717,2.51366584992878,-0.228708294595295,-0.213071536255582,-0.827624819171347,3.87764364803478,4.11348861589645,1.59586756097383,-1.79215087711577,-2.57563175502838,-3.34149530032346
1985-10-01,3.6300379437617,3.89315489878567,2.48276694335994,-0.343758468845433,-0.200938600408344,-0.804577021630091,3.69597825934362,4.21219984038437,1.5891248974534,-1.95808467437394,-2.40078416261713,-3.10074366616846
1986-01-01,3.59598135316354,3.73400377069689,2.38942996254589,-0.225398656279019,-0.193636314756707,-1.04813774497763,3.77643773532741,4.03909421021349,1.25557549808713,-1.55542450836128,-2.52037348749053,-3.39383911786672
1986-04-01,3.517589749059,3.71523123850876,2.54213641667972,-0.362381874964709,-0.148653972255172,-1.04629592021927,3.55221536179293,4.06279669471187,1.40464569371379,-1.95489590771615,-2.63436129106907,-3.4791042128561
1986-07-01,3.53350452212636,3.62538034258031,2.49023606479798,-0.380510305089259,-0.135600010749616,-1.07034139294162,3.55179790171251,3.97399895674223,1.33056170560332,-1.98475768704259,-2.89890515101814,-3.17541570385197
1986-10-01,3.42871615629805,3.41431338775763,2.43627589913223,-0.335093537466511,-0.126723365453678,-1.10381864541493,3.48059952186799,3.74361779798841,1.24506001625985,-1.80644844694643,-3.33535297709886,-3.10422902025402
1987-01-01,3.39906335984073,3.65695806095774,2.31006828076381,-0.402973317676684,-0.158996185378367,-1.02294190078948,3.37972022683236,3.98639813227729,1.20425662530132,-1.93663292823715,-3.34800865115386,-3.06593576141131
1987-04-01,3.39413433224074,3.6360788831134,2.44588564877425,-0.252021821553928,-0.158991148648,-0.849629785494547,3.52518638805272,3.96273529430126,1.50851389246439,-1.3931783179911,-2.87374307576931,-3.05584602545696
1987-07-01,3.36608470690381,3.673622155504,2.46374444318639,-0.241227619576101,-0.15707294829225,-0.774893679017941,3.50476518582788,4.00721117933373,1.60046813960104,-1.2402066922532,-2.46838742612954,-2.71529095632945
1987-10-01,3.50024398846607,3.69002365088938,2.50503901171352,-0.149138843029891,-0.164480843345786,-0.73265808767795,3.74615492989867,4.01839542141665,1.68251692734091,-0.755087991894811,-2.21680004577297,-2.4006809228199
1988-01-01,3.3808491891444,3.74146495943691,2.46892111210016,-0.150949094239996,-0.166856437106646,-0.75822115772657,3.61147456453358,4.07433181936889,1.62213162564909,-0.621665314674033,-1.98491930297644,-2.17595136522641
1988-04-01,3.44303626500592,3.70824438689895,2.48678607345062,-0.0297451275349588,-0.162290094819505,-0.713392826164578,3.80188425808459,4.0412405319177,1.68418404358105,-0.181522280742456,-1.8389576201028,-2.01053413554496
1988-07-01,3.35850268887856,3.57774880784006,2.52249154090048,-0.0284140050590314,-0.15126399482317,-0.56457772994743,3.70914104923465,3.90434160163129,1.86742373457745,-0.103898100585184,-1.99516046854615,-1.6363726721936
1988-10-01,3.45502846812868,3.58246118282985,2.52079851570877,-0.0182349757535411,-0.134305787679474,-0.477079639023916,3.82674009499587,3.92664158524049,1.95328953469684,-0.00130844790191986,-2.18047391209302,-1.2873181645773
1989-01-01,3.47312018287869,3.64518939823969,2.55504293230447,-0.028405937348404,-0.136700013112251,-0.380140925530338,3.83670274238357,3.99535377759598,2.08324420481987,0.0511147764974567,-2.28176459766053,-0.999429719225191
1989-04-01,3.47515405986043,3.59054524548734,2.56290979877469,-0.121867340120147,-0.139326679059133,-0.273870182317709,3.74550476706659,3.93078449252773,2.19709960410234,-0.247453031079317,-2.51015140012174,-0.707063559525068
1989-07-01,3.49846540553664,3.56674078126286,2.55854874525507,-0.22562279676924,-0.150889594690882,-0.320917082968435,3.66769165613691,3.89223770421105,2.14584809527965,-0.67675647806152,-2.95014458748716,-0.737184748717709
1989-10-01,3.39677143298692,3.47599365432233,2.60247983971007,-0.191068873791626,-0.180251015008901,-0.220951564082481,3.58907406897907,3.76000864962099,2.28816875562807,-0.864796965378673,-3.62598909492834,-0.674303413786902
1990-01-01,3.47826549377772,3.55732608417112,2.67089451878576,-0.0675465950113811,-0.164935200875714,-0.102829023984826,3.80328811341196,3.86751994068234,2.4722517150212,-0.7269644517404,-3.94281753109198,-0.518218479692905
1990-04-01,3.38996742139953,3.42185417107426,2.64922866016035,-0.0420159625036582,-0.182150567719823,-0.158365555805819,3.73055504412354,3.69673855273746,2.39582655025424,-0.817860928082041,-4.53491856878401,-0.56826520388563
1990-07-01,3.27288267990863,3.29077169544972,2.69762075716192,-0.0704183048929412,-0.182440938107254,-0.163932949761358,3.57185336662011,3.54785786751992,2.43691526945944,-1.16671750616672,-5.38472362705073,-0.73479376754085
1990-10-01,2.99054359172741,3.15229536089191,2.68768809239964,-0.171060378580069,-0.173131742598437,-0.0574662219141875,3.15700642730914,3.40019533930725,2.53380564993068,-1.91911495147008,-6.30783921996886,-0.704397693895089
1991-01-01,2.8283473443864,2.93653065088557,2.70796940375508,-0.185893776951151,-0.176114139565386,-0.0255820581772642,2.96167074557103,3.1526299343042,2.58524356761252,-2.48995720069126,-7.35904227376676,-0.849901311928761
1991-04-01,2.89352740616981,2.99615322943656,2.68136736020048,-0.226756649629656,-0.205161510719963,0.0493177981831527,2.99334438452447,3.19116854423264,2.6344956833026,-2.76950855197049,-8.02889391217587,-0.958973795771271
1991-07-01,2.81165268206144,2.91372897893752,2.62921196091511,-0.172233487904819,-0.203014190774249,0.14845214816236,2.95675215428507,3.0998827391711,2.68334561988012,-2.5443612098768,-8.18281503696267,-1.14861137956723
1991-10-01,2.71002679154076,2.84036999326788,2.70550570402566,-0.199501173709817,-0.233789333977552,0.11761492182569,2.81638872434967,2.98595052463287,2.72606522890659,-2.52885012125898,-8.41827944976365,-1.54639051388426
1992-01-01,2.77202605736094,2.74215695304346,2.79933014678278,-0.192280428960056,-0.238184019011027,0.182903789389472,2.89260618900561,2.87022511825134,2.88181274756742,-2.2601979404476,-8.5266597876319,-1.51834574427403
1992-04-01,2.76808196804983,2.64267564974381,2.64060792103585,-0.208597196512405,-0.192215359094941,0.032211979166564,2.87190018842149,2.80342540004079,2.57809260039659,-1.88931353086844,-8.41586971810921,-1.66076466579966
1992-07-01,2.74473036403836,2.61442705775343,2.60100621752422,-0.265986326964873,-0.22110724686849,-0.123268206653648,2.78852391021775,2.74251193838896,2.38443135455047,-1.60973527932845,-8.4623711126838,-2.32949823374474
1992-10-01,2.71872646037328,2.54918115005056,2.5662056966393,-0.209628543921776,-0.17377607449351,-0.137475157212062,2.81594289803623,2.71588272879255,2.3366722923651,-1.04380394568841,-8.05201292642511,-2.88003746562094
1993-01-01,2.53875034121584,2.50832529922964,2.47286952246805,-0.231508521733571,-0.16278393348348,-0.0704936885146214,2.59377406649311,2.68056216700072,2.31366586274966,-0.849932637874645,-7.79904570249948,-3.34852734266815
1993-04-01,2.48069286007552,2.51377270308329,2.48120117513311,-0.193583800268975,-0.182312537972854,-0.0996058641450556,2.5670887363433,2.66720854089625,2.29258645597289,-0.591371091241058,-7.60465524435887,-3.98056649940645
1993-07-01,2.41965056295741,2.49281916942844,2.48990999120566,-0.279195787664163,-0.147145723641855,-0.0550544290909467,2.41354500458031,2.67862319348523,2.34553429319497,-0.64286068687386,-7.06633407387392,-4.24193431285676
1993-10-01,2.52778244619806,2.39900849738989,2.45947610306468,-0.309341501846582,-0.146137216654465,-0.0790743156998549,2.50373531635216,2.57329134318063,2.29217228221025,-0.402812340765763,-6.7404804128854,-4.34599123470093
1994-01-01,2.52553667048084,2.4655922457093,2.49187673008961,-0.35864072253374,-0.142956445571989,-0.127265909452525,2.451936853842,2.65194902357698,2.27521899831848,-0.152164401513119,-6.2362824758406,-4.34859965758687
1994-04-01,2.59305133493586,2.50227031604622,2.45533767080967,-0.269020763356932,-0.157955376623008,-0.0692577622881337,2.61669141874904,2.67852701570167,2.29799886255691,0.44968924394459,-5.64823232357327,-3.99909820331322
1994-07-01,2.53168650500312,2.52100143012804,2.4226595510794,-0.310242626514807,-0.150461978173832,0.0197840600149955,2.50717887622667,2.70725332209888,2.35553483687073,0.562301320808388,-5.08281254613945,-3.60892118063475
1994-10-01,2.62468778888712,2.47942310983657,2.4097237472178,-0.328519113331259,-0.129745163707182,0.0342991354717475,2.59240012362002,2.68083846871458,2.35757815833896,0.64783837166965,-4.70173099205846,-3.30275164166005
1995-01-01,2.55566427713181,2.48395342522165,2.37032415893499,-0.341356994044488,-0.0752636815320524,0.0328470520219984,2.50274849609026,2.74045535122558,2.31813987955344,0.608747267117451,-4.28176373806383,-3.01575025093098
1995-04-01,2.51773715832469,2.3940120866584,2.36771165972968,-0.325693737717934,-0.0943831818109172,0.0481540012425155,2.47620404626795,2.61938162899843,2.33092804851629,0.454460846783263,-4.41488506693179,-2.77864611879886
1995-07-01,2.61581522504665,2.34917517292014,2.30807588022375,-0.369364995449748,-0.0915631091416143,0.031035541693388,2.54168028905947,2.57137621110054,2.25631314121109,0.18345795163782,-4.62533987702994,-2.59842238160104
