"year","school_id","student_id","treated","pair","m_ahim","boy","ole5","educav","educem","zakaibag","lagscore","semrel","semarab","att18","att20","att22","att24","awr18","awr20","awr22","awr24","achv_math","achv_eng","achv_hib"
2002,8,12615,0,15,9,0,0,8,4,0,61.5,0,1,0,0,0,0,0,0,0,0,1,0,1
2002,31,12616,0,4,3,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,22,12617,1,18,4,1,0,11,11,0,43.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,12618,0,12,3,0,0,10,8,1,86.5,0,1,1,1,1,0,1,1,1,1,1,1,1
2002,2,12619,1,11,4,1,0,12,14,0,53.1428565979004,0,0,0,0,0,0,0,0,0,0,0,1,1
2002,33,12620,0,19,1,0,0,15,15,0,76,0,0,1,1,0,0,1,0,0,0,0,1,1
2002,2,12621,1,11,5,0,0,8,8,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,12622,1,11,3,0,0,12,12,1,73.75,0,0,1,1,1,0,1,1,0,0,1,1,1
2002,2,12623,1,11,3,0,0,12,12,1,60.7142868041992,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,2,12624,1,11,3,1,0,12,12,0,64.5,0,0,1,1,1,1,1,1,1,0,0,1,1
2002,10,12625,1,15,2,0,0,12,12,0,51.7272720336914,0,0,1,1,1,1,1,1,1,0,0,1,0
2002,24,12626,1,7,2,1,0,12,11,0,56.1666679382324,1,0,1,1,1,1,1,1,0,0,1,0,1
2002,19,12627,0,14,3,0,0,11,10,1,49.2000007629395,0,0,1,1,1,0,1,1,0,0,0,1,0
2002,8,12628,0,15,3,1,0,2,7,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,7,12629,0,12,5,1,0,8,8,1,89.75,0,1,1,1,1,1,1,1,1,1,1,1,1
2002,7,12630,0,12,5,1,0,8,8,1,87,0,1,1,1,1,1,1,1,1,1,1,1,1
2002,12,12631,0,1,1,0,0,4,4,0,84,0,1,1,1,1,1,1,1,1,1,1,1,1
2002,10,12632,1,15,2,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,6,12633,0,18,3,0,0,17,9,1,83.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2002,17,12634,1,2,1,1,0,10,10,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,10,12635,1,15,1,1,0,13,15,1,69.875,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,6,12636,0,18,4,0,0,10,10,1,80.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2002,6,12637,0,18,8,0,0,7,8,1,82.75,0,1,1,1,1,0,1,1,1,1,0,0,1
2002,6,12638,0,18,3,0,0,10,12,1,94,0,1,1,1,1,1,1,1,1,1,1,1,1
2002,17,12639,1,2,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,16,12640,0,9,3,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,12641,0,12,3,0,0,12,12,1,90.75,0,1,1,1,1,1,1,1,1,1,1,1,1
2002,17,12642,1,2,1,1,0,10,10,0,53,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,19,12643,0,14,3,0,0,11,11,1,51.7142868041992,0,0,1,1,0,0,1,0,0,0,0,1,0
2002,19,12644,0,14,4,0,0,12,12,1,74,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,35,12645,1,7,2,0,0,10,10,0,62.5882339477539,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,35,12646,1,7,3,0,0,15,16,0,53.5999984741211,0,0,1,0,0,0,1,0,0,0,1,0,1
2002,34,12651,1,20,8,0,0,8,8,0,50.2000007629395,0,1,1,1,0,0,1,0,0,0,0,1,1
2002,34,12652,1,20,3,1,0,8,8,1,80.1666641235352,0,1,1,1,1,1,1,1,1,1,1,0,1
2002,32,12653,0,13,6,0,0,11,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,35,12655,1,7,2,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,37,12657,1,16,2,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,32,12658,0,13,2,0,0,12,11,0,64.3333358764648,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,32,12659,0,13,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,19,12660,0,14,5,0,0,11,12,0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,12661,0,14,4,0,0,12,12,1,61.2000007629395,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,19,12662,0,14,2,1,0,12,11,1,59.8333320617676,0,0,1,1,1,0,1,1,1,0,1,1,1
2002,19,12663,0,14,2,0,0,11,11,0,59.2857131958008,0,0,1,1,0,0,1,1,0,0,0,1,0
2002,19,12665,0,14,4,1,0,12,11,0,55,0,0,1,1,1,0,1,1,0,0,0,0,1
2002,19,12666,0,14,2,0,0,13,12,1,74.7142868041992,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,19,12667,0,14,3,0,0,10,11,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,12668,1,11,3,1,0,12,12,0,73.7142868041992,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,31,12669,0,4,1,0,0,3,6,0,64.25,0,0,1,0,0,0,0,0,0,0,0,1,1
2002,19,12670,0,14,3,1,0,12,10,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,19,12671,0,14,3,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,12672,0,8,8,0,0,11,12,1,83,1,0,1,1,1,1,1,1,1,1,1,1,1
2002,21,12673,1,10,3,0,0,12,11,1,71.0999984741211,0,0,1,1,1,0,1,1,0,0,1,1,1
2002,32,12674,0,13,1,1,0,11,12,1,60,0,0,1,1,1,0,1,1,1,0,0,1,0
2002,21,12675,1,10,3,1,0,14,12,1,81,0,0,1,1,1,1,1,1,1,0,1,1,1
2002,19,12676,0,14,6,1,0,11,11,0,82.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,12677,0,14,5,0,0,10,10,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,21,12678,1,10,3,0,0,8,12,1,67.8888854980469,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,3,12679,0,3,2,0,0,10,10,0,56.4000015258789,0,0,1,1,0,0,0,0,0,0,0,0,0
2002,2,12680,1,11,3,1,0,12,12,0,56.75,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,2,12681,1,11,3,1,0,10,12,0,50.5714302062988,0,0,1,1,1,1,1,1,1,0,0,1,0
2002,2,12682,1,11,3,0,0,15,12,0,64.5714263916016,0,0,1,1,1,1,1,1,1,1,0,1,0
2002,33,12683,0,19,1,1,0,12,12,1,83.4000015258789,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,3,12684,0,3,2,1,0,11,10,0,70.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,12685,1,11,3,0,0,12,10,0,63.5714302062988,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,3,12686,0,3,2,1,0,8,8,0,74.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,3,12687,0,3,2,1,0,10,8,0,71.6666641235352,0,0,1,1,0,0,1,1,0,0,1,0,0
2002,20,12688,1,5,2,1,0,10,11,0,59.4000015258789,1,0,1,1,1,1,1,1,1,0,1,1,1
2002,3,12689,0,3,2,1,0,11,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,12690,1,11,3,0,0,12,10,0,49.5999984741211,0,0,1,1,0,0,1,1,0,0,0,1,1
2002,38,12691,1,13,2,1,0,12,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,34,12692,1,20,5,1,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,38,12693,1,13,2,0,0,11,11,0,38.2000007629395,0,0,1,1,0,0,0,0,0,0,0,1,0
2002,38,12694,1,13,2,0,0,11,11,0,82.2857131958008,0,0,0,0,0,0,1,0,0,0,0,1,1
2002,35,12695,1,7,2,0,0,12,14,1,76.1428604125977,0,0,1,1,1,0,1,1,0,0,1,1,1
2002,35,12696,1,7,4,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,18,12697,0,8,4,0,0,12,12,1,89.1111145019531,1,0,1,1,1,1,1,1,1,1,1,1,1
2002,38,12698,1,13,2,1,0,11,11,1,86.125,0,0,1,1,1,1,1,1,1,1,1,0,1
2002,38,12699,1,13,2,1,0,11,11,0,79,0,0,1,1,1,1,1,1,1,0,1,1,1
2002,18,12700,0,8,4,0,0,12,12,0,78.6666641235352,1,0,1,1,1,1,1,1,1,1,1,0,1
2002,38,12701,1,13,2,0,0,11,11,1,72.25,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,34,12702,1,20,8,0,0,8,8,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,16,12703,0,9,2,0,0,11,12,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,15,12704,0,7,3,0,0,12,12,1,83.875,1,0,1,1,1,1,1,1,1,1,1,1,1
2002,32,12705,0,13,3,0,0,12,10,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,30,12706,0,20,1,0,0,12,12,1,78.3333358764648,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,3,12710,0,3,2,1,0,8,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,3,12711,0,3,2,1,0,10,10,0,68.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,12712,1,11,4,0,0,10,12,0,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,12713,1,11,4,0,0,10,11,1,63,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,15,12714,0,7,3,0,0,12,12,1,78,1,0,1,1,1,1,1,1,1,1,0,1,1
2002,25,12715,1,4,4,1,0,2,8,1,76.1666641235352,0,1,1,1,1,1,1,1,1,1,1,0,1
2002,12,12718,0,1,3,1,0,15,12,1,61.3333320617676,0,1,1,1,1,1,1,1,1,1,1,1,1
2002,10,12720,1,15,2,0,0,16,13,1,89.461540222168,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,23,12722,0,11,2,1,0,12,12,0,59.8571434020996,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,32,12727,0,13,1,0,0,11,8,0,81,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,30,12728,0,20,3,0,0,8,11,1,62.5999984741211,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,11,12729,1,17,1,1,0,8,10,0,50.2000007629395,0,1,1,1,0,0,1,1,0,0,0,1,1
2002,31,12730,0,4,3,1,0,12,16,0,15.3333330154419,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,33,12731,0,19,2,0,0,12,12,1,68.1818161010742,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,7,12733,0,12,5,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,17,12735,1,2,1,1,0,11,12,0,57,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,21,12737,1,10,3,0,0,10,12,0,66.6666641235352,0,0,1,1,0,0,1,1,0,0,0,1,0
2002,1,12744,0,2,4,0,0,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,12745,0,2,5,0,0,15,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,12747,0,12,2,1,0,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,32,12756,0,13,5,1,0,5,5,0,85.75,0,0,1,0,0,0,0,0,0,0,0,1,1
2002,22,12761,1,18,8,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,34,12762,1,20,4,0,0,8,8,0,51.75,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,34,12763,1,20,10,1,0,8,8,1,69.5,0,1,1,1,0,0,1,1,0,0,1,1,1
2002,34,12764,1,20,4,0,0,8,8,0,64.75,0,1,1,1,1,1,1,1,1,1,1,0,0
2002,26,12767,1,19,5,0,0,6,11,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,10,12768,1,15,2,0,0,16,16,0,66.5,0,0,1,0,0,0,0,0,0,0,0,1,1
2002,12,12770,0,1,1,1,0,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,23,12771,0,11,1,1,0,12,12,0,71.5,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,18,12781,0,8,7,0,0,12,12,1,65.3333358764648,1,0,1,1,1,1,1,1,1,1,1,1,1
2002,7,12782,0,12,1,0,0,12,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,33,12785,0,19,4,1,0,11,11,1,73.4000015258789,0,0,1,1,1,1,1,1,1,1,1,0,1
2002,36,12786,1,8,2,1,0,14,14,0,75,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,35,12794,1,7,4,0,0,1,1,1,72.5714263916016,0,0,1,1,0,0,1,1,0,0,0,1,1
2002,35,12795,1,7,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,24,12797,1,7,2,1,0,12,12,0,76.3333358764648,1,0,1,1,1,0,1,1,1,0,1,1,1
2002,37,12802,1,16,2,1,0,12,12,0,72.8333358764648,0,0,1,1,1,1,1,1,1,0,0,0,1
2002,1,12805,0,2,3,0,0,14,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,22,12806,1,18,2,1,0,11,12,0,21,0,0,1,1,0,0,1,0,0,0,0,1,0
2002,36,12811,1,8,2,1,0,11,11,0,50,0,0,1,1,0,0,0,0,0,0,0,1,1
2002,37,12815,1,16,3,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,19,12825,0,14,3,0,0,21,19,1,72.5,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,18,12826,0,8,3,0,0,10,10,0,61.25,1,0,1,1,1,1,1,1,1,1,0,0,1
2002,23,12827,0,11,2,0,0,11,11,1,80.8888854980469,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,17,12829,1,2,1,1,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,12834,0,14,2,1,0,12,12,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,17,12841,1,2,2,1,0,12,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,37,12842,1,16,4,0,0,11,11,0,81,0,0,0,0,0,0,0,0,0,0,0,1,1
2002,23,12845,0,11,1,1,0,10,10,0,59.4000015258789,0,0,1,0,0,0,0,0,0,0,0,1,0
2002,22,12851,1,18,3,0,0,9,8,1,72,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,4,12859,1,9,3,1,0,12,12,0,70,1,0,1,1,1,1,1,1,1,1,1,1,0
2002,36,12861,1,8,2,1,0,11,11,1,68.25,0,0,1,1,1,0,1,1,1,0,1,0,1
2002,32,12862,0,13,2,0,0,15,18,1,67.6666641235352,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,36,12866,1,8,2,1,0,15,17,1,61,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,10,12873,1,15,2,0,0,16,15,1,93.4000015258789,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,17,12874,1,2,1,1,0,10,10,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,12875,0,14,4,0,0,12,11,1,62.5,0,0,1,1,0,0,1,1,0,0,1,1,1
2002,23,12876,0,11,2,1,0,10,12,0,72,0,0,1,0,0,0,1,0,0,0,1,1,1
2002,22,12878,1,18,2,1,0,11,16,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,23,12882,0,11,2,1,0,10,14,0,43.6666679382324,0,0,1,0,0,0,0,0,0,0,1,1,0
2002,13,12884,1,1,10,1,0,6,6,1,89.3333358764648,1,0,1,1,0,0,1,1,0,0,0,0,1
2002,19,12885,0,14,3,0,0,11,11,1,67.6666641235352,0,0,1,0,0,0,1,0,0,0,0,0,1
2002,16,12886,0,9,2,0,0,10,10,1,68.8571395874023,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,21,12890,1,10,3,0,0,13,14,0,63.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,12894,0,14,3,0,0,8,15,1,68.0909118652344,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,30,12897,0,20,1,0,0,15,15,0,56.3333320617676,0,0,1,1,1,0,1,1,1,0,0,1,0
2002,21,12898,1,10,1,0,0,17,16,1,77.1538467407227,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,10,12901,1,15,2,0,0,12,12,1,83.6999969482422,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,21,12902,1,10,2,0,0,10,8,1,70.5,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,19,12904,0,14,4,1,0,4,11,1,67.7142868041992,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,32,12906,0,13,2,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,16,12908,0,9,2,0,0,14,14,1,74.2857131958008,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,19,12916,0,14,1,1,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,23,12920,0,11,2,1,0,15,15,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,22,12922,1,18,2,1,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,12924,0,14,2,1,0,11,11,0,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,38,12928,1,13,2,0,0,11,11,0,64.7777786254883,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,10,12929,1,15,2,1,0,16,17,1,90.0909118652344,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,2,12932,1,11,1,1,0,15,15,0,67.8333358764648,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,10,12935,1,15,2,1,0,18,15,1,92.3076934814453,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,21,12941,1,10,1,1,0,11,15,0,51,0,0,1,1,1,0,1,1,0,0,0,1,1
2002,2,12948,1,11,2,0,0,10,10,1,66.4000015258789,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,19,12949,0,14,4,0,0,11,11,0,56.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,17,12967,1,2,2,0,0,17,12,0,59.8333320617676,0,0,1,1,1,1,1,1,1,1,0,1,0
2002,35,12968,1,7,1,0,0,12,14,1,71.9166641235352,0,0,1,1,1,0,1,1,1,0,1,1,1
2002,35,12969,1,7,1,0,0,12,14,1,76.3571395874023,0,0,1,1,1,1,1,1,1,0,1,1,1
2002,16,12977,0,9,1,0,0,11,10,0,61.8571434020996,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,10,12978,1,15,1,0,0,14,16,1,86.3000030517578,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,23,12980,0,11,2,1,0,16,16,0,59.625,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,22,12982,1,18,2,0,0,10,14,0,58.5,0,0,0,0,0,0,0,0,0,0,0,1,1
2002,21,12987,1,10,2,1,0,10,15,1,87.8333358764648,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,17,12990,1,2,1,1,0,10,10,0,74.8000030517578,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,27,12991,0,10,3,1,0,10,12,1,64.8333358764648,1,0,1,1,1,1,1,1,1,1,1,1,1
2002,16,12995,0,9,1,0,0,10,8,1,75.2857131958008,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,21,12998,1,10,3,0,0,12,13,1,65.75,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,37,12999,1,16,1,1,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,22,13000,1,18,1,1,0,11,11,0,65.1999969482422,0,0,1,1,1,0,1,1,1,0,0,0,0
2002,10,13005,1,15,2,1,0,8,8,1,74,0,0,1,1,0,0,1,1,0,0,1,1,0
2002,10,13009,1,15,2,1,0,10,15,1,76.4444427490234,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,23,13013,0,11,1,1,0,16,15,0,67,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,21,13022,1,10,2,0,0,11,12,0,49,0,0,1,1,1,0,1,1,1,0,1,1,0
2002,33,13029,0,19,2,1,0,11,11,0,56.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,13031,0,14,2,1,0,11,8,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,13037,0,14,2,0,0,14,12,1,67,0,0,1,1,0,0,1,1,0,0,0,1,0
2002,10,13039,1,15,2,0,0,15,15,1,80,0,0,1,1,1,1,1,1,1,0,1,1,1
2002,22,13043,1,18,2,1,0,11,11,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,35,13047,1,7,2,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,35,13048,1,7,2,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,17,13052,1,2,1,1,0,12,10,0,77,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,36,13054,1,8,1,1,0,10,10,0,38.5,0,0,1,1,1,1,1,1,1,0,0,1,0
2002,36,13056,1,8,1,1,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,21,13058,1,10,1,1,0,11,14,1,60.5714302062988,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,19,13059,0,14,2,0,0,12,12,1,60.2000007629395,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,38,13063,1,13,2,1,0,11,11,1,69,0,0,1,1,1,1,1,1,1,0,1,1,1
2002,35,13072,1,7,3,0,0,14,14,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,33,13075,0,19,4,1,0,11,11,0,47.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,37,13076,1,16,1,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,21,13077,1,10,8,0,0,11,11,0,63.7999992370605,0,0,1,1,0,0,0,0,0,0,0,0,0
2002,18,13084,0,8,4,0,0,12,12,0,42.375,1,0,1,1,1,0,1,1,1,0,0,0,1
2002,16,13089,0,9,2,0,0,11,10,1,73.1428604125977,0,0,1,1,1,0,1,1,1,0,0,0,1
2002,16,13090,0,9,2,0,0,10,11,0,80,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,10,13093,1,15,2,1,0,13,15,1,73.8000030517578,0,0,1,1,1,1,1,1,1,0,1,1,1
2002,36,13096,1,8,2,1,0,14,12,1,71.7142868041992,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,32,13102,0,13,2,0,0,11,12,1,86.1999969482422,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,18,13105,0,8,5,0,0,10,12,1,69.875,1,0,1,1,1,1,1,1,1,1,1,1,1
2002,19,13107,0,14,3,0,0,10,10,1,66.5999984741211,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,24,13110,1,7,2,1,0,11,11,0,63.125,1,0,1,1,1,1,1,1,1,1,1,1,1
2002,19,13112,0,14,4,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,13119,0,8,4,0,0,10,8,1,68.875,1,0,1,1,1,1,1,1,1,1,1,1,1
2002,10,13121,1,15,2,1,0,15,12,1,67.5833358764648,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,16,13129,0,9,2,0,0,18,15,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,17,13130,1,2,2,1,0,12,12,0,52.1666679382324,0,0,1,1,1,1,1,1,1,1,0,1,0
2002,17,13134,1,2,1,1,0,15,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,4,13136,1,9,3,1,0,12,12,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
2002,26,13139,1,19,2,1,0,15,16,0,69,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,22,13140,1,18,2,0,0,11,12,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,36,13142,1,8,2,1,0,11,11,1,65,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,39,13145,1,12,3,0,0,8,11,0,42.1111106872559,1,0,1,0,0,0,1,0,0,0,0,1,1
2002,36,13146,1,8,2,1,0,11,11,0,75.5,0,0,1,1,0,0,1,0,0,0,0,1,1
2002,36,13150,1,8,2,1,0,12,11,0,46.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,19,13152,0,14,2,0,0,12,12,1,77,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,22,13158,1,18,2,0,0,10,13,1,77.8571395874023,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,35,13159,1,7,1,1,0,15,15,1,68.1428604125977,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,37,13166,1,16,5,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,35,13170,1,7,1,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,21,13172,1,10,3,1,0,10,10,1,65.2857131958008,0,0,1,1,1,1,1,1,1,1,1,1,0
2002,22,13179,1,18,1,1,0,11,10,0,38.5,0,0,1,1,1,0,1,1,0,0,0,0,0
2002,22,13180,1,18,3,1,0,11,15,0,61.3333320617676,0,0,0,0,0,0,0,0,0,0,0,1,1
2002,27,13183,0,10,3,1,0,10,8,0,29.1818180084229,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,16,13184,0,9,2,0,0,11,14,1,69.2857131958008,0,0,1,1,1,1,1,1,1,1,0,1,1
2002,19,13189,0,14,2,0,0,11,16,1,78.2857131958008,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,18,13194,0,8,3,0,0,12,12,1,73.625,1,0,1,1,1,1,1,1,1,1,0,1,1
2002,35,13197,1,7,1,0,0,11,11,0,63,0,0,1,1,1,0,1,1,1,0,0,1,0
2002,26,13199,1,19,2,0,0,11,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,4,13208,1,9,2,1,0,12,12,1,53.7999992370605,1,0,1,1,1,1,1,1,1,1,1,1,0
2002,4,13210,1,9,2,1,0,12,12,0,70.5,1,0,1,1,1,1,1,1,1,1,1,1,0
2002,36,13212,1,8,1,1,0,11,15,0,75,0,0,1,1,1,1,1,1,1,0,0,1,1
2002,21,13214,1,10,3,0,0,12,12,1,73,0,0,1,1,1,0,1,1,1,0,1,1,1
2002,23,13217,0,11,2,1,0,12,14,0,50,0,0,0,0,0,0,0,0,0,0,1,1,0
2002,19,13220,0,14,3,0,0,11,12,1,84,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,22,13222,1,18,7,1,0,11,11,0,67,0,0,1,0,0,0,0,0,0,0,0,1,1
2002,22,13223,1,18,1,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,21,13224,1,10,2,0,0,8,8,1,67.7857131958008,0,0,1,1,1,1,1,1,1,1,1,1,1
2002,36,13225,1,8,2,1,0,11,11,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,37,13226,1,16,1,0,0,10,10,0,64.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,17,13232,1,2,1,1,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,17,13237,1,2,1,1,0,11,12,0,98,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,23,13242,0,11,1,0,0,12,12,0,64.2857131958008,0,0,1,1,1,1,1,1,1,1,1,1,1
