"date","SENT","SENT_ORTH","pdnd","ripo","nipo","cefd","s","indpro","consdur","consnon","consserv","recess","employ","cpi"
1963-07-01,,,18.3660659790039,-1.3,6,,0.119999997317791,26.9136009216309,55.5,144.699996948242,184.300003051758,0,56794,30.6900005340576
1963-08-01,,,16.7970809936523,1.2,7,,0.119999997317791,26.967399597168,54.0999984741211,146.5,185.699996948242,0,56910,30.75
1963-09-01,,,15.6093587875366,3.5,8,,0.109999999403954,27.2362003326416,54.5999984741211,144.300003051758,186.600006103516,0,57078,30.7199993133545
1963-10-01,,,19.7594757080078,-1,8,,0.109999999403954,27.4244995117188,54.2000007629395,144,187.899993896484,0,57283,30.75
1963-11-01,,,19.3961181640625,13.9,8,,0.119999997317791,27.5589008331299,55.5999984741211,145,188.899993896484,0,57255,30.7800006866455
1963-12-01,,,23.5095272064209,20.4,6,,0.109999999403954,27.5051002502441,57.4000015258789,146.899993896484,190.300003051758,0,57361,30.8799991607666
1964-01-01,,,29.0815296173096,11.9,10,,0.109999999403954,27.7471008300781,57.9000015258789,147.199996948242,191.600006103516,0,57487,30.9400005340576
1964-02-01,,,29.8825225830078,15.5,4,,0.109999999403954,27.9353008270264,58.4000015258789,148.899993896484,192.800003051758,0,57753,30.9099998474121
1964-03-01,,,29.7904510498047,9.7,2,,0.109999999403954,27.9353008270264,57.5999984741211,149.800003051758,194.399993896484,0,57897,30.9400005340576
1964-04-01,,,28.7939586639404,-1.3,11,,0.189999997615814,28.3924007415771,58.2000007629395,149.399993896484,195.300003051758,0,57922,30.9500007629395
1964-05-01,,,28.8068962097168,6.8,12,,0.200000002980232,28.5536994934082,59.7000007629395,152.300003051758,196.5,0,58089,30.9799995422363
1964-06-01,,,29.3234882354736,8.2,8,,0.209999993443489,28.6343994140625,60.5999984741211,152.699996948242,198.100006103516,0,58219,31.0100002288818
1964-07-01,,,31.4962482452393,-7.9,5,,0.219999998807907,28.8225994110107,61.5999984741211,154.300003051758,199,0,58412,31.0200004577637
1964-08-01,,,30.3912029266357,0.7,11,,0.219999998807907,29.010799407959,62.0999984741211,155.5,200.100006103516,0,58619,31.0499992370605
1964-09-01,,,28.8006706237793,-4.4,8,,0.219999998807907,29.1182994842529,60.2999992370605,154.800003051758,201.5,0,58903,31.0799999237061
1964-10-01,,,30.5310096740723,3.4,8,,0.230000004172325,28.7150001525879,61.2000007629395,155.800003051758,202.5,0,58793,31.1200008392334
1964-11-01,,,32.2446632385254,14.5,8,,0.219999998807907,29.6023006439209,58.9000015258789,153.600006103516,203.800003051758,0,59218,31.2099990844727
1964-12-01,,,31.3554801940918,6.8,10,,0.219999998807907,29.9517993927002,58,157.899993896484,205.100006103516,0,59421,31.25
1965-01-01,,,28.7540321350098,16.7,6,,0.219999998807907,30.2744007110596,61,157.300003051758,206.100006103516,0,59582,31.2800006866455
1965-02-01,,,27.429801940918,1.2,7,,0.230000004172325,30.4626998901367,65.4000015258789,159,207.100006103516,0,59800,31.2800006866455
1965-03-01,,,28.0257396697998,34.9,13,,0.219999998807907,30.8659992218018,68.4000015258789,157,207.899993896484,0,60003,31.3099994659424
1965-04-01,,,27.1382026672363,17.7,24,,0.150000005960464,31.0004005432129,67.3000030517578,160,209.699996948242,0,60259,31.3799991607666
1965-05-01,,,24.748233795166,20,13,,0.170000001788139,31.2423992156982,65.0999984741211,161.300003051758,211.100006103516,0,60491,31.4799995422363
1965-06-01,,,27.8860092163086,7.2,8,,0.159999996423721,31.4843997955322,62,161,212.300003051758,0,60690,31.6100006103516
1965-07-01,-2.00159883499146,-2.14658379554749,26.2850227355957,35.3,8,19.2700004577637,0.140000000596046,31.7800998687744,63.5,163.800003051758,213.699996948242,0,60965,31.5799999237061
1965-08-01,-2.00049018859863,-2.22970128059387,23.199197769165,28,8,19.6900005340576,0.140000000596046,31.9144992828369,66,163.399993896484,215,0,61228,31.5499992370605
1965-09-01,-1.85933423042297,-2.11279010772705,21.1701850891113,-5.3,17,17.5799999237061,0.140000000596046,31.9951992034912,70.5999984741211,165,216.399993896484,0,61490,31.6200008392334
1965-10-01,-1.7124730348587,-2.11002373695374,19.5355186462402,-4.4,11,13.5900001525879,0.129999995231628,32.3179016113281,69.5,170.600006103516,218.399993896484,0,61719,31.6499996185303
1965-11-01,-1.75524270534515,-1.94550728797913,14.6507339477539,1.5,20,13.960000038147,0.140000000596046,32.4523010253906,69.0999984741211,169.800003051758,220.199996948242,0,61996,31.75
1965-12-01,-1.74311757087708,-1.7977774143219,10.0982961654663,0.1,11,13.8999996185303,0.140000000596046,32.855598449707,68.8000030517578,171.199996948242,221.600006103516,0,62322,31.8500003814697
1966-01-01,-1.77199006080627,-1.87985050678253,10.4196014404297,-5.8,5,16.0100002288818,0.140000000596046,33.1781997680664,70.1999969482422,172.5,222.399993896484,0,62529,31.8799991607666
1966-02-01,-1.90391397476196,-2.06725335121155,8.18404960632324,33.1,4,19.1800003051758,0.140000000596046,33.3932991027832,72.3000030517578,174.300003051758,223.600006103516,0,62796,32.0800018310547
1966-03-01,-1.69969737529755,-1.93117558956146,8.04140281677246,21,9,16,0.140000000596046,33.850399017334,74.4000015258789,175.399993896484,225.199996948242,0,63192,32.1800003051758
1966-04-01,-1.73658728599548,-1.93715691566467,1.56831610202789,25,16,18.3199996948242,0.140000000596046,33.9042015075684,72.5,177.699996948242,226.800003051758,0,63437,32.2799987792969
1966-05-01,-1.63359868526459,-1.65843415260315,3.49118757247925,-3.6,10,17.9500007629395,0.129999995231628,34.2267990112305,68.6999969482422,176.199996948242,228.199996948242,0,63712,32.3499984741211
1966-06-01,-1.56461429595947,-1.50301492214203,0.182824969291687,18,13,15,0.150000005960464,34.3880996704102,68,177.899993896484,229.600006103516,0,64111,32.3800010681152
1966-07-01,-1.45716261863708,-1.38014245033264,0.255097419023514,8.3,8,14.6800003051758,0.150000005960464,34.576301574707,69.5999984741211,179.699996948242,231.300003051758,0,64301,32.4500007629395
1966-08-01,-1.25020468235016,-1.15548098087311,0.704236090183258,0.3,5,12.9700002670288,0.150000005960464,34.603199005127,72.3000030517578,179.100006103516,231.800003051758,0,64507,32.6500015258789
1966-09-01,-1.3459095954895,-1.47525906562805,2.47549438476562,-0.4,1,15.0600004196167,0.150000005960464,34.9258995056152,75.0999984741211,180.5,233.5,0,64643,32.75
1966-10-01,-1.368821144104,-1.32578837871552,12.188196182251,-9.4,5,15.9399995803833,0.150000005960464,35.1678009033203,73.4000015258789,180,234.899993896484,0,64854,32.8499984741211
1966-11-01,-1.31912481784821,-1.42423319816589,4.71764039993286,-4.1,5,16.4500007629395,0.140000000596046,34.9258003234863,72.3000030517578,180.699996948242,237.100006103516,0,65019,32.8800010681152
1966-12-01,-1.1792961359024,-1.29368424415588,2.62897348403931,2.3,3,15.6999998092651,0.140000000596046,35.0065002441406,72.1999969482422,180.5,239.100006103516,0,65199,32.9199981689453
1967-01-01,-1.11528027057648,-1.16731107234955,1.74548745155334,44.7,2,13.6000003814697,0.129999995231628,35.1716003417969,72.5,181.5,240.300003051758,0,65407,32.9000015258789
1967-02-01,-1.09523928165436,-0.983046770095825,-0.488914042711258,7.9,4,14.9700002670288,0.129999995231628,34.7727012634277,69.9000015258789,182.699996948242,240.399993896484,0,65429,33
1967-03-01,-1.22685265541077,-1.0809041261673,-1.64958250522614,22.6,4,16.8899993896484,0.119999997317791,34.5766983032227,71,182.899993896484,241.899993896484,0,65530,33
1967-04-01,-1.10740387439728,-1.02630627155304,-5.18729686737061,8,12,18.2399997711182,0.119999997317791,34.9028015136719,74.3000030517578,183.600006103516,243.399993896484,0,65466,33.0999984741211
1967-05-01,-1.14302814006805,-1.02719843387604,-8.65314865112305,20.7,8,16.8999996185303,0.119999997317791,34.5983009338379,74,183.600006103516,244.699996948242,0,65620,33.0999984741211
1967-06-01,-1.02043223381042,-0.995193004608154,-13.5587577819824,43.3,5,16.1100006103516,0.0900000035762787,34.5940017700195,75.1999969482422,184.899993896484,246.699996948242,0,65750,33.2999992370605
1967-07-01,-0.988776504993439,-0.896923303604126,-15.6361808776855,35.1,7,14.6499996185303,0.0900000035762787,34.5152015686035,74.4000015258789,183.699996948242,248.600006103516,0,65888,33.4000015258789
1967-08-01,-0.961319148540497,-0.933768928050995,-16.9369029998779,53.8,12,13.3199996948242,0.0900000035762787,35.1764984130859,73.5999984741211,185.800003051758,250.399993896484,0,66143,33.5
1967-09-01,-0.890340268611908,-0.750553965568542,-18.7895736694336,36.7,9,11.8800001144409,0.100000001490116,35.1194000244141,76,187.800003051758,251.699996948242,0,66164,33.5999984741211
1967-10-01,-1.05733942985535,-0.874776184558868,-23.6181297302246,27.6,12,10.25,0.109999999403954,35.4053993225098,74.0999984741211,185.100006103516,252.899993896484,0,66225,33.7000007629395
1967-11-01,-0.682140529155731,-0.517513513565063,-21.9972515106201,47.7,14,7.32000017166138,0.109999999403954,35.9118003845215,75.0999984741211,187.800003051758,254.5,0,66703,33.9000015258789
1967-12-01,-0.346648067235947,-0.237682312726974,-27.6386528015137,103.8,11,2.09999990463257,0.109999999403954,36.2985000610352,77.6999969482422,190.699996948242,256.799987792969,0,66900,34
1968-01-01,-0.206346556544304,-0.112041175365448,-23.1355113983154,63.9,15,0.939999997615814,0.119999997317791,36.2594985961914,79.6999969482422,191.300003051758,259.899993896484,0,66804,34.0999984741211
1968-02-01,0.0394926182925701,0.148046925663948,-14.5311880111694,32.1,14,-3.10999989509583,0.129999995231628,36.3894004821777,79.5,193,261.200012207031,0,67215,34.2000007629395
1968-03-01,-0.0462595038115978,-0.0396622531116009,-14.9689016342163,39.4,21,-0.280000001192093,0.140000000596046,36.5029983520508,83.4000015258789,196.399993896484,264.600006103516,0,67295,34.2999992370605
1968-04-01,-0.127334162592888,-0.130761712789536,-23.3950786590576,56,18,2.19000005722046,0.150000005960464,36.5558013916016,81.4000015258789,195.800003051758,266.799987792969,0,67556,34.4000015258789
1968-05-01,0.14212828874588,-0.0766389220952988,-28.556697845459,96,28,0.419999986886978,0.150000005960464,36.9659004211426,84,197.300003051758,268.5,0,67652,34.5
1968-06-01,0.312081843614578,0.0291031301021576,-27.2990531921387,75.6,23,0.639999985694885,0.150000005960464,37.1016998291016,83.8000030517578,200.300003051758,272.200012207031,0,67905,34.7000007629395
1968-07-01,0.53502756357193,0.29804852604866,-26.2938079833984,60.6,30,-0.740000009536743,0.159999996423721,37.0447998046875,86.9000015258789,202.600006103516,273.700012207031,0,68126,34.9000015258789
1968-08-01,0.655945718288422,0.566508531570435,-26.7624340057373,45.6,24,1.54999995231628,0.180000007152557,37.1482009887695,87.5999984741211,203.699996948242,275.600006103516,0,68330,35
1968-09-01,0.838774621486664,0.747474074363708,-29.1235504150391,67.6,29,0.310000002384186,0.189999997615814,37.2888984680176,88.0999984741211,202.199996948242,277.899993896484,0,68484,35.0999984741211
1968-10-01,1.28421235084534,1.21747279167175,-26.3760776519775,36.6,53,-4.07000017166138,0.189999997615814,37.3628997802734,88.0999984741211,203.5,280,0,68721,35.2999992370605
1968-11-01,1.3556991815567,1.23618412017822,-28.3921909332275,53.4,52,-3.24000000953674,0.200000002980232,37.8461990356445,87.5,207,282.299987792969,0,68984,35.4000015258789
1968-12-01,2.12777066230774,2.06613230705261,-33.5426635742188,43.5,61,-10.9099998474121,0.209999993443489,37.9656982421875,87.9000015258789,204.5,284.200012207031,0,69248,35.5999984741211
1969-01-01,2.06393980979919,2.00295281410217,-30.9929733276367,37,68,-9.42000007629395,0.209999993443489,38.1954002380371,90.0999984741211,207.300003051758,286.100006103516,0,69439,35.7000007629395
1969-02-01,1.90874433517456,1.75908124446869,-22.8677215576172,20.4,54,-9.90999984741211,0.230000004172325,38.4398002624512,90.8000030517578,209.300003051758,288.600006103516,0,69699,35.7999992370605
1969-03-01,1.96514415740967,1.91505980491638,-22.5495014190674,12,88,-8.90999984741211,0.239999994635582,38.7411994934082,89.0999984741211,209.899993896484,289.799987792969,0,69905,36.0999984741211
1969-04-01,2.33729457855225,2.38656997680664,-20.6043815612793,23.1,76,-8.1899995803833,0.25,38.5987014770508,90.4000015258789,210.800003051758,292.700012207031,0,70072,36.2999992370605
1969-05-01,2.69745516777039,2.75732660293579,-19.8587608337402,22.8,72,-7.19999980926514,0.270000010728836,38.4528007507324,90.5,213.600006103516,296.299987792969,0,70328,36.4000015258789
1969-06-01,2.75388073921204,2.90464186668396,-16.2665252685547,-2.5,78,-6.34000015258789,0.280000001192093,38.828498840332,90.5,212.300003051758,298.100006103516,0,70636,36.5999984741211
1969-07-01,2.73218178749084,2.77780270576477,-14.1961069107056,-11.9,34,-5.82999992370605,0.28999999165535,39.0334014892578,88.5999984741211,214.600006103516,299.5,0,70729,36.7999992370605
1969-08-01,2.61123275756836,2.55691123008728,-15.8115282058716,13.5,33,-3.3199999332428,0.28999999165535,39.1231002807617,90.6999969482422,217.300003051758,301.899993896484,0,71008,36.9000015258789
1969-09-01,2.97564291954041,3.01933407783508,-15.8531160354614,5.7,54,-8.15999984741211,0.28999999165535,39.1142997741699,92.5999984741211,216,304.600006103516,0,70914,37.0999984741211
1969-10-01,2.81484079360962,2.74491858482361,-14.9064407348633,13.8,85,-6.80999994277954,0.300000011920929,39.1258010864258,91.4000015258789,219.199996948242,307.899993896484,0,71121,37.2999992370605
1969-11-01,2.8660044670105,2.89696836471558,-12.8776178359985,21.1,68,-6.30000019073486,0.310000002384186,38.7569999694824,90.6999969482422,219.300003051758,310.5,0,71086,37.5
1969-12-01,3.00364327430725,3.01999998092651,-11.4771642684937,-4.7,71,-7.57999992370605,0.310000002384186,38.6529998779297,90.4000015258789,220.699996948242,311.600006103516,1,71241,37.7000007629395
1970-01-01,2.78447890281677,2.50423192977905,-9.6689395904541,8.3,76,-5.59000015258789,0.310000002384186,37.937198638916,89.3000030517578,224.5,314.899993896484,1,71176,37.9000015258789
1970-02-01,2.40699887275696,2.13288950920105,-6.45137500762939,2.7,38,-4.23999977111816,0.300000011920929,37.9122009277344,91,224,319,1,71305,38.0999984741211
1970-03-01,2.39816784858704,2.28454995155334,-2.619708776474,-2.5,38,-8.09000015258789,0.300000011920929,37.8629989624023,88.5,225,318.799987792969,1,71451,38.2999992370605
1970-04-01,2.27182650566101,2.06258201599121,5.87751197814941,-10.7,34,-9.10000038146973,0.28999999165535,37.7655982971191,90,224.699996948242,321.399993896484,1,71348,38.5
1970-05-01,1.99163138866425,1.77777945995331,8.27571964263916,-28.8,11,-7.44999980926514,0.270000010728836,37.7215995788574,91.1999969482422,227.199996948242,324.100006103516,1,71124,38.5999984741211
1970-06-01,1.5526270866394,1.32283699512482,9.84462738037109,6.4,26,-4.28000020980835,0.259999990463257,37.5996017456055,91.9000015258789,227.800003051758,326.600006103516,1,71029,38.7999992370605
1970-07-01,1.5215812921524,1.39189255237579,12.2909898757935,1.6,23,-6.63000011444092,0.259999990463257,37.6918983459473,91.4000015258789,228.300003051758,328.799987792969,1,71053,38.9000015258789
1970-08-01,1.2995822429657,1.12970900535583,11.7100687026978,-11,17,-2.09999990463257,0.25,37.624698638916,92.3000030517578,229.100006103516,331.399993896484,1,70937,39
1970-09-01,1.21721982955933,1.02787744998932,5.14517879486084,3,20,-2.75999999046326,0.239999994635582,37.3653984069824,92.3000030517578,231.699996948242,335,1,70944,39.2000007629395
1970-10-01,0.907626628875732,0.78142923116684,9.60807800292969,0.3,23,0.699999988079071,0.239999994635582,36.6179008483887,89.6999969482422,232.5,336.100006103516,1,70521,39.4000015258789
1970-11-01,0.668162286281586,0.539502739906311,12.5000658035278,9.7,30,2.48000001907349,0.230000004172325,36.3960990905762,85.1999969482422,233.5,337.899993896484,1,70409,39.5999984741211
1970-12-01,0.577211201190948,0.419056206941605,13.8414583206177,0.8,22,0.349999994039536,0.219999998807907,37.2319984436035,87.0999984741211,237.399993896484,341.100006103516,0,70792,39.7999992370605
1971-01-01,0.413929522037506,0.500104248523712,10.7983913421631,24.2,17,0.0299999993294477,0.219999998807907,37.5183982849121,97.4000015258789,236.300003051758,342.399993896484,0,70865,39.9000015258789
1971-02-01,0.148771047592163,0.2039964646101,10.0078620910645,35.8,19,2.76999998092651,0.219999998807907,37.4468994140625,97.1999969482422,236.5,345.700012207031,0,70807,39.9000015258789
1971-03-01,-0.0259409788995981,-0.0717629790306091,6.52435779571533,9.3,32,3.53999996185303,0.209999993443489,37.4062995910645,99.5999984741211,234.600006103516,347.799987792969,0,70860,40
1971-04-01,-0.446948349475861,-0.517084062099457,9.88697147369385,37.1,32,6.40999984741211,0.219999998807907,37.6164016723633,100.300003051758,238.100006103516,350.399993896484,0,71036,40.0999984741211
1971-05-01,-0.672930240631104,-0.705773532390594,9.50070381164551,16.3,29,9.27999973297119,0.230000004172325,37.807300567627,99.5999984741211,237.800003051758,353.700012207031,0,71247,40.2999992370605
1971-06-01,-0.800790190696716,-0.916177868843079,10.2795381546021,21,30,11.7299995422363,0.239999994635582,37.9658012390137,103,240.600006103516,356.100006103516,0,71254,40.5
1971-07-01,-0.760981142520905,-0.88477748632431,12.5402040481567,-2.9,32,10.4499998092651,0.270000010728836,37.855598449707,101.099998474121,239.100006103516,358.700012207031,0,71315,40.5999984741211
1971-08-01,-0.86877852678299,-0.952366948127747,11.3605890274048,41.7,31,13.0100002288818,0.270000010728836,37.6358985900879,102.199996948242,240.300003051758,362.299987792969,0,71373,40.7000007629395
1971-09-01,-0.723320782184601,-0.868505835533142,11.9482593536377,8.9,37,14.2799997329712,0.280000001192093,38.2476005554199,107,241.800003051758,364.200012207031,0,71614,40.7999992370605
1971-10-01,-0.794762909412384,-1.04641830921173,13.6949491500854,12.7,35,12.75,0.28999999165535,38.5339012145996,107.199996948242,241.199996948242,367.399993896484,0,71642,40.9000015258789
1971-11-01,-0.915248572826385,-1.16977500915527,15.3757524490356,19.4,49,12.9899997711182,0.28999999165535,38.6973991394043,107.300003051758,244,369.700012207031,0,71847,41
1971-12-01,-0.91555243730545,-1.15489947795868,13.6417751312256,24.3,48,13.3500003814697,0.28999999165535,39.144100189209,107.400001525879,245.600006103516,375.399993896484,0,72109,41.0999984741211
1972-01-01,-0.715106308460236,-1.06503665447235,9.59408950805664,17.8,39,11.25,0.28999999165535,40.0822982788086,110.5,243.199996948242,377.700012207031,0,72441,41.2000007629395
1972-02-01,-0.819116234779358,-1.11845397949219,9.90118312835693,27.8,38,15.4700002670288,0.300000011920929,40.4850006103516,109.300003051758,246.600006103516,380.299987792969,0,72648,41.4000015258789
1972-03-01,-0.690666139125824,-1.15483844280243,10.8316793441772,22.1,66,16.4899997711182,0.310000002384186,40.771800994873,112.300003051758,251.300003051758,385.600006103516,0,72944,41.4000015258789
1972-04-01,-0.687255442142487,-1.11114752292633,14.1453514099121,19.7,66,17.7800006866455,0.300000011920929,41.1758995056152,112.900001525879,252.199996948242,387.5,0,73162,41.5
1972-05-01,-0.715074300765991,-1.07881939411163,15.790825843811,5.8,49,20.1900005340576,0.310000002384186,41.17919921875,114.5,255.399993896484,388.100006103516,0,73469,41.5999984741211
1972-06-01,-0.606564819812775,-0.985317230224609,16.2080249786377,10.3,66,19.1599998474121,0.319999992847443,41.2863998413086,114.800003051758,255.300003051758,391.399993896484,0,73758,41.7000007629395
1972-07-01,-0.663429856300354,-1.07031977176666,19.0566711425781,0.9,32,18.3199996948242,0.28999999165535,41.247501373291,116.599998474121,258,395.299987792969,0,73709,41.7999992370605
1972-08-01,-0.599241256713867,-1.03617680072784,20.57350730896,20,51,20.0100002288818,0.28999999165535,41.8172988891602,118.300003051758,259.600006103516,398.5,0,74141,41.9000015258789
1972-09-01,-0.531492173671722,-0.961573243141174,21.8695278167725,10.9,32,18.2000007629395,0.300000011920929,42.1375007629395,117.900001525879,262.700012207031,400.600006103516,0,74264,42.0999984741211
1972-10-01,-0.587759375572205,-1.05725276470184,22.871114730835,-1.9,43,18.8899993896484,0.300000011920929,42.6805992126465,122,267.700012207031,405.200012207031,0,74674,42.2000007629395
1972-11-01,-0.536595463752747,-1.13004922866821,23.8945083618164,8.2,40,17.1000003814697,0.310000002384186,43.1837997436523,123.400001525879,267.899993896484,409.200012207031,0,74973,42.4000015258789
1972-12-01,-0.411301881074905,-0.928701281547546,20.6078453063965,-1.4,40,16.0100002288818,0.310000002384186,43.6689987182617,124.800003051758,268.600006103516,412.700012207031,0,75268,42.5
1973-01-01,-0.464453428983688,-0.738725662231445,22.9461669921875,0.1,31,19.2399997711182,0.319999992847443,43.9874000549316,129.300003051758,272.5,414.700012207031,0,75617,42.7000007629395
1973-02-01,-0.250635921955109,-0.516974031925201,25.5615997314453,-0.8,21,14.3199996948242,0.340000003576279,44.627498626709,131.899993896484,276.200012207031,417.700012207031,0,76014,43
1973-03-01,-0.273490250110626,-0.423570394515991,26.6518135070801,-4.8,9,13.3000001907349,0.349999994039536,44.6439018249512,134.300003051758,277.600006103516,420.799987792969,0,76284,43.4000015258789
1973-04-01,-0.394162058830261,-0.480776607990265,27.4422454833984,9.7,8,11.9399995803833,0.360000014305115,44.5778999328613,132.5,279.399993896484,423.899993896484,0,76455,43.7000007629395
1973-05-01,-0.637410700321198,-0.858213067054749,30.1012649536133,-5.1,8,14.5200004577637,0.360000014305115,44.8726005554199,133.300003051758,280.700012207031,427.600006103516,0,76648,43.9000015258789
1973-06-01,-0.838048100471497,-0.950107872486115,32.1896820068359,-5,2,16.0599994659424,0.340000003576279,44.9268989562988,128.100006103516,284.100006103516,432.100006103516,0,76887,44.2000007629395
1973-07-01,-0.961568653583527,-1.15581345558167,28.6347770690918,-2.9,1,16.2600002288818,0.340000003576279,45.092098236084,130.100006103516,289.899993896484,434.100006103516,0,76913,44.2000007629395
1973-08-01,-1.12066435813904,-1.12782227993011,27.5650768280029,2.7,6,17.0400009155273,0.340000003576279,45.0304985046387,128.600006103516,287.5,437.200012207031,0,77168,45
1973-09-01,-1.20496225357056,-1.21233427524567,26.0375900268555,18.9,5,17.2900009155273,0.330000013113022,45.3912010192871,133.699996948242,292.299987792969,443.200012207031,0,77276,45.2000007629395
1973-10-01,-1.35719263553619,-1.30256164073944,25.5982875823975,-10.3,9,18.3799991607666,0.319999992847443,45.7541999816895,129.300003051758,293.399993896484,445.5,0,77607,45.5999984741211
1973-11-01,-1.61175870895386,-1.60757946968079,27.8881664276123,1.7,5,21.9599990844727,0.330000013113022,45.9606018066406,129.100006103516,299.100006103516,448.700012207031,1,77920,45.9000015258789
1973-12-01,-1.35414397716522,-1.6062136888504,28.3153076171875,,0,16.4799995422363,0.330000013113022,45.8320999145508,126.300003051758,300.600006103516,449.799987792969,1,78031,46.2999992370605
1974-01-01,-1.23869681358337,-1.49136531352997,25.3740062713623,,0,11,0.300000011920929,45.5297012329102,126.699996948242,305,452.799987792969,1,78100,46.7999992370605
1974-02-01,-1.46961402893066,-1.70625746250153,24.887752532959,6.2,5,13.0799999237061,0.28999999165535,45.3982009887695,124.800003051758,309.299987792969,455.600006103516,1,78254,47.2999992370605
1974-03-01,-1.48229777812958,-1.72088348865509,24.6777114868164,-12.5,2,11.3000001907349,0.259999990463257,45.3907012939453,128.5,312.299987792969,460.700012207031,1,78296,47.7999992370605
1974-04-01,-1.75874173641205,-2.03440999984741,20.3976593017578,,0,15.6700000762939,0.259999990463257,45.2529983520508,129,315.200012207031,466.5,1,78382,48.0999984741211
1974-05-01,-1.85082745552063,-2.03971982002258,20.3779602050781,,0,15.3999996185303,0.230000004172325,45.6184997558594,132,318.600006103516,471.899993896484,1,78549,48.5999984741211
1974-06-01,-1.87994909286499,-1.99956655502319,22.5082817077637,0,2,14.3599996566772,0.230000004172325,45.535400390625,130.800003051758,320.200012207031,477,1,78604,49
1974-07-01,-1.90455412864685,-1.9991854429245,20.540771484375,,0,17,0.219999998807907,45.6195983886719,133.399993896484,324.399993896484,480.200012207031,1,78636,49.2999992370605
1974-08-01,-2.12591862678528,-2.29884815216064,17.9180927276611,,0,20.6299991607666,0.209999993443489,45.1411018371582,140.899993896484,328.700012207031,485.200012207031,1,78619,49.9000015258789
1974-09-01,-1.85479962825775,-1.93392586708069,15.3026065826416,,0,15.25,0.209999993443489,45.1474990844727,134.699996948242,329.899993896484,490.5,1,78610,50.5999984741211
1974-10-01,-2.18428349494934,-2.18275165557861,19.979923248291,,0,22.1900005340576,0.200000002980232,45.0063018798828,131,331.5,496.700012207031,1,78630,51
1974-11-01,-2.40659618377686,-2.298508644104,18.3186359405518,,0,24.2399997711182,0.170000001788139,43.5222015380859,125.400001525879,331.5,499.299987792969,1,78265,51.5
1974-12-01,-2.0580141544342,-1.95985412597656,19.2648582458496,,0,16.6599998474121,0.159999996423721,41.9571990966797,125,329.700012207031,507.100006103516,1,77652,51.9000015258789
1975-01-01,-1.86284351348877,-1.78757214546204,19.0385894775391,-1.4,1,14.25,0.159999996423721,41.3765983581543,129.5,334.399993896484,511.600006103516,1,77293,52.2999992370605
1975-02-01,-2.0489239692688,-2.04357314109802,20.1860675811768,5,1,18.5900001525879,0.150000005960464,40.4317016601562,134.800003051758,336.100006103516,518.5,1,76918,52.5999984741211
1975-03-01,-2.07655096054077,-2.05083394050598,19.9012279510498,,0,19.4400005340576,0.150000005960464,39.9919013977051,131,338.100006103516,521.400024414062,1,76648,52.7999992370605
1975-04-01,-2.0864782333374,-2.02129006385803,15.4865493774414,,0,21.4500007629395,0.150000005960464,40.0660018920898,132,336.200012207031,526.799987792969,0,76460,53
1975-05-01,-2.09810829162598,-1.79882597923279,15.8730173110962,,0,22.4099998474121,0.170000001788139,39.9520988464355,138.100006103516,348.799987792969,532,0,76624,53.0999984741211
1975-06-01,-2.10617661476135,-1.88862442970276,15.4330539703369,-0.8,2,21.4599990844727,0.170000001788139,40.2048988342285,140,349.5,537.299987792969,0,76521,53.5
1975-07-01,-1.94369161128998,-1.71393513679504,14.1064434051514,9.1,1,19.25,0.170000001788139,40.6186981201172,145,353.600006103516,541.200012207031,0,76770,54
1975-08-01,-1.95851624011993,-1.89934420585632,14.6144428253174,-4.1,1,21.0799999237061,0.180000007152557,41.0204010009766,145.399993896484,357.399993896484,544.099975585938,0,77153,54.2000007629395
1975-09-01,-1.98368918895721,-1.87736630439758,13.8774318695068,-7.1,3,21.4699993133545,0.180000007152557,41.5526008605957,149.899993896484,356.799987792969,548.099975585938,0,77228,54.5999984741211
1975-10-01,-1.88591778278351,-1.82710564136505,16.1039524078369,-0.1,3,18.8199996948242,0.189999997615814,41.7303009033203,148,355.700012207031,557.099975585938,0,77540,54.9000015258789
1975-11-01,-1.95465934276581,-2.04390048980713,16.8637580871582,0,1,21.2299995422363,0.200000002980232,41.788200378418,153.199996948242,360.399993896484,562.099975585938,0,77685,55.2999992370605
1975-12-01,-1.99373281002045,-2.24103379249573,16.5293560028076,-8.8,1,21.5300006866455,0.200000002980232,42.3526992797852,158.899993896484,362.899993896484,570.299987792969,0,78017,55.5999984741211
1976-01-01,-1.83221793174744,-2.16885328292847,16.784273147583,5.1,6,18.4099998474121,0.209999993443489,42.9179000854492,161.199996948242,369.299987792969,576.700012207031,0,78503,55.7999992370605
1976-02-01,-1.90531587600708,-2.32497882843018,14.0333652496338,25,1,17.6299991607666,0.219999998807907,43.3469009399414,164.199996948242,366,577.5,0,78816,55.9000015258789
1976-03-01,-1.89598214626312,-2.31114935874939,14.3645429611206,12.9,2,19.8600006103516,0.239999994635582,43.4396018981934,164.5,367,583.299987792969,0,79048,56
1976-04-01,-1.8683750629425,-2.25599813461304,14.2487173080444,,0,21.7399997711182,0.230000004172325,43.6562004089355,167.600006103516,371.299987792969,586.5,0,79292,56.0999984741211
1976-05-01,-1.90276598930359,-2.2702169418335,15.1019802093506,-4.1,4,22.3500003814697,0.230000004172325,43.8419990539551,162.199996948242,370.399993896484,590.099975585938,0,79312,56.4000015258789
