"date","dY_prod","dY_inc","dY","dhours","dLP","dk","dLQ_BLS_interpolated","dLQ_Aaronson_Sullivan","dLQ","alpha","dtfp","dutil","dtfp_util","relativePrice","invShare","dtfp_I","dtfp_C","du_invest","du_consumption","dtfp_I_util","dtfp_C_util"
1968-07-01,2.90704106790791,5.81492220177893,4.36098163484342,2.25092780429108,2.11005383055234,4.65281820498146,-0.0298253322505104,,-0.0298253322505104,0.3239264478637,1.35218212321703,1.9226295693954,-0.57044744617837,-0.576496719588187,0.220752658849196,0.902948587295777,1.47944530688396,0.873422630511649,2.21985897167936,0.0295259567841282,-0.740413664795393
1968-10-01,1.56880227536131,3.03146578889208,2.3001340321267,2.35615739073474,-0.0560233586080372,4.67075789718883,0.216530275029925,,0.216530275029925,0.321157773635704,-0.946365198093495,1.04671181408253,-1.99307701217602,1.97134145347735,0.221329046087889,0.588661131972202,-1.38268032150515,1.93969875841011,0.79288964752555,-1.3510376264379,-2.1755699690307
1969-01-01,6.94122754438453,3.94755790563401,5.44439272500927,5.6561872753317,-0.211794550322431,4.83925889286103,0.462486190649258,,0.462486190649258,0.317272630518298,-0.268357513834485,0.370117954217194,-0.638475468051679,2.34468838315207,0.221758957654723,1.55637521744464,-0.788313165707425,-5.13916833833756,1.93998322626276,6.6955435557822,-2.72829639197019
1969-04-01,0.449282922644834,2.03052705505495,1.23990498884989,0.900885910335703,0.339019078514191,5.22237319404787,0.523658001680261,,0.523658001680261,0.312881332286389,-1.37290880872447,1.65596295614903,-3.02887176487351,3.22047847708099,0.221179796941267,1.13526489274202,-2.08521358433897,-0.45265852845905,2.2547975394841,1.58792342120107,-4.34001112382307
1969-07-01,2.49640339419859,2.5605129790728,2.5284581866357,1.23201635715056,1.29644182948514,5.1408916689027,0.584589158316007,,0.584589158316007,0.307983878939966,-0.311973873072547,0.468375245684831,-0.780349118757378,1.73263390563789,0.220101137800253,1.03930533854315,-0.693328567094743,0.92939386624207,0.33826770501533,0.109911472301077,-1.03159627211007
1969-10-01,-3.10132497772067,-1.68785971666168,-2.39459234719117,-1.85286434847782,-0.541727998713348,5.39760101930739,0.645252526500428,,0.645252526500428,0.30258027047914,-3.18558761330202,-2.37315356182967,-0.812434051472344,1.83197445351842,0.219843868043314,-1.75636150980162,-3.58833596332004,-5.11302586678227,-1.60107205045988,3.35666435698065,-1.98726391286016
1970-01-01,-0.294149467132598,-3.0005460425226,-1.6473477548276,-2.08105617270604,0.433708417878442,5.00687509975551,0.705621377338872,,0.705621377338872,0.296670506903789,-2.16535607126354,-6.67752960266215,4.5121735313986,1.38665369736516,0.217049425861208,-1.07967476277981,-2.46632846014497,-12.056251642548,-5.18644118765155,10.9765768797682,2.72011272750658
1970-04-01,0.674492669061522,0.0104501242716992,0.34247139666661,-3.88981995679778,4.23229135346439,4.97776208232349,0.362767505140837,,0.362767505140837,0.293662305195358,1.37198040701587,-5.75798593178617,7.12996633880204,3.37095928105283,0.216069890488495,4.01457688537044,0.643617604317611,-5.19171780691178,-5.91406297263994,9.20629469228223,6.55768057695755
1970-07-01,4.33105546082544,3.88828469396891,4.10967007739718,-2.59346114026791,6.70313121766508,4.69610328638375,0.0208452869653541,,0.0208452869653541,0.293555665353889,4.54851224737857,-1.08180995156995,5.63032219894851,-0.93214164805118,0.21505506474646,3.81683238180191,4.74897402985309,1.33032857510052,-1.74267491640088,2.48650380670139,6.49164894625396
1970-10-01,-6.39269243911063,-5.7671983908369,-6.07994541497376,-3.80578114289349,-2.27416427208027,4.64743732934148,-0.321023456610448,,-0.321023456610448,0.296350587379291,-4.55339256489116,-4.05508405496152,-0.498308509929648,-0.840803124101376,0.206410879067508,-5.22064477702407,-4.37984165292269,-8.58254454805751,-2.87750100137168,3.36189977103344,-1.50234065155101
